procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
63  7      0 69259744  12604  78084    0    0 128336     0 12138 235414 74 25  0  0  0	
65  5      0 69259744  12612  78084    0    0 125744    12 12155 235487 73 26  0  0  0	
62 11      0 69259744  12612  78084    0    0 123744     0 11514 236301 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
64  3      0 69259744  12612  78084    0    0 124832     0 11488 233708 75 25  0  0  0	
62  7      0 69259744  12612  78088    0    0 127600     0 12292 235580 75 25  0  0  0	
64  5      0 69259744  12612  78088    0    0 125648     0 11516 236196 74 26  0  0  0	
50 15      0 69259744  12612  78088    0    0 127584     0 11651 236024 74 26  0  0  0	
60  6      0 69259744  12620  78088    0    0 125984    12 11572 236344 74 26  0  0  0	
64  3      0 69259744  12620  78088    0    0 125376     0 11455 236439 76 24  0  0  0	
62  6      0 69259744  12620  78088    0    0 129104     0 11715 236305 75 25  0  0  0	
59  7      0 69259744  12620  78088    0    0 125760     0 11582 235930 75 25  0  0  0	
66  3      0 69259744  12620  78088    0    0 130256     8 11833 236431 75 25  0  0  0	
62  6      0 69259616  12628  78088    0    0 126080    12 11547 236416 76 24  0  0  0	
61  6      0 69259616  12628  78088    0    0 124896     0 11556 233438 75 25  0  0  0	
61  6      0 69259616  12628  78088    0    0 126192     0 11594 234842 74 26  0  0  0	
63  5      0 69259616  12628  78088    0    0 125840     0 11479 236138 75 25  0  0  0	
61  9      0 69259616  12628  78088    0    0 127664     4 11605 236253 75 25  0  0  0	
62  6      0 69259616  12628  78088    0    0 129952     0 11748 236357 74 26  0  0  0	
66  4      0 69259616  12636  78092    0    0 126800    12 11603 236273 75 25  0  0  0	
64  4      0 69259616  12636  78092    0    0 128192     0 11694 236376 74 26  0  0  0	
62 10      0 69259616  12636  78092    0    0 127168     0 11542 236229 74 26  0  0  0	
64  8      0 69259616  12636  78092    0    0 127168     8 11614 236406 74 26  0  0  0	
61  8      0 69259616  12636  78092    0    0 126032     0 11543 236484 75 25  0  0  0	
59  7      0 69259616  12644  78092    0    0 125248    20 11464 233155 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
64  7      0 69259616  12644  78092    0    0 120816     0 11276 226778 76 24  0  0  0	
69  3      0 69259616  12644  78092    0    0 125904     0 12148 235682 75 25  0  0  0	
64  8      0 69259616  12644  78092    0    0 129056     0 11674 235964 75 25  0  0  0	
61  5      0 69259616  12644  78092    0    0 127152     0 11556 236317 75 25  0  0  0	
58  9      0 69259616  12644  78092    0    0 125232     0 11453 236288 74 26  0  0  0	
62  6      0 69259616  12652  78092    0    0 126784    12 11549 236144 75 25  0  0  0	
64  3      0 69259616  12652  78092    0    0 127360     0 11674 235687 74 26  0  0  0	
64  3      0 69259616  12652  78092    0    0 128032     0 11810 235953 75 25  0  0  0	
62  7      0 69259616  12652  78092    0    0 129632     0 11710 236356 74 26  0  0  0	
60  6      0 69259616  12652  78092    0    0 124800     0 11462 233510 75 25  0  0  0	
67  3      0 69259488  12660  78092    0    0 125760    12 11544 236316 75 25  0  0  0	
64  4      0 69259488  12660  78092    0    0 126640     0 12385 235480 73 26  0  1  0	
62  5      0 69259488  12660  78092    0    0 128192     0 11623 236430 72 28  0  0  0	
64  5      0 69259488  12660  78092    0    0 124960     0 11455 236296 74 26  0  0  0	
64  4      0 69259488  12660  78092    0    0 123936     0 11422 236244 75 25  0  0  0	
65  6      0 69259488  12660  78092    0    0 127648     0 11634 236263 74 26  0  0  0	
62  4      0 69259488  12668  78092    0    0 128528    12 12157 236486 74 26  0  0  0	
64  5      0 69259488  12668  78092    0    0 126960     0 11562 236285 74 26  0  0  0	
60  8      0 69259488  12668  78092    0    0 128160     0 11629 236287 75 25  0  0  0	
62  6      0 69259488  12668  78092    0    0 121712     0 11347 233003 75 25  0  0  0	
63  7      0 69259488  12668  78092    0    0 118992     0 11182 229659 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  7      0 69259488  12676  78092    0    0 131136    12 11920 236432 74 26  0  0  0	
60  6      0 69259488  12676  78096    0    0 124576     0 12178 236210 74 26  0  0  0	
62  7      0 69259488  12676  78096    0    0 127136     8 11603 236216 75 26  0  0  0	
62  6      0 69259488  12676  78096    0    0 122976     0 12283 234889 74 26  0  1  0	
65  7      0 69259488  12676  78096    0    0 123696     0 11335 236399 75 25  0  0  0	
61  8      0 69259488  12676  78100    0    0 128592     0 12073 236267 75 25  0  0  0	
64  8      0 69259488  12684  78100    0    0 128352    12 12504 235789 75 25  0  0  0	
56  8      0 69259488  12684  78100    0    0 126688    20 11558 236374 75 25  0  0  0	
63  4      0 69259488  12684  78100    0    0 128560     0 11728 234553 74 26  0  0  0	
62  5      0 69259488  12684  78100    0    0 128288     0 11638 236494 74 26  0  0  0	
63  6      0 69259488  12684  78100    0    0 126816     0 11528 236301 74 26  0  0  0	
62  5      0 69259368  12692  78100    0    0 127296    20 11610 236482 74 26  0  0  0	
63 11      0 69259368  12692  78100    0    0 126832     0 11507 236304 76 24  0  0  0	
63  3      0 69259368  12692  78100    0    0 126800     0 11542 236339 75 25  0  0  0	
63  5      0 69259368  12692  78100    0    0 126416     0 11536 236365 75 25  0  0  0	
59  7      0 69259368  12692  78100    0    0 127696     0 11606 236307 75 25  0  0  0	
57 11      0 69259368  12692  78100    0    0 127904     0 11580 236079 76 24  0  0  0	
63  3      0 69259368  12700  78100    0    0 125616    12 11775 236113 73 26  0  0  0	
60  7      0 69259368  12700  78100    0    0 128000     0 12345 232347 74 25  0  1  0	
67  3      0 69259368  12700  78100    0    0 124672     0 11925 231175 73 27  0  0  0	
59  6      0 69259368  12700  78100    0    0 123872     0 11472 236197 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57 13      0 69259368  12700  78100    0    0 127168     0 11581 236512 74 26  0  0  0	
62  6      0 69259368  12708  78100    0    0 126464    12 11673 236375 74 26  0  0  0	
65  6      0 69259368  12708  78100    0    0 125488     0 12212 236200 74 26  0  0  0	
65  3      0 69259368  12708  78100    0    0 126816     0 11575 236378 75 25  0  0  0	
60  7      0 69259368  12708  78100    0    0 128672     0 11706 236207 74 26  0  0  0	
63  6      0 69259368  12708  78100    0    0 125200     0 11439 236208 74 26  0  0  0	
64  4      0 69259368  12708  78100    0    0 125344     0 11557 236571 75 25  0  0  0	
59  8      0 69259368  12716  78100    0    0 127744    12 11693 233270 76 24  0  0  0	
63  8      0 69259368  12716  78100    0    0 125424     0 11498 229637 76 24  0  0  0	
65  5      0 69259368  12716  78100    0    0 126544     0 11482 236360 75 25  0  0  0	
67  6      0 69259368  12716  78100    0    0 127680     0 11691 236294 75 25  0  0  0	
64  4      0 69259368  12716  78100    0    0 127296     0 11565 236448 75 25  0  0  0	
62  7      0 69259368  12724  78100    0    0 128496    12 11833 236450 75 25  0  0  0	
56 12      0 69259368  12724  78100    0    0 125056     0 11483 236107 75 25  0  0  0	
65  3      0 69259368  12724  78100    0    0 126688     0 11568 235918 75 25  0  0  0	
62  7      0 69259368  12724  78100    0    0 125872     0 11542 235502 74 26  0  0  0	
66  8      0 69259368  12724  78100    0    0 128704     8 11729 236437 75 25  0  0  0	
60  7      0 69259368  12724  78104    0    0 124976     0 11513 233326 75 25  0  0  0	
64  8      0 69259368  12732  78104    0    0 127952    12 11653 236079 75 25  0  0  0	
63  6      0 69259368  12732  78104    0    0 126176     0 11552 236366 75 25  0  0  0	
63  4      0 69259368  12732  78104    0    0 128336     0 11642 236205 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  4      0 69259368  12732  78104    0    0 125792     0 11548 236223 75 25  0  0  0	
66  5      0 69259368  12732  78104    0    0 127888    12 12873 234407 73 26  0  1  0	
63 11      0 69259368  12740  78108    0    0 127056    28 11497 236345 74 26  0  0  0	
66  2      0 69259368  12740  78108    0    0 126528     0 11533 236098 74 26  0  0  0	
60  7      0 69259368  12740  78108    0    0 125648     0 11368 235782 75 25  0  0  0	
63  7      0 69259368  12740  78108    0    0 127312     0 11549 236260 74 26  0  0  0	
64  3      0 69259368  12740  78108    0    0 127888     0 11575 233403 75 25  0  0  0	
62  5      0 69259368  12740  78108    0    0 126784     0 11561 236088 75 25  0  0  0	
59  8      0 69259248  12748  78108    0    0 126800    12 11568 236287 74 26  0  0  0	
57 12      0 69259248  12748  78108    0    0 124432     0 11375 236110 74 26  0  0  0	
66  4      0 69259248  12748  78108    0    0 128976     0 11666 236314 77 23  0  0  0	
68  5      0 69259248  12748  78108    0    0 124832     0 11416 236186 74 26  0  0  0	
61  6      0 69259248  12748  78108    0    0 125200     0 11413 236334 74 26  0  0  0	
58  8      0 69259248  12756  78108    0    0 128272    12 11641 236290 74 25  0  0  0	
52 18      0 69259248  12756  78108    0    0 126816     0 12354 235963 74 26  0  0  0	
66  6      0 69259248  12756  78108    0    0 127392     0 12555 235581 74 26  0  0  0	
64  6      0 69259248  12756  78108    0    0 125456     0 11445 233113 74 26  0  0  0	
64  5      0 69259248  12756  78108    0    0 121088     0 11172 226932 75 25  0  0  0	
62  5      0 69259248  12756  78108    0    0 128448     0 11561 236204 75 25  0  0  0	
66  2      0 69259248  12764  78108    0    0 125152    12 11610 236101 74 26  0  0  0	
63  5      0 69259248  12764  78108    0    0 130496     0 11693 236235 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
65  9      0 69259248  12764  78108    0    0 126112     0 11542 236279 74 26  0  0  0	
65  5      0 69259248  12764  78108    0    0 128912     0 12071 236375 75 25  0  0  0	
56  8      0 69259248  12764  78108    0    0 126016     0 11624 236293 75 25  0  0  0	
60 10      0 69259248  12772  78108    0    0 125792    12 11601 236161 74 26  0  0  0	
66  8      0 69259248  12772  78108    0    0 128640     0 11665 236274 75 25  0  0  0	
59  7      0 69259248  12772  78108    0    0 125888     0 11541 232800 74 26  0  0  0	
60  8      0 69259248  12772  78108    0    0 126896     0 12272 235974 73 27  0  0  0	
67  2      0 69259248  12772  78108    0    0 128320     0 11632 236353 75 25  0  0  0	
61  7      0 69259248  12772  78112    0    0 125984     0 11550 236402 75 25  0  0  0	
64  8      0 69259248  12780  78112    0    0 128192    12 11594 236535 75 25  0  0  0	
66  4      0 69259248  12780  78112    0    0 127120    32 11658 236356 76 24  0  0  0	
60  7      0 69259248  12780  78112    0    0 128192     0 11688 236330 76 24  0  0  0	
63  4      0 69259248  12780  78112    0    0 128304     0 11688 236180 74 26  0  0  0	
62  7      0 69259248  12780  78112    0    0 127856     0 11644 236303 76 24  0  0  0	
64  3      0 69259248  12788  78112    0    0 126496    20 12531 235974 74 26  0  0  0	
64  5      0 69259248  12788  78112    0    0 125152     8 11641 232749 76 24  0  0  0	
62  6      0 69259248  12788  78112    0    0 119872     0 11167 228620 75 25  0  0  0	
62  4      0 69259248  12788  78112    0    0 126240     0 11603 236064 75 25  0  0  0	
63 20      0 69259248  12788  78112    0    0 127168     0 12390 236330 74 26  0  0  0	
61  6      0 69259248  12788  78112    0    0 127536     0 11645 236485 74 26  0  0  0	
61  9      0 69259248  12796  78112    0    0 128368    20 12470 236204 73 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
64  4      0 69259248  12796  78112    0    0 127312     0 11587 236118 77 23  0  0  0	
65  5      0 69259248  12796  78112    0    0 123696     0 12581 234898 73 26  0  1  0	
60  5      0 69259248  12796  78112    0    0 126800     0 11527 235251 75 25  0  0  0	
63  3      0 69259248  12796  78116    0    0 128784     0 11597 236217 75 25  0  0  0	
62  5      0 69259248  12804  78116    0    0 126224    12 11499 234267 75 25  0  0  0	
60  5      0 69259248  12804  78116    0    0 129104     0 11605 236366 75 25  0  0  0	
62  3      0 69259248  12804  78116    0    0 129728     0 11783 236456 74 26  0  0  0	
62  6      0 69259248  12804  78116    0    0 126640     0 11518 236404 75 25  0  0  0	
60  8      0 69259248  12804  78116    0    0 124608     0 12476 234460 74 25  0  1  0	
55 12      0 69259248  12804  78116    0    0 126576     0 11494 236352 75 25  0  0  0	
60 14      0 69259248  12812  78116    0    0 127216    12 13097 235525 74 25  0  1  0	
64  3      0 69259248  12812  78116    0    0 128256     0 12006 236110 75 25  0  0  0	
68  5      0 69259248  12812  78116    0    0 123376     0 11338 236276 74 26  0  0  0	
57 10      0 69259248  12812  78116    0    0 125104     0 11437 236080 74 26  0  0  0	
66  3      0 69259248  12812  78116    0    0 124944     0 11472 232884 76 25  0  0  0	
64  1      0 69259248  12820  78116    0    0 124704    12 12219 229717 74 25  0  1  0	
68  0      0 69259248  12820  78116    0    0 126176     0 11402 236354 75 25  0  0  0	
61  7      0 69259248  12820  78116    0    0 123392     0 11377 235957 75 25  0  0  0	
59  7      0 69259248  12820  78116    0    0 124576     0 11401 236046 75 25  0  0  0	
59  7      0 69259248  12820  78116    0    0 125456     0 11426 235871 74 26  0  0  0	
64  7      0 69259248  12820  78120    0    0 126912     8 12110 235079 74 26  0  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  9      0 69259248  12828  78120    0    0 126480    20 12275 234599 75 24  0  1  0	
61  6      0 69259248  12828  78120    0    0 126608     0 11584 235662 75 25  0  0  0	
61  6      0 69259248  12828  78120    0    0 127504     0 12387 235404 74 26  0  0  0	
58 11      0 69259248  12828  78120    0    0 118768     0 12124 228972 75 25  0  1  0	
60  9      0 69259248  12832  78116    0    0 126704    16 11523 233255 75 25  0  0  0	
67  4      0 69259248  12840  78120    0    0 127760    28 11923 236165 73 27  0  0  0	
64  7      0 69259248  12840  78120    0    0 125088     0 11521 236317 74 26  0  0  0	
61  7      0 69259248  12840  78120    0    0 126304     0 12396 235293 74 25  0  1  0	
68  4      0 69259248  12840  78120    0    0 127136     0 11510 236121 75 25  0  0  0	
63  5      0 69259248  12840  78120    0    0 128448     0 11633 236289 74 26  0  0  0	
60  9      0 69259248  12840  78120    0    0 126912     0 11561 236274 74 26  0  0  0	
59  8      0 69259248  12848  78120    0    0 126144    12 11511 235878 74 26  0  0  0	
61 10      0 69259248  12848  78120    0    0 125136     0 11432 236302 75 25  0  0  0	
63  6      0 69259248  12848  78120    0    0 123344     0 13404 228978 73 24  0  2  0	
64  5      0 69259248  12848  78120    0    0 127120     0 11554 236407 74 26  0  0  0	
61  5      0 69259248  12848  78120    0    0 123616     0 11304 236345 75 25  0  0  0	
66  5      0 69259248  12856  78120    0    0 124608    12 11408 236238 75 25  0  0  0	
61  8      0 69259248  12856  78120    0    0 127648     0 11555 236249 74 26  0  0  0	
64  7      0 69259248  12856  78120    0    0 125344     0 11451 236384 74 26  0  0  0	
71  3      0 69259248  12856  78120    0    0 125344     0 11475 236262 74 26  0  0  0	
61  4      0 69259248  12856  78120    0    0 129280     0 11590 236172 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  4      0 69259248  12860  78116    0    0 125792     8 11463 235986 75 25  0  0  0	
65  4      0 69259248  12864  78120    0    0 125840     4 11489 236110 74 26  0  0  0	
62  5      0 69259248  12864  78120    0    0 124928     0 11476 232578 74 26  0  0  0	
62  6      0 69259248  12864  78120    0    0 123744     0 11287 226005 75 25  0  0  0	
67  5      0 69259248  12864  78124    0    0 125472     0 11456 235941 75 25  0  0  0	
64  8      0 69259248  12864  78124    0    0 124928     0 11958 234932 74 25  0  1  0	
67  4      0 69259248  12872  78124    0    0 127264    12 11532 236320 75 25  0  0  0	
64  2      0 69259248  12872  78124    0    0 123088     0 11343 236079 74 26  0  0  0	
61  4      0 69259248  12872  78124    0    0 128576     0 11508 236252 74 26  0  0  0	
64  4      0 69259248  12872  78124    0    0 126016     4 11443 236370 75 25  0  0  0	
66  5      0 69259248  12872  78128    0    0 126448     0 11503 236136 75 25  0  0  0	
59  8      0 69259248  12880  78128    0    0 127936    12 14718 235418 74 25  0  1  0	
66  3      0 69259248  12880  78128    0    0 125024     0 12618 232554 75 25  0  0  0	
64  4      0 69259248  12880  78128    0    0 126848     0 11594 236317 76 25  0  0  0	
64  8      0 69259248  12880  78128    0    0 127712    12 11676 236089 76 24  0  0  0	
64  6      0 69259248  12880  78128    0    0 127680     0 12344 235850 73 26  0  0  0	
64  7      0 69259248  12880  78128    0    0 126864     0 11656 236315 76 24  0  0  0	
63  7      0 69259248  12888  78128    0    0 129312    24 11633 236330 74 26  0  0  0	
57 12      0 69259248  12888  78128    0    0 127488     0 11578 236323 74 26  0  0  0	
62  8      0 69259248  12888  78128    0    0 126368     0 11501 235523 76 24  0  0  0	
60  6      0 69259248  12888  78128    0    0 124592     0 11475 235690 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
63  8      0 69259248  12888  78128    0    0 128432     0 12239 235223 75 24  0  1  0	
63  8      0 69259248  12896  78128    0    0 128160    12 11639 233636 75 25  0  0  0	
63  8      0 69259248  12896  78128    0    0 125664     0 11506 236189 75 25  0  0  0	
60 13      0 69259248  12896  78128    0    0 126112     0 11484 236369 75 25  0  0  0	
67  7      0 69259248  12896  78128    0    0 125696     0 11501 236288 75 25  0  0  0	
62  5      0 69259248  12896  78128    0    0 125136     0 11463 236444 75 25  0  0  0	
62  3      0 69259248  12896  78128    0    0 129264     0 11682 236585 74 26  0  0  0	
62  7      0 69259248  12904  78128    0    0 128736    12 11820 236375 75 25  0  0  0	
61  6      0 69259248  12904  78128    0    0 128320     0 11578 236354 74 26  0  0  0	
57  8      0 69259248  12904  78128    0    0 127152     0 11556 236224 74 26  0  0  0	
62  4      0 69259248  12904  78128    0    0 127616     0 12241 235807 74 25  0  0  0	
65  5      0 69259248  12904  78128    0    0 122784     0 11356 229634 75 25  0  0  0	
58  9      0 69259248  12912  78128    0    0 124624    12 11459 233300 76 24  0  0  0	
61  6      0 69259248  12912  78128    0    0 125568     0 11515 236312 75 25  0  0  0	
59 10      0 69259248  12912  78128    0    0 127840     0 11639 236189 75 25  0  0  0	
61  9      0 69259248  12912  78128    0    0 129424     0 11688 236495 76 24  0  0  0	
62  5      0 69259248  12912  78128    0    0 124288     0 11420 236057 76 24  0  0  0	
64  2      0 69259248  12912  78128    0    0 128480     0 11644 236377 75 25  0  0  0	
61  6      0 69259248  12920  78128    0    0 128720    16 11609 236340 74 26  0  0  0	
61 11      0 69259248  12920  78128    0    0 124512     0 11482 232334 75 25  0  0  0	
65  7      0 69259248  12920  78128    0    0 126272     0 12716 234260 75 24  0  1  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
62  3      0 69259248  12920  78128    0    0 121648     0 11386 233467 75 25  0  0  0	
64  1      0 69259248  12920  78132    0    0 128160     0 11657 236311 73 27  0  0  0	
70  2      0 69259248  12928  78132    0    0 125872    28 11549 236626 74 26  0  0  0	
65  6      0 69259248  12928  78132    0    0 125264     0 11486 236453 75 25  0  0  0	
62  7      0 69259248  12928  78132    0    0 128048     0 11671 236594 75 25  0  0  0	
68  8      0 69259248  12928  78136    0    0 128304     0 12399 236355 76 24  0  0  0	
59  7      0 69259248  12928  78136    0    0 126272     0 11600 236208 74 26  0  0  0	
62  9      0 69259248  12928  78136    0    0 127872     0 11636 236375 75 25  0  0  0	
63  6      0 69259248  12936  78136    0    0 129120    40 11815 236261 74 26  0  0  0	
61 11      0 69259248  12936  78136    0    0 126080     0 11522 236094 74 26  0  0  0	
61  5      0 69259248  12936  78136    0    0 122976     0 11398 230566 75 25  0  0  0	
