procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42496912  18996 117132    0    0     0    20 4112 256740 81 19  0  0  0	
65  0      0 42496912  18996 117132    0    0     0     0 4083 256991 81 20  0  0  0	
66  0      0 42496912  18996 117132    0    0     0     0 4100 256838 81 19  0  0  0	
67  0      0 42496912  18996 117132    0    0     0     0 4083 256829 81 19  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
67  0      0 42496912  18996 117132    0    0     0     0 4116 256784 81 19  0  0  0	
65  0      0 42496912  19004 117128    0    0     0    20 4080 256251 80 20  0  0  0	
67  0      0 42496912  19004 117136    0    0     0     0 4084 256824 79 21  0  0  0	
67  0      0 42496912  19004 117136    0    0     0     0 4098 252001 81 19  0  0  0	
70  0      0 42496912  19004 117136    0    0     0     0 4085 256731 81 19  0  0  0	
69  0      0 42496912  19004 117136    0    0     0     0 4112 256456 81 19  0  0  0	
66  0      0 42496912  19004 117136    0    0     0     0 4082 256941 82 18  0  0  0	
67  0      0 42496912  19012 117140    0    0     0    20 4102 256856 80 20  0  0  0	
69  0      0 42496912  19012 117140    0    0     0     0 4080 256951 81 19  0  0  0	
67  0      0 42496912  19012 117140    0    0     0     0 4094 255976 80 20  0  0  0	
66  0      0 42496912  19012 117140    0    0     0     4 4096 256925 81 19  0  0  0	
67  0      0 42496912  19012 117140    0    0     0     0 4101 250510 81 19  0  0  0	
68  0      0 42496912  19020 117136    0    0     0    20 4087 256727 81 19  0  0  0	
69  0      0 42496912  19020 117144    0    0     0     0 4092 254774 80 20  0  0  0	
67  0      0 42496912  19020 117144    0    0     0     0 4083 257030 81 19  0  0  0	
67  0      0 42496912  19020 117144    0    0     0     0 4098 256955 78 22  0  0  0	
65  0      0 42496912  19020 117144    0    0     0     0 4079 256942 79 21  0  0  0	
68  0      0 42496912  19020 117144    0    0     0     0 4080 253832 80 20  0  0  0	
64  0      0 42496912  19028 117144    0    0     0    20 4085 257101 81 19  0  0  0	
66  0      0 42496912  19028 117144    0    0     0     0 4085 256743 82 18  0  0  0	
67  0      0 42496912  19028 117144    0    0     0    16 4095 256956 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0      0 42496912  19028 117144    0    0     0     0 4086 256910 82 18  0  0  0	
67  0      0 42496912  19028 117144    0    0     0     0 4083 257019 81 19  0  0  0	
66  0      0 42496912  19036 117136    0    0     0    20 4084 252793 81 19  0  0  0	
67  0      0 42496912  19036 117148    0    0     0     0 4084 257093 79 21  0  0  0	
64  0      0 42496912  19036 117148    0    0     0    16 4091 257112 81 19  0  0  0	
64  0      0 42496912  19036 117148    0    0     0     0 4079 257057 82 19  0  0  0	
68  0      0 42496912  19036 117148    0    0     0     0 4085 257032 80 20  0  0  0	
66  0      0 42496912  19036 117148    0    0     0     0 4083 257055 81 19  0  0  0	
69  0      0 42496788  19044 117148    0    0     0    40 4090 256851 80 20  0  0  0	
66  0      0 42496788  19044 117148    0    0     0    32 4106 256870 80 20  0  0  0	
69  0      0 42496788  19044 117148    0    0     0     0 4085 256537 82 18  0  0  0	
66  0      0 42496788  19044 117148    0    0     0     0 4086 256614 80 20  0  0  0	
64  0      0 42496788  19044 117148    0    0     0     0 4078 250566 81 19  0  0  0	
67  0      0 42496788  19052 117140    0    0     0    12 4086 256721 81 19  0  0  0	
67  0      0 42496788  19052 117148    0    0     0     0 4098 256942 80 20  0  0  0	
66  0      0 42496788  19052 117148    0    0     0     0 4082 256595 80 20  0  0  0	
65  0      0 42496788  19052 117148    0    0     0     0 4088 256650 79 21  0  0  0	
71  0      0 42496788  19052 117148    0    0     0     0 4079 256877 79 21  0  0  0	
66  0      0 42496788  19052 117148    0    0     0     0 4086 256306 80 20  0  0  0	
67  0      0 42496788  19060 117148    0    0     0    12 4103 255995 81 19  0  0  0	
69  0      0 42496788  19060 117148    0    0     0     0 4082 255153 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42496788  19060 117148    0    0     0     0 4076 256353 81 19  0  0  0	
68  0      0 42496788  19060 117148    0    0     0     0 4085 250847 81 19  0  0  0	
67  0      0 42496788  19060 117152    0    0     0     0 4087 256897 80 20  0  0  0	
67  0      0 42496788  19068 117144    0    0     0    12 4103 255880 81 19  0  0  0	
68  0      0 42496788  19068 117152    0    0     0     0 4085 256242 81 20  0  0  0	
67  0      0 42496788  19068 117152    0    0     0     0 4085 256268 81 19  0  0  0	
66  0      0 42496788  19068 117152    0    0     0     0 4085 256860 81 19  0  0  0	
66  0      0 42496788  19068 117152    0    0     0     0 4084 256134 81 19  0  0  0	
69  0      0 42496788  19068 117152    0    0     0     0 4089 255921 81 19  0  0  0	
68  0      0 42496788  19076 117152    0    0     0    20 4092 256456 81 19  0  0  0	
70  0      0 42496788  19076 117152    0    0     0     0 4081 255969 81 19  0  0  0	
67  0      0 42496788  19076 117152    0    0     0     0 4083 253033 80 21  0  0  0	
67  0      0 42496788  19076 117152    0    0     0     0 4086 256871 82 18  0  0  0	
67  0      0 42496788  19076 117152    0    0     0     0 4099 256534 81 19  0  0  0	
68  0      0 42496788  19084 117152    0    0     0    28 4090 256894 81 19  0  0  0	
67  0      0 42496788  19084 117152    0    0     0     0 4087 256385 81 19  0  0  0	
67  0      0 42496788  19084 117156    0    0     0     0 4075 257299 81 19  0  0  0	
68  0      0 42496788  19084 117156    0    0     0     0 4085 253821 80 20  0  0  0	
69  0      0 42496788  19084 117156    0    0     0     0 4101 256626 80 20  0  0  0	
66  0      0 42496788  19092 117148    0    0     0    12 4087 256807 80 20  0  0  0	
69  0      0 42496788  19092 117156    0    0     0     0 4086 256994 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  0      0 42496788  19092 117156    0    0     0     0 4085 254145 80 20  0  0  0	
67  0      0 42496664  19092 117156    0    0     0     0 4087 256970 81 19  0  0  0	
69  0      0 42496664  19092 117156    0    0     0     0 4100 256798 81 19  0  0  0	
67  0      0 42496664  19092 117156    0    0     0     8 4079 256866 80 20  0  0  0	
66  0      0 42496664  19100 117156    0    0     0    12 4094 257183 81 19  0  0  0	
65  0      0 42496664  19100 117156    0    0     0     0 4082 257095 80 20  0  0  0	
70  0      0 42496664  19100 117156    0    0     0     0 4086 256975 81 19  0  0  0	
68  0      0 42496664  19100 117156    0    0     0     0 4099 256796 81 19  0  0  0	
65  0      0 42496664  19100 117156    0    0     0     0 4081 253729 80 20  0  0  0	
67  0      0 42496664  19108 117148    0    0     0    12 4087 257080 80 20  0  0  0	
66  0      0 42496664  19108 117156    0    0     0     0 4082 249041 79 21  0  0  0	
66  0      0 42496664  19108 117156    0    0     0     0 4078 256627 81 19  0  0  0	
67  0      0 42496664  19108 117156    0    0     0     0 4098 257093 80 20  0  0  0	
70  0      0 42496664  19108 117156    0    0     0     0 4083 256937 82 18  0  0  0	
69  0      0 42496664  19108 117156    0    0     0     0 4088 257010 81 19  0  0  0	
66  0      0 42496664  19116 117156    0    0     0    12 4087 257188 80 20  0  0  0	
65  0      0 42496664  19116 117156    0    0     0     0 4084 256964 80 20  0  0  0	
68  0      0 42496664  19116 117156    0    0     0     0 4099 256807 80 20  0  0  0	
66  0      0 42496664  19116 117156    0    0     0     0 4086 256471 80 20  0  0  0	
67  0      0 42496664  19116 117156    0    0     0     0 4074 256945 80 20  0  0  0	
66  0      0 42496664  19124 117148    0    0     0    12 4088 252400 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42496664  19124 117156    0    0     0     0 4095 256905 80 20  0  0  0	
66  0      0 42496664  19124 117156    0    0     0     0 4091 255285 80 20  0  0  0	
66  0      0 42496664  19124 117156    0    0     0    12 4081 257017 80 20  0  0  0	
65  0      0 42496664  19124 117156    0    0     0     0 4085 257209 79 21  0  0  0	
67  0      0 42496664  19124 117160    0    0     0     0 4085 257263 81 19  0  0  0	
70  0      0 42496664  19132 117160    0    0     0    20 4100 257039 81 19  0  0  0	
67  0      0 42496664  19132 117164    0    0     0     0 4078 257079 80 20  0  0  0	
68  0      0 42496664  19132 117164    0    0     0     0 4078 256503 81 19  0  0  0	
66  0      0 42496664  19132 117164    0    0     0     0 4087 256690 81 19  0  0  0	
65  0      0 42496664  19132 117164    0    0     0     0 4085 249943 81 19  0  0  0	
68  0      0 42496664  19140 117156    0    0     0    16 4105 256757 80 20  0  0  0	
69  0      0 42496664  19140 117164    0    0     0     0 4086 256777 80 20  0  0  0	
65  0      0 42496664  19140 117164    0    0     0     0 4086 257041 82 18  0  0  0	
68  0      0 42496664  19140 117164    0    0     0    12 4092 257179 80 20  0  0  0	
69  0      0 42496664  19140 117164    0    0     0     0 4075 256990 80 20  0  0  0	
69  0      0 42496664  19140 117164    0    0     0     0 4099 256955 80 20  0  0  0	
64  0      0 42496664  19148 117164    0    0     0    12 4091 256540 79 21  0  0  0	
64  0      0 42496664  19148 117164    0    0     0     0 4085 255562 81 19  0  0  0	
67  0      0 42496664  19148 117164    0    0     0     0 4083 256738 81 19  0  0  0	
69  0      0 42496664  19148 117164    0    0     0     0 4081 254580 80 20  0  0  0	
66  0      0 42496664  19148 117164    0    0     0     0 4100 256845 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42496664  19156 117156    0    0     0    12 4083 256909 81 19  0  0  0	
67  0      0 42496664  19156 117164    0    0     0     0 4079 256786 81 19  0  0  0	
65  0      0 42496664  19156 117164    0    0     0     0 4078 257043 80 20  0  0  0	
70  0      0 42496664  19156 117164    0    0     0     0 4084 256948 80 20  0  0  0	
64  0      0 42496664  19156 117164    0    0     0     0 4101 256687 80 20  0  0  0	
65  0      0 42496664  19156 117164    0    0     0     0 4083 256818 80 20  0  0  0	
65  0      0 42496664  19164 117164    0    0     0    12 4090 256746 80 20  0  0  0	
66  0      0 42496664  19164 117164    0    0     0     0 4086 257225 81 19  0  0  0	
68  0      0 42496664  19164 117164    0    0     0     0 4083 251449 80 20  0  0  0	
67  0      0 42496664  19164 117164    0    0     0     0 4095 257224 80 20  0  0  0	
68  0      0 42496664  19164 117164    0    0     0     0 4079 257235 81 19  0  0  0	
68  0      0 42496664  19172 117156    0    0     0    12 4085 256901 81 19  0  0  0	
68  0      0 42496664  19172 117164    0    0     0    16 4088 256848 81 19  0  0  0	
68  0      0 42496664  19172 117164    0    0     0     0 4085 256620 81 19  0  0  0	
72  0      0 42496664  19172 117164    0    0     0     0 4101 256618 80 20  0  0  0	
65  0      0 42496664  19172 117164    0    0     0     0 4083 256964 80 20  0  0  0	
66  0      0 42496664  19172 117164    0    0     0     0 4083 256510 81 19  0  0  0	
65  0      0 42496664  19180 117164    0    0     0    20 4088 257078 81 20  0  0  0	
66  0      0 42496664  19180 117168    0    0     0     0 4077 250134 81 20  0  0  0	
69  0      0 42496664  19180 117168    0    0     0     0 4102 256878 81 19  0  0  0	
65  0      0 42496664  19180 117168    0    0     0     0 4084 257241 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42496664  19180 117168    0    0     0     0 4083 257244 81 19  0  0  0	
67  0      0 42496664  19188 117160    0    0     0    16 4088 257342 81 19  0  0  0	
67  0      0 42496664  19188 117168    0    0     0     0 4089 257059 81 19  0  0  0	
66  0      0 42496664  19188 117168    0    0     0     0 4099 256900 80 20  0  0  0	
67  0      0 42496664  19188 117168    0    0     0     0 4079 256991 80 20  0  0  0	
65  0      0 42496664  19188 117168    0    0     0     0 4080 255624 80 20  0  0  0	
68  0      0 42496664  19188 117172    0    0     0     8 4088 256735 80 20  0  0  0	
67  0      0 42496664  19196 117172    0    0     0    12 4088 255623 82 19  0  0  0	
70  0      0 42496664  19196 117172    0    0     0     0 4100 256892 80 20  0  0  0	
67  0      0 42496664  19196 117172    0    0     0     0 4081 256932 81 19  0  0  0	
67  0      0 42496664  19196 117172    0    0     0     0 4083 257070 80 20  0  0  0	
66  0      0 42496664  19196 117172    0    0     0     0 4084 256307 81 19  0  0  0	
66  0      0 42496664  19204 117164    0    0     0    12 4080 257457 80 20  0  0  0	
70  0      0 42496664  19204 117172    0    0     0     0 4093 255980 81 19  0  0  0	
67  0      0 42496664  19204 117172    0    0     0     0 4082 256845 81 20  0  0  0	
66  0      0 42496664  19204 117172    0    0     0     0 4085 256916 82 18  0  0  0	
67  0      0 42496664  19204 117172    0    0     0     0 4082 256948 81 19  0  0  0	
69  0      0 42496664  19204 117172    0    0     0     0 4084 248107 80 20  0  0  0	
65  0      0 42496664  19212 117172    0    0     0    12 4108 255298 81 19  0  0  0	
67  0      0 42496664  19212 117172    0    0     0     0 4086 255887 82 18  0  0  0	
66  0      0 42496664  19212 117172    0    0     0     0 4077 256829 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
70  0      0 42496664  19212 117172    0    0     0     0 4080 252086 79 21  0  0  0	
66  0      0 42496664  19220 117164    0    0     0    16 4081 256843 81 19  0  0  0	
65  0      0 42496664  19228 117164    0    0     0    32 4104 256033 81 19  0  0  0	
68  0      0 42496664  19228 117172    0    0     0     0 4084 257318 80 20  0  0  0	
66  0      0 42496664  19228 117172    0    0     0     0 4081 256919 81 20  0  0  0	
68  0      0 42496664  19228 117172    0    0     0     0 4085 256987 80 20  0  0  0	
68  0      0 42496664  19228 117172    0    0     0     0 4084 254482 81 19  0  0  0	
67  0      0 42496664  19228 117172    0    0     0     0 4103 257187 81 19  0  0  0	
65  0      0 42496664  19236 117172    0    0     0    12 4083 256642 81 19  0  0  0	
73  0      0 42496664  19236 117176    0    0     0     0 4084 256930 80 20  0  0  0	
66  0      0 42496664  19236 117176    0    0     0     0 4085 256970 80 20  0  0  0	
67  0      0 42496664  19236 117176    0    0     0     0 4082 257256 81 19  0  0  0	
66  0      0 42496664  19236 117176    0    0     0     0 4099 256912 81 19  0  0  0	
67  0      0 42496664  19244 117168    0    0     0    12 4088 256695 79 21  0  0  0	
67  0      0 42496664  19244 117176    0    0     0     0 4090 256430 80 20  0  0  0	
68  0      0 42496664  19244 117176    0    0     0     0 4080 256898 81 19  0  0  0	
67  0      0 42496664  19244 117176    0    0     0    20 4081 252280 80 20  0  0  0	
67  0      0 42496664  19244 117176    0    0     0     0 4100 257029 80 20  0  0  0	
67  0      0 42496664  19244 117176    0    0     0     0 4084 257050 80 20  0  0  0	
67  0      0 42496664  19252 117176    0    0     0    12 4086 256942 80 20  0  0  0	
67  0      0 42496664  19252 117176    0    0     0     0 4087 257155 79 21  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
64  0      0 42496664  19252 117176    0    0     0     0 4081 256849 80 20  0  0  0	
67  0      0 42496664  19252 117176    0    0     0     0 4100 256272 81 19  0  0  0	
68  0      0 42496664  19252 117176    0    0     0     0 4079 256778 81 19  0  0  0	
68  0      0 42496664  19260 117168    0    0     0    12 4080 256255 80 20  0  0  0	
65  0      0 42496664  19260 117176    0    0     0     0 4084 256978 81 19  0  0  0	
69  0      0 42496664  19260 117176    0    0     0     0 4082 250325 80 20  0  0  0	
67  0      0 42496664  19260 117176    0    0     0     0 4102 256976 81 19  0  0  0	
66  0      0 42496664  19260 117176    0    0     0     0 4078 256817 80 21  0  0  0	
66  0      0 42496664  19260 117180    0    0     0     0 4086 257259 80 20  0  0  0	
69  0      0 42496664  19268 117180    0    0     0    12 4094 257060 81 19  0  0  0	
66  0      0 42496664  19268 117180    0    0     0     8 4084 256927 81 19  0  0  0	
70  0      0 42496664  19268 117180    0    0     0     0 4105 257268 80 20  0  0  0	
69  0      0 42496664  19268 117180    0    0     0     0 4080 257075 80 20  0  0  0	
67  0      0 42496664  19268 117180    0    0     0     0 4081 256131 80 21  0  0  0	
65  0      0 42496664  19276 117172    0    0     0    24 4102 257009 81 20  0  0  0	
69  0      0 42496664  19276 117180    0    0     0     0 4101 254752 80 20  0  0  0	
69  0      0 42496664  19276 117180    0    0     0     8 4087 257016 80 20  0  0  0	
71  0      0 42496664  19276 117180    0    0     0     0 4087 257182 79 21  0  0  0	
69  0      0 42496664  19276 117180    0    0     0     0 4081 257034 80 20  0  0  0	
69  0      0 42496664  19276 117180    0    0     0     0 4083 257127 81 19  0  0  0	
69  0      0 42496664  19284 117180    0    0     0    24 4095 256756 81 19  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
68  0      0 42496664  19284 117184    0    0     0     0 4087 256554 80 20  0  0  0	
68  0      0 42496664  19284 117184    0    0     0     0 4081 256880 79 21  0  0  0	
67  0      0 42496664  19284 117184    0    0     0     0 4078 256188 81 19  0  0  0	
66  0      0 42496664  19284 117184    0    0     0     0 4082 257035 78 22  0  0  0	
71  0      0 42496664  19292 117176    0    0     0    12 4097 253728 81 19  0  0  0	
65  0      0 42496664  19292 117184    0    0     0     0 4086 256865 81 19  0  0  0	
68  0      0 42496664  19292 117184    0    0     0     0 4078 256747 81 19  0  0  0	
69  0      0 42496664  19292 117184    0    0     0     0 4079 256813 79 21  0  0  0	
66  0      0 42496664  19292 117184    0    0     0     0 4081 255892 81 19  0  0  0	
66  0      0 42496664  19292 117184    0    0     0     0 4100 257366 80 20  0  0  0	
69  0      0 42496540  19300 117184    0    0     0    28 4089 256246 81 19  0  0  0	
70  0      0 42496540  19300 117184    0    0     0     0 4085 256693 81 19  0  0  0	
67  0      0 42496540  19300 117184    0    0     0     0 4078 256716 81 19  0  0  0	
67  0      0 42496540  19300 117184    0    0     0     0 4080 256959 80 20  0  0  0	
69  0      0 42496540  19300 117184    0    0     0     0 4090 247606 81 19  0  0  0	
68  0      0 42496540  19308 117176    0    0     0    12 4081 252771 79 21  0  0  0	
71  0      0 42496540  19308 117184    0    0     0     0 4085 256559 81 19  0  0  0	
68  0      0 42496540  19308 117184    0    0     0     0 4080 257047 80 20  0  0  0	
70  0      0 42496540  19308 117184    0    0     0     0 4086 257170 79 21  0  0  0	
69  0      0 42496540  19308 117184    0    0     0     0 4093 256915 80 20  0  0  0	
66  0      0 42496540  19308 117184    0    0     0     4 4084 257088 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
67  0      0 42496540  19316 117184    0    0     0    12 4088 256937 80 20  0  0  0	
68  0      0 42496540  19316 117184    0    0     0     0 4081 256634 81 19  0  0  0	
67  0      0 42496540  19316 117184    0    0     0     0 4081 256544 81 19  0  0  0	
69  0      0 42496540  19316 117184    0    0     0     0 4095 254482 81 19  0  0  0	
68  0      0 42496540  19316 117184    0    0     0     8 4084 257022 81 19  0  0  0	
67  0      0 42496540  19324 117176    0    0     0    28 4085 256492 80 20  0  0  0	
68  0      0 42496540  19324 117184    0    0     0     0 4085 257193 80 20  0  0  0	
68  0      0 42496540  19324 117184    0    0     0     0 4081 255640 80 20  0  0  0	
71  0      0 42496540  19324 117184    0    0     0     0 4098 256885 81 19  0  0  0	
69  0      0 42496540  19324 117184    0    0     0     0 4080 256591 81 19  0  0  0	
65  0      0 42496540  19324 117188    0    0     0     0 4078 257199 80 20  0  0  0	
66  0      0 42496540  19332 117192    0    0     0    12 4089 256991 79 21  0  0  0	
69  0      0 42496540  19332 117192    0    0     0     0 4085 257119 81 19  0  0  0	
69  0      0 42496044  19332 117192    0    0     0     0 4253 250876 81 19  0  0  0	
70  0      0 42496044  19332 117192    0    0     0     0 4086 257079 81 19  0  0  0	
69  0      0 42496044  19332 117192    0    0     0     0 4081 256998 80 20  0  0  0	
68  0      0 42496044  19340 117184    0    0     0    20 4084 257048 81 19  0  0  0	
69  0      0 42496044  19340 117192    0    0     0     0 4083 257238 80 20  0  0  0	
67  0      0 42496044  19340 117192    0    0     0     0 4096 257239 81 19  0  0  0	
66  0      0 42496044  19340 117192    0    0     0     0 4080 256548 81 19  0  0  0	
72  0      0 42496044  19340 117192    0    0     0     0 4079 257147 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
69  0      0 42496044  19340 117192    0    0     0     0 4077 253245 80 20  0  0  0	
71  0      0 42496044  19348 117192    0    0     0    12 4107 256921 79 21  0  0  0	
68  0      0 42496044  19348 117192    0    0     0     0 4079 252788 82 18  0  0  0	
69  0      0 42496044  19348 117192    0    0     0     0 4084 256869 80 20  0  0  0	
67  0      0 42496044  19348 117192    0    0     0    24 4082 256875 81 19  0  0  0	
68  0      0 42496044  19348 117192    0    0     0     0 4078 256845 81 19  0  0  0	
71  0      0 42496044  19356 117184    0    0     0    12 4097 256916 80 20  0  0  0	
68  0      0 42495920  19356 117192    0    0     0     0 4085 257056 81 19  0  0  0	
69  0      0 42495920  19356 117192    0    0     0     0 4081 257036 80 20  0  0  0	
68  0      0 42495920  19356 117192    0    0     0     8 4081 256996 81 19  0  0  0	
68  0      0 42495920  19356 117192    0    0     0     0 4087 256556 81 19  0  0  0	
70  0      0 42495920  19356 117192    0    0     0     0 4097 256703 81 19  0  0  0	
70  0      0 42495920  19364 117192    0    0     0    24 4086 252251 81 19  0  0  0	
66  0      0 42495920  19364 117192    0    0     0     0 4082 257200 80 20  0  0  0	
68  0      0 42495920  19364 117192    0    0     0    12 4081 256597 80 20  0  0  0	
69  0      0 42495920  19364 117192    0    0     0     0 4080 257144 81 19  0  0  0	
65  0      0 42495920  19364 117192    0    0     0     0 4098 257169 78 22  0  0  0	
66  0      0 42495920  19372 117184    0    0     0    24 4086 257040 80 20  0  0  0	
67  0      0 42495920  19372 117192    0    0     0     0 4085 256787 83 17  0  0  0	
68  0      0 42495920  19372 117192    0    0     0     0 4084 256895 82 18  0  0  0	
69  0      0 42495920  19372 117192    0    0     0     0 4079 256114 81 19  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
66  0      0 42495920  19372 117192    0    0     0     0 4096 257023 79 21  0  0  0	
69  0      0 42495920  19372 117192    0    0     0     0 4076 251067 80 20  0  0  0	
69  0      0 42495920  19380 117196    0    0     0    12 4092 256956 81 19  0  0  0	
67  0      0 42495920  19380 117196    0    0     0     8 4081 256922 82 18  0  0  0	
68  0      0 42495920  19380 117196    0    0     0     0 4080 256815 81 19  0  0  0	
69  0      0 42495920  19380 117196    0    0     0     0 4099 257032 80 20  0  0  0	
68  0      0 42495920  19380 117196    0    0     0     0 4082 257073 80 20  0  0  0	
69  0      0 42495920  19388 117188    0    0     0    12 4081 256641 81 19  0  0  0	
68  0      0 42495920  19388 117196    0    0     0     0 4086 256778 81 19  0  0  0	
67  0      0 42495920  19388 117196    0    0     0     0 4080 256264 81 19  0  0  0	
67  0      0 42495920  19388 117196    0    0     0     0 4092 256792 81 19  0  0  0	
67  0      0 42495920  19388 117196    0    0     0     0 4077 247786 81 20  0  0  0	
68  0      0 42495920  19388 117200    0    0     0     0 4090 256796 80 20  0  0  0	
72  0      0 42495920  19396 117200    0    0     0    12 4108 256455 81 19  0  0  0	
66  0      0 42495920  19396 117200    0    0     0     0 4091 257137 81 19  0  0  0	
69  0      0 42495920  19396 117200    0    0     0     0 4082 257197 79 21  0  0  0	
68  0      0 42495920  19396 117200    0    0     0     0 4077 257298 81 19  0  0  0	
68  0      0 42495920  19396 117200    0    0     0     0 4073 256941 80 20  0  0  0	
70  0      0 42495920  19404 117192    0    0     0    12 4082 256882 81 19  0  0  0	
