procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42627908  16336 116164    0    0   112     0 240522 242193  8  4 86  0  3	
 8  0      0 42627908  16344 116164    0    0    48    20 241275 242821  8  5 85  0  3	
 9  0      0 42627784  16344 116164    0    0   112    32 240454 242107  8  5 85  0  3	
11  0      0 42627784  16344 116164    0    0    80     0 240931 242565  8  5 85  0  3	
 8  0      0 42627660  16344 116164    0    0   160     0 240891 242498  8  5 84  0  3	
 9  0      0 42627536  16344 116164    0    0    80     0 238843 240298  8  6 83  0  3	
 9  0      0 42627412  16352 116164    0    0    96    20 240474 242090  8  5 84  0  3	
10  0      0 42627412  16352 116164    0    0    64     0 242379 243970  7  5 85  0  3	
 9  0      0 42627412  16352 116164    0    0    96     0 241826 243475  9  5 84  0  3	
10  0      0 42627412  16352 116164    0    0    48     0 240968 242594  7  5 85  0  3	
 9  0      0 42627288  16352 116164    0    0    64     0 242129 243748  8  5 85  0  3	
10  0      0 42627288  16360 116164    0    0   112    12 241736 243328  8  4 84  0  3	
 8  0      0 42627288  16360 116164    0    0    96    24 241439 242979  8  5 85  0  3	
 8  0      0 42627040  16360 116164    0    0    64     0 240115 241703  8  5 84  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42627040  16360 116164    0    0    64     0 241853 243481  8  4 85  0  3	
 8  0      0 42627040  16360 116168    0    0    32     0 239890 241470  9  5 84  0  3	
 9  0      0 42627040  16360 116168    0    0    48     0 241898 243488  8  5 85  0  3	
 8  0      0 42627040  16368 116160    0    0   112    36 241081 242735  8  4 85  0  3	
 8  0      0 42626916  16368 116168    0    0    64     0 242410 244030  8  4 85  0  3	
 8  0      0 42626916  16368 116168    0    0    80     0 241758 243369  9  6 83  0  3	
 8  0      0 42626916  16368 116168    0    0    96     0 241064 242820  9  6 83  0  3	
 8  0      0 42626792  16368 116168    0    0    48     0 242010 243606  8  5 85  0  3	
 9  0      0 42626792  16376 116168    0    0    48    12 242359 244000  7  5 85  0  3	
10  0      0 42626668  16376 116168    0    0    48    16 240151 241774  8  5 84  0  3	
 8  0      0 42626668  16376 116168    0    0    32     0 241686 243282  7  5 85  0  3	
 9  0      0 42626668  16376 116168    0    0    96     0 239343 240984  8  5 85  0  3	
 9  0      0 42626544  16376 116168    0    0    48     0 242158 243747  8  5 85  0  3	
 8  0      0 42626544  16376 116168    0    0    96     0 241572 243142  8  4 85  0  3	
 8  0      0 42626544  16384 116168    0    0   112    20 242034 243774  8  4 85  0  3	
 8  0      0 42626544  16384 116168    0    0    80     0 242077 243643  8  5 85  0  3	
 8  0      0 42626296  16384 116168    0    0    48     0 242097 243684  7  5 85  0  3	
 9  0      0 42626296  16384 116168    0    0    80     0 241286 242981  8  5 84  0  3	
10  0      0 42626296  16384 116168    0    0    48     0 240491 242192  7  5 85  0  3	
 9  0      0 42626296  16392 116164    0    0    32    12 241455 243039  9  5 84  0  3	
 9  0      0 42626296  16392 116172    0    0    64     0 240987 242672  8  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42626172  16392 116172    0    0   128     0 237084 238586  8  5 84  0  3	
 9  0      0 42626172  16392 116172    0    0    96     0 243094 244738  7  5 85  0  3	
 9  0      0 42626048  16392 116172    0    0    96     0 242613 244274  8  5 84  0  3	
10  0      0 42626048  16392 116172    0    0    80    32 241954 243504  8  5 85  0  3	
 9  0      0 42626048  16400 116172    0    0    80    12 242027 243746  8  5 84  0  3	
 8  0      0 42626048  16400 116172    0    0    64     0 241450 242929  8  5 85  0  3	
 8  0      0 42626048  16400 116172    0    0    48     0 242328 244037  7  5 85  0  3	
 9  0      0 42626048  16400 116172    0    0    48     0 241845 243423  9  5 84  0  3	
 8  0      0 42625924  16400 116172    0    0    16     0 241197 242739  7  5 85  0  3	
 8  0      0 42625800  16408 116172    0    0   160    12 241671 243200  8  4 85  0  3	
 9  0      0 42625676  16408 116172    0    0    80     0 239004 240605  8  5 84  0  3	
10  0      0 42625676  16408 116172    0    0    16     0 241334 242898  9  5 84  0  3	
 8  0      0 42625552  16408 116172    0    0    48     0 242374 243941  8  4 85  0  3	
10  0      0 42625428  16408 116172    0    0    64     0 241866 243571  8  5 84  0  3	
 8  0      0 42625428  16408 116172    0    0    80     0 241972 243457  8  5 84  0  3	
 9  0      0 42625428  16416 116172    0    0    32    12 242030 243726  7  5 85  0  3	
 8  0      0 42625428  16416 116172    0    0    32     0 241677 243342  9  5 83  0  3	
10  0      0 42625428  16416 116172    0    0    16     0 242535 244106  7  5 85  0  3	
 9  0      0 42625428  16416 116172    0    0    32     0 241619 243303  8  5 84  0  3	
 8  0      0 42625428  16416 116172    0    0    80     0 240755 242523  8  5 84  0  3	
 8  0      0 42625428  16424 116172    0    0    32    12 240299 241858  8  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42625428  16424 116172    0    0    32     0 240775 242519  8  5 85  0  3	
 9  0      0 42625304  16424 116176    0    0    32     0 241650 243235  8  6 84  0  3	
11  0      0 42625180  16424 116176    0    0    64     0 242207 243792  7  5 84  0  3	
11  0      0 42625056  16424 116176    0    0    64    16 241862 243484  8  5 85  0  3	
 9  0      0 42625056  16424 116176    0    0    48     0 242246 243853  8  4 85  0  3	
10  0      0 42625056  16432 116176    0    0    32    20 242025 243654  8  4 84  0  3	
 8  0      0 42625056  16432 116176    0    0    64     0 242152 243753  8  5 84  0  3	
 9  0      0 42625056  16432 116176    0    0    16     0 238638 240120  8  4 85  0  3	
10  0      0 42625056  16432 116176    0    0    48     0 241545 243181  8  4 85  0  3	
 8  0      0 42625056  16432 116176    0    0    64     0 237930 239483  8  5 84  0  3	
11  0      0 42624932  16440 116180    0    0    80    12 240706 242311  8  5 84  0  3	
10  0      0 42624808  16440 116180    0    0    80     0 241572 243185  8  5 85  0  3	
11  0      0 42624808  16440 116180    0    0    32     0 241470 243182  8  5 85  0  3	
10  0      0 42624808  16440 116180    0    0    32     8 241937 243577  8  4 85  0  3	
 9  0      0 42624684  16440 116180    0    0    64     0 242392 243962  7  5 85  0  3	
 8  0      0 42624684  16440 116180    0    0    48     0 241981 243642  8  5 85  0  3	
 9  0      0 42624560  16448 116180    0    0    48    12 241935 243556  8  5 85  0  3	
 8  0      0 42624560  16448 116180    0    0    16     0 241979 243609  7  6 85  0  3	
10  0      0 42624560  16448 116180    0    0    80     0 240950 242578  8  5 84  0  3	
11  0      0 42624560  16448 116180    0    0    32     0 240996 242652  9  4 84  0  3	
 9  0      0 42624560  16448 116180    0    0    32     0 242531 244109  7  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42624560  16456 116176    0    0    48    12 241053 242815  9  5 84  0  3	
10  0      0 42624560  16456 116180    0    0    32     0 241402 243087  7  5 85  0  3	
 9  0      0 42624436  16456 116180    0    0    48     0 241214 242783  8  5 84  0  3	
10  0      0 42624436  16456 116180    0    0     0     0 242373 243928  8  5 85  0  3	
 9  0      0 42624436  16456 116180    0    0    32     0 240847 242500  7  5 85  0  3	
 8  0      0 42624436  16456 116180    0    0    48     0 240418 242164  8  5 84  0  3	
 8  0      0 42624436  16464 116180    0    0    48    12 241815 243351  8  5 84  0  3	
11  0      0 42624436  16464 116180    0    0    16     0 240856 242451  7  5 85  0  3	
10  0      0 42624312  16464 116180    0    0   128     0 239013 240594  8  5 84  0  3	
 8  0      0 42624188  16464 116180    0    0    64     0 243359 245007  7  5 85  0  3	
 9  0      0 42624064  16464 116180    0    0    80     0 240838 242774  7  5 85  0  3	
 8  0      0 42623940  16472 116172    0    0    32    12 242219 243927  8  5 84  0  3	
12  0      0 42623940  16472 116172    0    0    64     0 240972 242701  8  5 85  0  3	
11  0      0 42623816  16472 116180    0    0    48     0 241929 243582  8  5 84  0  3	
 9  0      0 42623816  16472 116180    0    0    16     0 241848 243524  8  5 85  0  3	
 8  0      0 42623692  16472 116180    0    0   112     0 241202 242853  8  5 85  0  3	
 8  0      0 42623692  16472 116180    0    0    16     0 241899 243500  7  5 85  0  3	
 8  0      0 42623568  16484 116176    0    0    80    24 241605 243320  8  5 84  0  3	
 9  0      0 42623320  16484 116180    0    0    96     0 237838 239344  9  5 84  0  3	
 8  0      0 42623196  16484 116180    0    0    80     0 240911 242992  8  4 85  0  3	
11  0      0 42622948  16484 116180    0    0    48     0 240447 242124  7  4 86  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42622948  16484 116180    0    0    48     0 242571 244111  8  5 84  0  3	
 9  0      0 42622948  16492 116176    0    0    32    28 241920 243501  7  4 86  0  3	
10  0      0 42622948  16492 116176    0    0    80     0 241907 243510  8  4 84  0  3	
 9  0      0 42622700  16492 116188    0    0   112     0 242003 243649  8  5 85  0  3	
 8  0      0 42622700  16492 116188    0    0    64     0 242196 243846  8  5 85  0  3	
10  0      0 42622700  16492 116188    0    0    80     0 242515 244199  8  5 84  0  3	
 9  0      0 42622700  16492 116188    0    0   112     0 241363 242955  8  5 84  0  3	
 9  0      0 42622700  16500 116188    0    0    32    40 239737 241322  9  5 84  0  3	
 9  0      0 42622700  16500 116188    0    0    16     0 242001 243638  8  4 86  0  3	
 8  0      0 42622700  16500 116188    0    0    48     0 242473 243999  8  5 84  0  3	
 8  0      0 42622700  16500 116188    0    0    48     0 243546 245153  8  5 84  0  3	
 9  0      0 42622700  16500 116188    0    0    16     0 243936 245497  8  6 84  0  3	
 8  0      0 42622700  16508 116180    0    0     0    12 241857 243589  8  5 84  0  3	
 8  0      0 42622700  16508 116188    0    0    80     0 239220 240833  8  4 85  0  3	
 8  0      0 42622576  16508 116188    0    0    64     0 241116 242789  7  5 85  0  3	
10  0      0 42622576  16508 116188    0    0    32     0 241207 242803  8  4 85  0  3	
 9  0      0 42622576  16508 116188    0    0    48     0 242294 243957  8  5 84  0  3	
 8  0      0 42622576  16508 116188    0    0    32     0 238821 240408  8  4 85  0  3	
 9  0      0 42622576  16516 116188    0    0    80    12 242239 243873  8  4 86  0  3	
 8  0      0 42622576  16516 116188    0    0    16     0 242788 244306  8  5 84  0  3	
 8  0      0 42622576  16516 116188    0    0    32     0 243417 245079  8  5 84  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 42622576  16516 116188    0    0    64     0 243018 244638  8  5 84  0  3	
 8  0      0 42622576  16516 116188    0    0    48     0 242138 243629  8  5 84  0  3	
 9  0      0 42622328  16524 116180    0    0    96    12 241011 242567  8  5 85  0  3	
 9  0      0 42622204  16524 116188    0    0    16     0 241195 242917  8  5 84  0  3	
10  0      0 42622204  16524 116188    0    0    48     0 240652 242043  9  5 84  0  3	
10  0      0 42622204  16524 116188    0    0    48     0 241292 242880  8  6 84  0  3	
10  0      0 42622080  16528 116184    0    0    96    16 239019 240602  8  5 84  0  3	
10  0      0 42621708  16528 116188    0    0    96     0 241058 242636  8  5 85  0  3	
10  0      0 42621708  16536 116188    0    0    80    32 240986 242602  8  5 85  0  3	
 9  0      0 42621584  16536 116188    0    0   160     0 242632 244286  8  5 84  0  3	
 8  0      0 42621584  16536 116188    0    0    48     0 240405 242371  8  5 84  0  3	
 9  0      0 42621584  16536 116188    0    0    16     0 242218 243853  8  6 83  0  3	
 8  0      0 42621460  16536 116188    0    0    32     0 240919 242466  8  5 85  0  3	
 9  0      0 42621460  16544 116184    0    0    48    12 242335 243831  8  5 85  0  3	
10  0      0 42621336  16544 116192    0    0    80     0 241848 243433  8  5 85  0  3	
 8  0      0 42621336  16544 116192    0    0    48     0 243202 244761  8  5 84  0  3	
 9  0      0 42621336  16544 116192    0    0   112     4 239624 241154  8  5 85  0  3	
 9  0      0 42621336  16544 116192    0    0    48     0 239988 241752  8  5 84  0  3	
 8  0      0 42621336  16544 116192    0    0    48     0 241236 242764  8  5 84  0  3	
10  0      0 42621336  16552 116192    0    0    48    12 242685 244279  8  5 84  0  3	
 9  0      0 42621212  16552 116192    0    0    32     0 243179 244708  8  5 84  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 42621212  16552 116192    0    0    64     0 242119 243764  7  5 85  0  3	
10  0      0 42621088  16552 116192    0    0    32     0 240858 242679  8  5 85  0  3	
10  0      0 42621088  16552 116192    0    0    80     0 241805 243329  8  5 85  0  3	
11  0      0 42621088  16560 116192    0    0    48    12 240868 242389  8  5 84  0  3	
10  0      0 42621088  16560 116196    0    0    16     0 242916 244646  8  5 84  0  3	
 8  0      0 42621088  16560 116196    0    0    80    20 237417 238912  8  5 85  0  3	
 9  0      0 42621088  16560 116196    0    0     0     0 241263 242817  8  5 85  0  3	
 9  0      0 42621088  16560 116196    0    0    32     0 242221 243737  8  5 84  0  3	
10  0      0 42621088  16560 116196    0    0    32     0 241229 242866  7  5 85  0  3	
11  0      0 42620964  16568 116196    0    0    64    12 241082 242693  8  5 85  0  3	
10  0      0 42620840  16568 116196    0    0    32     0 240954 242596  8  5 84  0  3	
12  0      0 42620840  16568 116196    0    0    32     0 241568 243137  8  5 84  0  3	
 9  0      0 42620840  16568 116196    0    0    48     0 243151 244726  8  4 85  0  3	
 9  0      0 42620840  16568 116196    0    0   112     0 240707 242607  8  5 84  0  3	
 8  0      0 42620716  16576 116188    0    0    64    12 241699 243413  8  5 84  0  3	
10  0      0 42620716  16576 116196    0    0    16     0 237890 239485  8  5 84  0  3	
 9  0      0 42620716  16576 116196    0    0    80    16 241132 242721  8  5 84  0  3	
 9  0      0 42620716  16576 116196    0    0    32     0 240998 242680  8  6 84  0  3	
 9  0      0 42620468  16576 116196    0    0    32     0 241835 243434  7  6 84  0  3	
10  0      0 42620468  16576 116196    0    0    64     0 242544 244196  8  4 85  0  3	
 8  0      0 42620344  16584 116196    0    0    16    28 241425 243021  8  6 83  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 42620344  16584 116196    0    0    16     0 241059 242700  8  4 85  0  3	
 8  0      0 42620220  16584 116196    0    0    64     0 240069 241721  7  4 86  0  3	
11  0      0 42620220  16584 116196    0    0    48     0 240477 242145  8  5 84  0  3	
11  0      0 42619972  16584 116196    0    0    48     0 241801 243340  7  5 85  0  3	
 9  0      0 42619972  16592 116188    0    0     0    12 238694 240288  8  4 85  0  3	
11  0      0 42619972  16592 116188    0    0    16     0 241362 243091  7  5 85  0  3	
 8  0      0 42619724  16592 116200    0    0    64     0 241301 242792  8  5 85  0  3	
 9  0      0 42619724  16592 116200    0    0    32     0 241697 243313  9  5 84  0  3	
 9  0      0 42619724  16592 116200    0    0    32     0 240981 242492  8  5 84  0  3	
 9  0      0 42619724  16592 116200    0    0    48     0 242423 244021  7  5 85  0  3	
 8  0      0 42619724  16600 116200    0    0    80    12 240957 242595  8  5 85  0  3	
 8  0      0 42619724  16600 116200    0    0     0     0 242773 244419  8  5 84  0  3	
 9  0      0 42619724  16600 116200    0    0    16     0 241802 243405  8  4 85  0  3	
 9  0      0 42619724  16600 116200    0    0    48     0 241064 242560  8  6 83  0  3	
 9  0      0 42619600  16600 116200    0    0    48     0 238195 239697  8  4 84  0  3	
 9  0      0 42619476  16608 116192    0    0    32    12 241239 242763  7  6 84  0  3	
 9  0      0 42619476  16608 116200    0    0    16     0 238641 240320  8  5 84  0  3	
11  0      0 42619476  16608 116200    0    0    32     0 241348 243135  7  5 85  0  3	
 9  0      0 42619228  16608 116200    0    0    48     0 242277 243947  8  4 85  0  3	
 9  0      0 42619228  16608 116200    0    0    32     0 241452 243050  8  5 84  0  3	
10  0      0 42619228  16608 116200    0    0    16    16 241143 242917  8  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 42619228  16616 116200    0    0     0    12 241382 243004  8  5 84  0  3	
 9  0      0 42619228  16616 116200    0    0    48     0 240880 242713  8  5 85  0  3	
11  0      0 42619228  16616 116200    0    0    48     0 240881 242568  7  5 85  0  3	
 9  0      0 42619228  16616 116200    0    0    16     0 238364 239958  8  4 85  0  3	
10  0      0 42619228  16616 116204    0    0    96     8 241816 243430  7  5 84  0  3	
 9  0      0 42619228  16624 116204    0    0    48    24 241439 242947  8  5 85  0  3	
 9  0      0 42619104  16624 116204    0    0    48     0 241979 243472  8  6 84  0  3	
 9  0      0 42619104  16624 116204    0    0    16     0 241439 242989  7  5 85  0  3	
10  0      0 42619104  16624 116204    0    0    80     0 241075 242679  7  5 85  0  3	
 9  0      0 42618980  16624 116204    0    0    48     0 240635 242205  8  5 84  0  3	
10  0      0 42618856  16624 116204    0    0    32     8 240863 242595  8  5 84  0  3	
 9  0      0 42618608  16632 116204    0    0    32    24 240321 241992  7  5 85  0  3	
 8  0      0 42618608  16632 116204    0    0    48     0 241667 243398  7  5 84  0  3	
 8  0      0 42618608  16632 116204    0    0     0     0 238745 240269  8  5 84  0  3	
10  0      0 42618484  16632 116204    0    0   128     0 241237 242854  7  5 85  0  3	
 9  0      0 42618360  16632 116204    0    0    32     0 241299 242893  8  4 85  0  3	
11  0      0 42618360  16640 116196    0    0    16    12 241955 243549  8  5 84  0  3	
10  0      0 42618360  16640 116196    0    0   112     0 241986 243659  8  5 84  0  3	
10  0      0 42618236  16640 116208    0    0    16     0 240437 242100  9  4 84  0  3	
 8  0      0 42618236  16640 116208    0    0    16     0 241185 242807  8  5 85  0  3	
10  0      0 42618236  16640 116208    0    0    48     0 240963 242638  7  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 42618112  16640 116208    0    0    80     0 240422 241955  8  5 85  0  3	
 9  0      0 42618112  16648 116208    0    0    64    12 240638 242257  7  5 85  0  3	
 8  0      0 42618112  16648 116208    0    0    16     0 236790 238445  9  4 84  0  3	
 8  0      0 42618112  16648 116208    0    0     0     0 241721 243343  7  5 86  0  3	
 9  0      0 42618112  16648 116208    0    0    16     0 241845 243555  8  5 85  0  3	
 9  0      0 42617988  16648 116208    0    0    16     0 241324 242992  8  5 84  0  3	
 9  0      0 42617988  16656 116200    0    0    48    12 241723 243371  8  5 85  0  3	
10  0      0 42617988  16656 116208    0    0    96     0 242510 244255  8  5 85  0  3	
10  0      0 42617988  16656 116208    0    0    64     0 240829 242554  8  6 84  0  3	
 8  0      0 42617988  16656 116208    0    0    16    16 242031 243646  8  5 84  0  3	
 9  0      0 42617988  16656 116208    0    0    80     0 239885 241567  8  4 85  0  3	
10  0      0 42617988  16656 116208    0    0     0     0 241560 243367  7  5 85  0  3	
11  0      0 42617988  16664 116208    0    0    48    12 237985 239445  9  4 84  0  3	
10  0      0 42617988  16664 116208    0    0    32     0 241018 242658  7  5 85  0  3	
10  0      0 42617864  16664 116208    0    0    32     0 241238 242881  8  5 84  0  3	
 9  0      0 42617740  16664 116208    0    0    16     0 242205 243826  9  4 84  0  3	
 8  0      0 42617740  16664 116208    0    0    48     0 242256 243810  7  5 85  0  3	
10  0      0 42617616  16672 116208    0    0    80    16 241686 243255  8  5 84  0  3	
 8  0      0 42617616  16672 116208    0    0    16     0 241566 243111  7  4 86  0  3	
12  0      0 42617616  16672 116208    0    0    32     8 240912 242537  8  4 85  0  3	
10  0      0 42617616  16672 116208    0    0    32     0 240064 241724  8  5 85  0  3	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 42617368  16672 116208    0    0    16     0 240817 242510  8  4 85  0  3	
10  0      0 42617368  16672 116208    0    0     0     0 239735 241347  8  5 84  0  3	
 9  0      0 42617368  16680 116208    0    0    64    24 240731 242355  8  5 85  0  3	
12  0      0 42617368  16680 116208    0    0    80     4 241950 243595  8  5 84  0  3	
 8  0      0 42617244  16680 116208    0    0    32     0 242014 243676  8  5 85  0  3	
10  0      0 42617244  16680 116212    0    0    48     0 242493 244129  8  4 86  0  3	
 9  0      0 42617244  16680 116212    0    0    16     0 242007 243641  8  5 85  0  3	
 8  0      0 42617244  16688 116204    0    0    16    12 240869 242471  7  5 85  0  3	
10  0      0 42617120  16688 116212    0    0    80     0 241043 242646  8  5 84  0  3	
10  0      0 42617120  16688 116212    0    0    80     0 241821 243406  8  5 84  0  3	
 9  0      0 42617120  16688 116212    0    0    80     0 243881 245545  8  5 84  0  3	
 9  0      0 42616996  16688 116216    0    0    80     0 236876 238388  8  5 84  0  3	
 8  0      0 42616996  16688 116216    0    0    32     0 241729 243367  8  5 85  0  3	
 9  0      0 42616996  16696 116216    0    0    48    12 241473 243127  8  5 84  0  3	
