procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  1      0 69375184   9436  72936    0    0 49024     0 183843 189476 10  3 70 16  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  2      0 69375184   9444  72936    0    0 49856    12 183581 189105 10  4 69 15  2	
 6  3      0 69375184   9444  72936    0    0 50128     0 182480 188122  9  3 70 16  2	
 6  2      0 69375184   9444  72936    0    0 49648     0 180986 187041  9  3 69 16  2	
 6  3      0 69375184   9444  72936    0    0 48864     0 183337 189885 10  3 70 15  2	
 7  2      0 69375184   9444  72936    0    0 50000     0 179854 185174 11  2 69 16  2	
 7  1      0 69375184   9452  72928    0    0 48224    12 179987 184950 10  4 69 16  2	
10  1      0 69375184   9452  72936    0    0 51760     0 182604 186353  9  3 69 16  2	
 7  1      0 69375184   9452  72936    0    0 50432     0 181324 186156 10  3 68 16  2	
 8  1      0 69375184   9452  72936    0    0 49936     0 181190 186317 10  4 69 16  2	
 6  3      0 69375184   9452  72936    0    0 48064     0 182135 188239 11  3 69 16  2	
 7  2      0 69375184   9452  72936    0    0 50576     0 183370 188241 10  4 69 15  2	
 7  3      0 69375056   9460  72936    0    0 49056    12 182096 188228 11  3 69 16  2	
 7  2      0 69375056   9460  72936    0    0 50304     0 182601 188001 10  3 69 16  2	
 9  1      0 69375056   9460  72936    0    0 50992     0 178855 183842  9  3 70 17  2	
 7  1      0 69375056   9460  72936    0    0 47904     0 181665 187212 10  3 69 16  2	
 9  2      0 69375056   9460  72936    0    0 49664     0 180016 185183 10  3 69 16  2	
 5  3      0 69375056   9468  72928    0    0 49632    12 181653 187405 10  4 69 16  2	
 9  2      0 69375056   9472  72932    0    0 48224    12 179522 185157  9  3 69 17  2	
 5  3      0 69375056   9472  72936    0    0 49424     0 180452 186637 10  3 69 16  2	
 9  0      0 69375056   9472  72936    0    0 51152     0 180514 185685 10  3 69 17  2	
 8  2      0 69375056   9472  72936    0    0 49936     0 179666 186390  9  3 69 17  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  2      0 69375056   9476  72932    0    0 49648    24 180930 186011  9  3 69 17  2	
 7  2      0 69375056   9480  72940    0    0 48240     4 180994 186835 10  4 68 16  2	
10  1      0 69375056   9480  72944    0    0 48208     0 182632 186981 10  3 69 16  2	
 6  2      0 69375056   9480  72944    0    0 48272     0 181462 186758 10  3 69 16  2	
 7  2      0 69375056   9480  72944    0    0 48816     0 180818 186437 11  3 68 16  2	
 5  4      0 69375056   9480  72944    0    0 49520     0 179548 185565 10  3 69 16  2	
 6  2      0 69375056   9488  72944    0    0 51472    12 180139 185707  9  4 69 17  2	
 6  3      0 69375056   9488  72944    0    0 50000    16 179609 185077 10  3 69 15  2	
 9  1      0 69375056   9488  72944    0    0 49360     0 181069 187583 10  3 69 16  2	
 6  3      0 69375056   9488  72944    0    0 49152     0 180931 187095 10  3 69 16  2	
 3  5      0 69375056   9488  72944    0    0 50544     0 180223 185403  9  3 69 17  2	
 7  3      0 69375056   9496  72936    0    0 50096    12 181259 186819 10  3 69 16  2	
 7  2      0 69375056   9496  72944    0    0 50592     0 181960 186496 10  3 69 16  2	
 5  3      0 69375056   9496  72944    0    0 49168     0 180754 185089  9  4 69 17  2	
 9  1      0 69375056   9496  72944    0    0 49936     0 182171 187920 10  3 69 16  2	
 5  3      0 69375056   9496  72944    0    0 50480     0 181859 186345  9  3 69 16  2	
 6  3      0 69375056   9496  72944    0    0 50160     0 180060 185752 10  3 69 16  2	
 8  2      0 69375056   9504  72944    0    0 50176    12 183934 189275 10  3 69 15  2	
 8  2      0 69375056   9504  72944    0    0 49424     0 181202 187522  9  4 70 16  2	
 8  1      0 69375056   9504  72944    0    0 50672     0 181321 186772 10  4 69 16  2	
 9  1      0 69375056   9504  72944    0    0 50464     0 182796 187680  9  3 70 16  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  2      0 69375056   9504  72944    0    0 49712     0 182722 188023 10  3 69 16  2	
 5  3      0 69375056   9512  72936    0    0 50032    12 181179 187134 10  3 69 16  2	
 7  1      0 69375056   9512  72944    0    0 50176     0 182466 187596 11  3 69 16  2	
 8  1      0 69375056   9512  72944    0    0 49664     0 182273 187405 10  4 69 16  2	
11  1      0 69375056   9512  72944    0    0 50928     0 176663 181553  9  3 69 18  2	
 5  3      0 69375056   9512  72944    0    0 49264     0 178020 183166  9  3 69 17  2	
 7  2      0 69375056   9516  72940    0    0 48528    16 180563 184881 10  4 68 17  2	
 4  4      0 69374936   9524  72944    0    0 50480    32 181501 186959 10  3 68 16  2	
 7  2      0 69374936   9524  72944    0    0 50304     0 180881 187149 10  3 69 16  2	
 6  2      0 69374936   9524  72944    0    0 49888     0 182011 187234 10  4 68 16  2	
 9  1      0 69374936   9524  72944    0    0 49632     0 179015 185576 10  3 69 17  2	
 9  1      0 69374936   9524  72944    0    0 48992     0 180562 186261 10  4 69 16  2	
 9  1      0 69374936   9532  72936    0    0 50720    12 182870 188187 10  3 69 16  2	
 6  2      0 69374936   9532  72944    0    0 50272     0 180231 185349 10  3 69 17  2	
 5  3      0 69374936   9532  72948    0    0 48592     0 179135 184343 11  3 68 17  2	
 5  4      0 69374936   9532  72948    0    0 48928     0 175843 181570  9  4 68 17  2	
 7  2      0 69374936   9532  72948    0    0 50192     0 181621 186515 10  4 68 16  2	
 4  4      0 69374936   9532  72948    0    0 49840     0 177966 184250 10  3 68 17  2	
 6  3      0 69374936   9540  72948    0    0 51024    12 181858 186627 10  4 69 16  2	
 8  2      0 69374936   9540  72948    0    0 49152     0 179172 184796 10  3 69 17  2	
 7  2      0 69374936   9540  72948    0    0 49616     0 179669 184510  9  3 69 17  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  1      0 69374936   9540  72948    0    0 49008    20 181109 186917 10  3 69 16  2	
 8  3      0 69374936   9540  72948    0    0 51136     0 181016 186421 10  3 69 16  2	
 6  3      0 69374936   9548  72940    0    0 50480    12 179282 185432  9  3 69 17  1	
 8  3      0 69374936   9548  72952    0    0 49440     0 181159 186797 10  3 69 16  2	
10  2      0 69374936   9548  72952    0    0 51536     0 182076 186760 10  4 68 16  2	
 9  1      0 69374936   9548  72952    0    0 48928     0 182107 188064 11  3 69 16  2	
 7  2      0 69374936   9548  72952    0    0 49456     0 182839 188097 10  3 70 16  2	
 7  3      0 69374936   9548  72952    0    0 49072     0 184610 189260  9  4 69 16  2	
 6  2      0 69374936   9556  72952    0    0 49344    16 180882 186151 10  3 69 16  2	
 4  4      0 69374936   9556  72952    0    0 50400     0 181902 186748  9  4 69 16  2	
 4  4      0 69374936   9556  72952    0    0 49408     0 184112 188299 10  3 69 16  2	
 8  1      0 69374936   9556  72952    0    0 49856     0 181097 186740 10  3 69 16  2	
 8  1      0 69374936   9556  72952    0    0 49952     0 182900 188223 11  3 69 16  2	
 7  2      0 69374936   9564  72944    0    0 50128    12 181088 185710 10  3 68 17  2	
 5  4      0 69374816   9564  72952    0    0 49088     0 176140 181971  9  3 69 17  2	
 7  2      0 69374816   9564  72952    0    0 48288     0 177158 182047 10  3 69 17  2	
 8  1      0 69374816   9564  72952    0    0 48496    16 181738 187312 10  3 69 16  2	
 9  3      0 69374816   9564  72952    0    0 48864     0 182104 186925 10  3 69 16  2	
 9  1      0 69374816   9564  72952    0    0 48896     0 177621 184318  9  3 70 17  2	
 8  1      0 69374816   9572  72952    0    0 49584    32 178155 183091 10  3 68 17  2	
 6  3      0 69374816   9572  72952    0    0 51632     0 179321 185722 10  3 69 17  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  4      0 69374816   9572  72952    0    0 49712     0 176547 182255 11  2 68 17  2	
 8  3      0 69374816   9572  72952    0    0 49664     0 182417 188103 11  4 68 16  2	
 5  3      0 69374816   9572  72952    0    0 49760     0 182163 187574 10  3 69 16  2	
 7  1      0 69374816   9580  72944    0    0 49136    12 179403 186592 11  2 69 16  2	
 9  1      0 69374816   9580  72944    0    0 48336     0 180626 185609 10  3 68 16  2	
 9  1      0 69374816   9580  72952    0    0 49216     0 182150 187020 11  3 68 16  2	
 5  3      0 69374816   9580  72956    0    0 50224     0 180283 184985 10  3 68 17  2	
 8  0      0 69374816   9580  72956    0    0 49312     0 178912 183635  9  3 69 17  2	
 8  1      0 69374816   9580  72956    0    0 50144     0 182351 186646 10  3 69 16  2	
 6  4      0 69374816   9588  72956    0    0 49088    12 182801 187509 10  3 69 16  2	
 6  3      0 69374816   9588  72956    0    0 48864     0 181459 186482 10  4 68 16  2	
 5  3      0 69374816   9588  72956    0    0 49600     0 184226 189018 11  3 69 16  2	
 7  2      0 69374816   9588  72956    0    0 48736     0 180510 186249  9  3 69 16  2	
 7  2      0 69374816   9588  72956    0    0 49488     0 181804 186315 10  3 70 16  2	
 6  3      0 69374816   9596  72948    0    0 49168    12 182774 187905 10  3 69 16  2	
12  0      0 69374816   9596  72956    0    0 50416    28 181345 186790 10  3 69 16  2	
 6  2      0 69374816   9596  72956    0    0 49872     0 182935 188098 10  4 68 16  2	
 7  2      0 69374816   9596  72956    0    0 50304     0 182201 187897  9  3 70 16  2	
 8  0      0 69374816   9596  72956    0    0 51040     0 181641 187181  9  3 70 16  2	
 7  2      0 69374816   9596  72956    0    0 48448     0 183332 188262 10  3 70 15  2	
 6  2      0 69374816   9604  72956    0    0 51344    12 179726 186969 10  3 69 16  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 69374816   9604  72956    0    0 49120     0 183058 187783 11  3 69 16  2	
 8  2      0 69374816   9604  72956    0    0 49488     0 180979 185550 10  4 69 16  2	
 4  4      0 69374816   9604  72956    0    0 49200     0 180024 185212 10  4 69 16  2	
 5  4      0 69374816   9604  72956    0    0 49328     0 180123 186709 10  3 69 16  2	
 6  4      0 69374816   9612  72948    0    0 50000    20 183143 188913 10  3 69 16  2	
 7  2      0 69374816   9612  72960    0    0 49328     0 183016 188570 10  4 69 15  2	
 7  2      0 69374816   9612  72960    0    0 48832     0 182055 187875  9  3 70 16  2	
 7  2      0 69374816   9612  72960    0    0 50432     0 181296 187131  9  4 69 16  2	
 6  2      0 69374816   9612  72960    0    0 49872     0 178922 184766 10  3 69 16  2	
 8  2      0 69374816   9612  72960    0    0 47984     0 182709 186970 10  3 69 16  2	
 9  1      0 69374816   9620  72960    0    0 49440    36 182451 187625 10  4 69 16  2	
 9  1      0 69374816   9620  72960    0    0 49200     0 184066 189429 11  3 69 15  2	
 5  4      0 69374816   9620  72960    0    0 48752     0 182737 188005 10  3 69 16  2	
 6  2      0 69374816   9620  72960    0    0 49744     0 183381 187269 10  3 69 16  2	
 8  1      0 69374816   9620  72960    0    0 49808     0 182373 188411 11  3 69 16  2	
 6  2      0 69374816   9628  72960    0    0 48528    24 182950 189076 11  3 69 16  2	
 6  2      0 69374816   9628  72960    0    0 48912     0 180405 186329 10  3 70 16  2	
 6  2      0 69374816   9628  72960    0    0 50432     0 179710 184319 10  3 68 17  2	
 8  1      0 69374816   9628  72960    0    0 49808     0 182895 187914 10  3 69 16  2	
 9  2      0 69374816   9628  72960    0    0 48960     0 179811 186174 10  3 69 16  2	
 6  4      0 69374816   9636  72956    0    0 50992    12 182030 187391 11  4 68 16  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  2      0 69374816   9636  72964    0    0 49472     0 177842 183275  8  4 69 17  2	
 8  1      0 69374816   9636  72964    0    0 50672     0 176940 181522  9  3 69 18  2	
 7  3      0 69374816   9636  72964    0    0 48928     0 176767 180603 10  3 68 17  2	
 7  1      0 69374816   9636  72964    0    0 49072     0 179249 184804  9  4 69 17  2	
 8  1      0 69374816   9636  72964    0    0 50368     0 176833 182457 10  3 68 17  1	
 8  1      0 69374816   9644  72964    0    0 49504    12 180812 185939 10  3 69 17  2	
 9  2      0 69374816   9644  72964    0    0 50880     0 182675 187346  9  4 70 16  2	
10  1      0 69374816   9644  72964    0    0 49600     0 183732 188112 10  4 69 16  2	
 5  5      0 69374816   9644  72964    0    0 49056     0 181668 186898 11  4 68 16  2	
 7  2      0 69374816   9644  72964    0    0 49312    16 180408 186713 11  3 69 16  2	
 8  1      0 69374816   9652  72956    0    0 50480    12 180190 185352 10  3 68 16  2	
 7  1      0 69374816   9652  72964    0    0 49888     0 179850 184538 10  4 68 16  2	
 4  4      0 69374816   9652  72964    0    0 49024     0 179686 185246 10  3 69 16  2	
 7  3      0 69374816   9652  72964    0    0 49152     0 182395 187371 10  3 69 16  2	
 6  2      0 69374816   9652  72964    0    0 49632     0 177825 183575 10  3 69 17  2	
 5  4      0 69374816   9652  72964    0    0 49664     0 181764 187112  9  3 70 16  2	
 7  2      0 69374816   9660  72964    0    0 50912    12 183884 188113 11  3 69 16  2	
 8  1      0 69374816   9660  72964    0    0 49840     0 180385 185953  9  4 69 16  2	
 6  2      0 69374816   9660  72964    0    0 50512     0 179441 185400 10  4 68 17  2	
 6  2      0 69374816   9660  72964    0    0 49584     8 179812 184947 10  3 69 17  2	
 6  2      0 69374816   9660  72964    0    0 48928     0 181860 187706 10  3 69 16  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  2      0 69374816   9668  72956    0    0 49680    24 182237 187870 10  3 69 16  2	
 5  3      0 69374816   9668  72964    0    0 49728     0 182554 187525  9  3 70 16  2	
 8  1      0 69374816   9668  72964    0    0 50208     0 178457 184309 10  3 69 17  2	
 4  4      0 69374816   9668  72964    0    0 48816     4 177505 183444  9  3 69 17  2	
 7  3      0 69374816   9668  72964    0    0 49344     0 179837 184798  9  3 70 17  2	
