procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 46956960  15328  70568    0    0   815     2  150  434 37 12 48  3  0	
37  0      0 46657060  15328  70588    0    0     0     0 218987 279972 26 11 61  0  2	
131  0      0 46652348  15336  70580    0    0     0    36 15713 226463 76 24  0  0  0	
132  0      0 46649744  15336  70588    0    0     0     0 10044 233828 76 24  0  0  0	
129  0      0 46645528  15336  70588    0    0     0     0 4480 235850 75 25  0  0  0	
133  0      0 46645032  15336  70588    0    0     0     0 4084 232363 75 25  0  0  0	
130  0      0 46644288  15336  70588    0    0     0     0 4179 236258 76 24  0  0  0	
130  0      0 46644040  15336  70588    0    0     0     0 4101 235511 76 24  0  0  0	
130  0      0 46643916  15344  70588    0    0     0    12 4088 236225 76 24  0  0  0	
132  0      0 46643420  15344  70588    0    0     0     0 4088 236131 76 24  0  0  0	
130  0      0 46643048  15344  70588    0    0     0     0 4092 236103 75 25  0  0  0	
130  0      0 46642800  15344  70588    0    0     0     0 4097 236082 75 25  0  0  0	
131  0      0 46642428  15344  70588    0    0     0     0 4087 234204 75 25  0  0  0	
134  0      0 46642180  15352  70580    0    0     0    12 4095 236061 75 25  0  0  0	
133  0      0 46641932  15352  70588    0    0     0     0 4087 236015 77 23  0  0  0	
130  0      0 46641932  15352  70588    0    0     0     0 4104 234516 76 24  0  0  0	
130  0      0 46641684  15352  70588    0    0     0     0 4089 236039 76 24  0  0  0	
134  0      0 46641436  15352  70588    0    0     0     0 4093 235699 74 26  0  0  0	
128  0      0 46641188  15352  70588    0    0     0     0 4086 236100 75 25  0  0  0	
131  0      0 46641064  15360  70588    0    0     0    12 4098 236002 77 23  0  0  0	
135  0      0 46640568  15360  70588    0    0     0     0 4099 236124 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
132  0      0 46640444  15360  70588    0    0     0     0 4089 236010 75 25  0  0  0	
129  0      0 46640444  15360  70588    0    0     0     0 4091 234489 77 23  0  0  0	
130  0      0 46639948  15360  70588    0    0     0     0 4084 235957 75 25  0  0  0	
132  0      0 46639824  15368  70580    0    0     0    12 4106 235959 76 24  0  0  0	
129  0      0 46639700  15368  70588    0    0     0     0 4088 234606 75 25  0  0  0	
129  0      0 46639452  15368  70588    0    0     0     0 4092 236027 75 25  0  0  0	
134  0      0 46639328  15368  70588    0    0     0     0 4083 236042 76 24  0  0  0	
130  0      0 46638956  15368  70588    0    0     0     0 4148 235993 75 25  0  0  0	
133  0      0 46638336  15368  70588    0    0     0     0 4183 235882 75 25  0  0  0	
131  0      0 46637964  15376  70588    0    0     0    12 4136 236024 77 23  0  0  0	
130  0      0 46637592  15376  70588    0    0     0    16 4135 235743 75 25  0  0  0	
132  0      0 46637344  15376  70588    0    0     0     0 4118 234563 76 24  0  0  0	
132  0      0 46637096  15376  70592    0    0     0     0 4140 235930 76 24  0  0  0	
132  0      0 46637096  15376  70592    0    0     0     0 4141 236055 75 25  0  0  0	
130  0      0 46636848  15384  70584    0    0     0    24 4111 234957 76 24  0  0  0	
130  0      0 46636600  15384  70592    0    0     0    32 4143 235824 75 25  0  0  0	
134  0      0 46636476  15384  70592    0    0     0     0 4138 234857 75 25  0  0  0	
133  0      0 46636228  15384  70592    0    0     0     0 4141 235918 75 25  0  0  0	
131  0      0 46636228  15384  70592    0    0     0     0 4112 235834 75 25  0  0  0	
130  0      0 46635980  15384  70592    0    0     0     0 4130 235925 75 25  0  0  0	
133  0      0 46635856  15392  70592    0    0     0    12 4112 235168 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
132  0      0 46635608  15392  70592    0    0     0     0 4121 236134 76 24  0  0  0	
130  0      0 46635360  15392  70596    0    0     0     0 4123 235895 76 24  0  0  0	
131  0      0 46635360  15392  70596    0    0     0     0 4117 235944 75 25  0  0  0	
132  0      0 46635236  15392  70596    0    0     0     0 4101 235303 76 24  0  0  0	
131  0      0 46635112  15400  70588    0    0     0    12 4130 236136 75 25  0  0  0	
131  0      0 46634988  15400  70596    0    0     0     0 4131 232365 75 25  0  0  0	
135  0      0 46634988  15400  70596    0    0     0     0 4132 236085 75 25  0  0  0	
131  0      0 46634740  15400  70596    0    0     0     0 4128 235908 76 24  0  0  0	
132  0      0 46634740  15400  70596    0    0     0     0 4116 236100 75 25  0  0  0	
133  0      0 46634616  15400  70596    0    0     0     0 4123 236043 74 26  0  0  0	
134  0      0 46634616  15408  70596    0    0     0    12 4134 235949 76 24  0  0  0	
129  0      0 46634616  15408  70596    0    0     0     0 4122 235885 78 22  0  0  0	
132  0      0 46634616  15408  70596    0    0     0     0 4158 235933 74 26  0  0  0	
133  0      0 46634616  15408  70596    0    0     0     0 4139 235054 76 24  0  0  0	
129  0      0 46634492  15408  70596    0    0     0     0 4105 236197 75 25  0  0  0	
