procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 10      0 97483200  10732  69912    0    0 163376     0 198792 215432 17  5 34 42  2	
 8  9      0 97483200  10732  69912    0    0 163280     0 198166 214495 15  4 35 44  2	
11  7      0 97483200  10732  69912    0    0 163408     0 197566 212684 13  4 36 45  2	
 8  9      0 97483200  10732  69912    0    0 163312     0 198163 214124 15  4 35 44  2	
 8 10      0 97483200  10740  69912    0    0 163360    12 196974 211931 13  5 35 45  2	
 9  9      0 97483200  10740  69912    0    0 163280     0 197092 212340 14  4 35 44  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  7      0 97483200  10740  69912    0    0 163376    20 197343 211951 13  4 36 44  2	
10  7      0 97483200  10740  69916    0    0 163328     0 197945 214085 13  5 36 44  2	
 6 11      0 97483200  10740  69916    0    0 163424     0 197207 213659 15  4 35 44  2	
10  8      0 97483200  10748  69908    0    0 163328    20 197642 213888 15  3 35 44  2	
 5 11      0 97483200  10748  69916    0    0 163344     0 196686 210567 14  5 35 45  2	
11  8      0 97483200  10748  69916    0    0 163248     0 195098 208293 13  4 35 47  2	
12  7      0 97483200  10748  69916    0    0 163344     0 196184 210943 14  3 35 45  2	
 7  9      0 97483200  10748  69916    0    0 163392     0 196521 209426 13  4 35 45  2	
 8  8      0 97483200  10748  69920    0    0 163328     0 196185 214456 14  5 35 43  2	
10  8      0 97483200  10756  69920    0    0 163312    12 196963 213902 15  4 34 45  2	
11  6      0 97483200  10756  69920    0    0 163392     0 200019 218135 15  5 35 43  2	
 9  8      0 97483200  10756  69920    0    0 163232     0 199769 216512 15  4 36 44  2	
19  2      0 97483200  10756  69920    0    0 163328     0 198227 214840 14  5 35 45  2	
 9  9      0 97483200  10756  69920    0    0 163504     0 197425 212551 15  4 35 44  2	
12  6      0 97483200  10764  69920    0    0 163104    12 198979 215576 15  5 35 44  2	
10  7      0 97483200  10764  69920    0    0 163664     0 199225 215889 16  4 35 44  2	
 7 11      0 97483200  10764  69920    0    0 163408     4 197762 214261 18  5 34 42  2	
10  7      0 97483200  10764  69920    0    0 163264     0 199482 214980 14  5 35 44  2	
 7 10      0 97483200  10772  69912    0    0 163360    16 196770 211020 14  4 34 46  2	
 7 10      0 97482576  10772  69924    0    0 163424     0 195400 211758 15  3 36 44  2	
 6 10      0 97482576  10772  69924    0    0 163360     0 197170 213290 15  5 35 43  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  7      0 97482576  10772  69924    0    0 163296     0 196913 211689 14  4 35 45  2	
 4 13      0 97482576  10772  69924    0    0 163376     0 199155 215449 15  5 35 44  2	
 6 10      0 97482576  10772  69924    0    0 163296     0 195366 210931 14  4 35 45  2	
10  7      0 97482576  10780  69924    0    0 163312    20 198326 213712 15  5 35 44  2	
12  4      0 97482576  10780  69924    0    0 163328     0 197074 213420 14  4 35 44  2	
13  6      0 97482576  10780  69924    0    0 163328     0 199369 214805 15  4 36 44  2	
16  3      0 97482576  10780  69924    0    0 163376     0 199623 216425 14  4 36 44  2	
 8 11      0 97482576  10780  69924    0    0 163392     0 195859 211110 13  4 35 45  2	
13  5      0 97482576  10788  69916    0    0 163312    12 196515 211429 14  4 36 44  2	
13  4      0 97482576  10788  69924    0    0 163328     0 194282 209457 14  5 35 44  2	
 8  8      0 97482576  10788  69924    0    0 163344    16 196824 210148 13  4 35 46  2	
 7  9      0 97482576  10788  69924    0    0 163440     0 197531 213786 15  3 35 44  2	
 8 11      0 97482576  10788  69924    0    0 163392     0 195451 210684 14  4 35 45  2	
14  5      0 97482576  10788  69924    0    0 163280     0 198909 214746 15  5 35 43  2	
10  8      0 97482576  10796  69924    0    0 163408    20 197117 211572 13  5 36 44  2	
 9  7      0 97482576  10796  69924    0    0 163312    16 195559 211038 15  4 35 44  2	
10  9      0 97482576  10796  69924    0    0 163328     0 197250 213264 15  4 35 45  2	
 7  9      0 97482576  10796  69924    0    0 163376     0 198024 215120 15  4 36 43  2	
 9  8      0 97482576  10796  69924    0    0 163344     0 199001 215528 13  5 36 44  2	
12  6      0 97482576  10804  69916    0    0 163296    12 196209 212906 16  4 35 42  2	
 7 10      0 97482576  10804  69924    0    0 163376     0 197928 213035 13  5 35 45  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  7      0 97482576  10804  69928    0    0 163248     0 194608 208311 13  4 35 46  2	
 8  8      0 97482576  10804  69932    0    0 163360     0 198354 213707 14  4 36 44  2	
 7  9      0 97482576  10804  69932    0    0 163456     0 197443 214007 14  4 35 44  2	
 7 10      0 97482576  10804  69932    0    0 163312     0 195906 212390 15  3 35 45  2	
 4 11      0 97482576  10812  69932    0    0 163376    12 198182 215481 15  4 35 44  2	
11  6      0 97482576  10812  69932    0    0 163248     0 199413 214741 15  5 35 44  2	
 8  8      0 97482576  10812  69932    0    0 163376     0 196769 212427 13  4 35 45  2	
 6 11      0 97482576  10812  69932    0    0 163408     0 194605 208940 15  4 34 46  2	
12  5      0 97482576  10812  69932    0    0 163216     0 196814 213661 16  5 35 42  2	
 7 10      0 97482576  10820  69924    0    0 163456    40 197421 211779 14  4 35 45  2	
 5 12      0 97482576  10820  69932    0    0 163312     0 197752 211773 15  4 36 44  2	
 5 12      0 97482576  10820  69932    0    0 163328     0 195091 211131 14  4 35 45  2	
 7 10      0 97482576  10820  69932    0    0 163328     0 196054 210313 13  4 35 45  2	
 5 10      0 97482576  10820  69932    0    0 163360     0 195989 211064 15  4 34 45  2	
10  8      0 97482576  10820  69932    0    0 163328     0 198754 215347 13  4 36 45  2	
 8  8      0 97482576  10828  69932    0    0 163312    12 195474 210831 15  4 35 44  2	
 6 11      0 97482576  10828  69932    0    0 163376     0 198325 214592 15  4 35 44  2	
15  2      0 97482576  10828  69932    0    0 163264     0 196729 211924 13  5 35 45  2	
 7 10      0 97482576  10828  69932    0    0 163440     0 194394 209459 13  4 36 45  2	
 9  7      0 97482576  10828  69932    0    0 163264     0 197006 213449 14  4 35 44  2	
 5 12      0 97482576  10844  69928    0    0 163360    48 196895 211825 13  4 35 45  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  5      0 97482576  10844  69932    0    0 163248     0 195878 211245 14  4 35 45  2	
 6 10      0 97482576  10844  69932    0    0 163440     0 197093 212458 14  4 35 45  2	
10  8      0 97482576  10844  69932    0    0 163328     0 196647 211794 14  4 35 45  2	
12  7      0 97482576  10844  69932    0    0 163328     0 198437 212304 14  5 35 44  2	
 7  9      0 97482576  10844  69932    0    0 163360     0 198756 216199 16  4 35 43  2	
 4 12      0 97482576  10852  69932    0    0 163392    12 194644 209785 16  4 35 44  2	
 6 10      0 97482576  10852  69932    0    0 163248     0 195608 210755 13  4 35 46  2	
 7 10      0 97482576  10852  69932    0    0 163360     0 197884 215587 16  4 35 42  2	
 4 13      0 97482576  10852  69932    0    0 163344     0 197145 211446 14  4 35 45  2	
 9  9      0 97482576  10852  69932    0    0 163312    32 196309 211391 13  4 36 44  2	
10  7      0 97482576  10860  69924    0    0 163312    12 198350 215279 15  4 35 43  2	
 4 13      0 97482456  10860  69932    0    0 163424     0 196560 211039 14  3 35 46  2	
11  7      0 97482456  10860  69932    0    0 163296     0 200057 216112 13  5 36 44  2	
 8  9      0 97482456  10860  69936    0    0 163328     0 198089 212646 13  4 35 46  2	
11  5      0 97482456  10860  69936    0    0 163312     0 198680 214702 14  4 36 44  2	
 9 10      0 97482456  10860  69936    0    0 163392     0 197167 212548 13  4 37 45  2	
 7  9      0 97482456  10868  69936    0    0 163344    12 196911 212486 14  4 35 44  2	
 8  9      0 97482456  10868  69936    0    0 163296     0 196322 212374 14  4 35 44  2	
 7  9      0 97482456  10868  69936    0    0 163344     0 195798 210293 13  4 35 45  2	
 9  9      0 97482456  10868  69936    0    0 163344     0 196333 211229 14  4 35 46  2	
11  5      0 97482456  10868  69936    0    0 163280     0 196068 211478 14  3 35 45  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  8      0 97482456  10876  69928    0    0 163312    12 194113 207749 12  4 36 46  2	
 8  9      0 97482456  10876  69940    0    0 163472     0 196334 211971 14  4 35 45  2	
10  8      0 97482456  10876  69940    0    0 163344     0 198049 213994 14  4 36 44  2	
10  9      0 97482456  10876  69940    0    0 163360     0 197644 213228 13  4 36 45  2	
 9  8      0 97482456  10876  69940    0    0 163296     0 195087 209837 14  4 35 45  2	
11  7      0 97482456  10876  69940    0    0 163344     0 193774 210248 14  4 35 45  2	
11  7      0 97482456  10884  69940    0    0 163344    12 197640 212754 14  5 35 44  2	
 9  9      0 97482456  10884  69940    0    0 163408     0 195256 211369 14  4 35 45  2	
10  7      0 97482456  10884  69940    0    0 163312     0 195990 212552 15  4 35 44  2	
 9  8      0 97482456  10884  69940    0    0 163328     0 193899 211273 14  5 35 45  2	
 8  9      0 97482456  10884  69940    0    0 163408     0 196321 209687 13  5 35 45  2	
13  4      0 97482456  10892  69932    0    0 163280    12 196008 212149 14  4 35 45  2	
11  6      0 97482456  10892  69940    0    0 163312     0 195631 209699 13  4 35 46  2	
 9  8      0 97482456  10892  69940    0    0 163328    16 197027 211531 15  4 35 44  2	
12  7      0 97482456  10892  69940    0    0 163424     0 195357 210754 14  4 35 45  2	
 9  9      0 97482456  10892  69940    0    0 163328     0 194716 210849 13  5 35 45  2	
10  8      0 97482456  10892  69940    0    0 163152     0 195890 211485 15  4 35 43  2	
 6 11      0 97482456  10900  69940    0    0 163536    28 198118 212926 13  4 35 45  2	
11  6      0 97482456  10900  69940    0    0 163280     0 198565 214394 15  5 35 44  2	
13  6      0 97482456  10900  69940    0    0 163344     0 195312 210963 14  5 34 45  2	
 0 16      0 97482456  10900  69940    0    0 163152     0 197487 214167 14  4 36 43  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3 13      0 97482456  10900  69940    0    0 163568     0 197645 214875 14  5 35 44  2	
13  7      0 97482456  10908  69932    0    0 163232    12 198386 213172 13  4 35 46  2	
 9  8      0 97482456  10908  69940    0    0 163344     0 197775 213145 14  4 35 45  2	
 8 10      0 97482456  10908  69944    0    0 163376    16 195253 208613 13  4 35 46  2	
10  7      0 97482456  10908  69944    0    0 163296     0 197763 212922 14  4 35 46  2	
 6 11      0 97482456  10908  69944    0    0 163392     0 196484 212237 14  4 36 44  2	
 5 11      0 97482456  10908  69944    0    0 163360     0 199094 215346 14  4 36 44  2	
10  7      0 97482456  10916  69944    0    0 163200    12 194886 208807 14  4 34 46  2	
 7 10      0 97482456  10916  69944    0    0 163488     0 195242 211368 14  4 35 44  2	
 6 11      0 97482456  10916  69944    0    0 163312     0 196934 213348 14  5 35 44  2	
 6 11      0 97482456  10916  69944    0    0 163360     0 193829 208920 14  5 34 45  2	
 8  9      0 97482456  10916  69944    0    0 163280     0 196092 211381 15  4 35 44  2	
 4 12      0 97482456  10924  69936    0    0 163456    16 195079 209930 13  4 35 46  2	
12  6      0 97482456  10924  69944    0    0 163216     0 197537 212168 15  4 35 44  2	
 5 11      0 97482456  10924  69944    0    0 163408     0 198256 213432 14  4 35 44  2	
11  7      0 97482456  10924  69944    0    0 163312     0 198232 215869 15  5 35 43  2	
 5 12      0 97482456  10924  69944    0    0 163408     0 196396 211584 14  4 36 45  2	
 5 12      0 97482456  10932  69936    0    0 163360    12 197012 211788 14  5 35 45  2	
12  6      0 97482456  10932  69944    0    0 163216     0 198115 214374 15  4 35 44  2	
 9  8      0 97482456  10932  69944    0    0 163424     0 195159 210066 14  4 34 46  2	
 7 10      0 97482456  10932  69944    0    0 163312     0 197362 212371 15  5 35 44  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  9      0 97482456  10932  69944    0    0 163328     0 197844 211540 14  4 35 45  2	
 4 12      0 97482456  10932  69948    0    0 163328     0 194194 206977 13  4 35 46  2	
 9  7      0 97482456  10940  69948    0    0 163312    20 193929 206930 13  3 35 46  2	
 7  9      0 97482456  10940  69948    0    0 163360     0 199245 216143 15  4 36 44  2	
11  6      0 97482456  10940  69948    0    0 163264     0 195222 212525 16  4 35 43  2	
10  8      0 97482456  10940  69948    0    0 163424     0 198431 213218 14  4 35 45  2	
11  8      0 97482456  10940  69948    0    0 163328     0 198000 213591 14  5 35 44  2	
13  6      0 97482456  10948  69948    0    0 163328    36 199621 216792 16  4 35 43  2	
 5 11      0 97482456  10948  69948    0    0 163424     0 196241 212441 13  4 35 45  2	
11  6      0 97482456  10948  69948    0    0 163296     0 196891 212427 15  4 34 45  2	
 9  8      0 97482456  10948  69948    0    0 163360     0 198794 214165 15  4 35 44  2	
12  9      0 97482456  10948  69948    0    0 163360     0 196587 210565 13  4 35 46  2	
 7 10      0 97482456  10956  69940    0    0 163360    12 197542 213431 13  4 36 45  2	
 5 12      0 97482456  10956  69948    0    0 163376     0 195894 210733 14  4 35 45  2	
11  7      0 97482456  10956  69948    0    0 163280     0 196212 212450 14  4 35 45  2	
 8  8      0 97482456  10956  69948    0    0 163344     0 197631 213226 14  4 35 45  2	
 7 10      0 97482456  10956  69948    0    0 163376     0 197459 213895 15  5 35 44  2	
 3 14      0 97482336  10956  69952    0    0 163312     0 195879 210242 14  4 35 46  2	
12  4      0 97482336  10964  69952    0    0 163280    40 196106 212405 14  4 35 45  2	
10  7      0 97482336  10964  69952    0    0 163408     0 195918 210004 14  3 35 46  2	
 7 11      0 97482336  10964  69952    0    0 163360     0 196888 211711 14  4 35 45  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  9      0 97482336  10964  69952    0    0 163280     0 195920 210387 13  4 35 45  2	
13  5      0 97482336  10964  69952    0    0 163328     0 197044 212905 15  3 35 45  2	
13  5      0 97482336  10972  69944    0    0 163360    12 197242 212575 14  5 34 45  2	
 2 14      0 97482336  10972  69952    0    0 163408     0 196564 212038 15  5 35 44  2	
12  6      0 97482336  10972  69952    0    0 163216     0 195562 211149 13  5 35 45  2	
 7  9      0 97482336  10972  69952    0    0 163408     0 198222 214959 15  4 35 44  2	
 6 12      0 97482336  10972  69952    0    0 163392     0 197513 214112 17  4 34 43  2	
 7 10      0 97482336  10980  69944    0    0 163280    12 197055 214036 14  5 35 44  2	
10  9      0 97482336  10980  69952    0    0 163312     0 198524 213612 15  4 35 44  2	
 9  8      0 97482336  10980  69952    0    0 163344     0 197671 212580 13  4 36 45  2	
 8  8      0 97482336  10980  69952    0    0 163072     0 196657 212754 14  4 35 45  2	
 6 10      0 97482336  10980  69952    0    0 163712     0 196731 213151 15  4 35 44  2	
 9  8      0 97482336  10980  69952    0    0 163328     4 197818 215194 14  4 35 45  2	
10  9      0 97482336  10988  69952    0    0 163344    12 197156 213277 15  4 35 44  2	
15  3      0 97482336  10988  69952    0    0 163168     0 197034 211891 14  5 34 45  2	
15  2      0 97482336  10988  69952    0    0 163440     0 196539 211647 14  5 34 44  2	
 8  8      0 97482336  10988  69952    0    0 163376     0 196555 212957 14  5 35 44  2	
 9  8      0 97482336  10988  69952    0    0 163360     8 192565 210001 15  4 35 45  2	
 5 12      0 97482336  10996  69944    0    0 163376    24 193683 208854 14  4 35 45  2	
10  7      0 97482336  10996  69952    0    0 163216     0 198039 214174 14  4 35 45  2	
 9  8      0 97482336  10996  69952    0    0 163344     0 197874 213223 14  5 35 45  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  6      0 97482336  10996  69952    0    0 163424     0 195589 210629 14  5 35 45  2	
10  8      0 97482336  10996  69956    0    0 163280     0 197408 212141 14  4 35 45  2	
10  7      0 97482336  10996  69956    0    0 163344     0 195455 212366 15  4 36 43  2	
14  5      0 97482336  11004  69956    0    0 163328    12 196139 211266 13  4 35 45  2	
 9 10      0 97482336  11004  69956    0    0 163408     0 197438 212610 15  4 35 44  2	
13  7      0 97482336  11004  69956    0    0 163280     0 196856 212874 14  4 35 44  2	
 6 11      0 97482336  11004  69956    0    0 163440     0 196698 211950 14  4 35 45  2	
