procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 120      0 97067568  14096  75156    0    0 163344     0 192203 207588 14  4  0 79  2	
 9 120      0 97067824  14096  75156    0    0 163360     0 193517 209718 16  4  0 79  2	
13 118      0 97067760  14100  75152    0    0 163328    16 191768 206129 15  4  0 80  2	
 8 120      0 97067888  14108  75152    0    0 163392    28 192638 208991 15  4  0 79  2	
 6 124      0 97067696  14108  75156    0    0 163360     0 193709 212413 16  5  0 76  2	
10 119      0 97067856  14108  75156    0    0 163312     0 191363 205227 15  4  0 79  2	
 7 122      0 97067760  14108  75156    0    0 163360     0 187615 206987 18  4  0 76  2	
 9 121      0 97067696  14108  75156    0    0 163328     0 190491 205652 15  4  0 79  2	
 5 125      0 97067632  14108  75156    0    0 163408     0 193194 208655 15  4  0 79  2	
 5 123      0 97061904  14116  75160    0    0 163360    12 192746 204883 17  7  0 75  2	
10 118      0 97061552  14116  75160    0    0 163280     0 193487 211033 16  4  0 77  2	
 5 123      0 97061808  14116  75160    0    0 163440     0 190114 203893 15  3  0 80  2	
 6 123      0 97062000  14116  75160    0    0 163264    16 193725 208812 14  4  0 79  2	
 9 122      0 97061968  14116  75160    0    0 163328     0 191967 208601 16  4  0 77  2	
 7 122      0 97062032  14124  75156    0    0 163408    20 193486 208575 15  4  0 79  2	
 8 121      0 97061968  14124  75160    0    0 163328     0 193988 209681 16  5  0 77  2	
11 119      0 97061872  14124  75160    0    0 163344     0 188538 206670 17  4  0 76  2	
12 117      0 97061904  14124  75160    0    0 163360     0 191916 206828 15  4  0 78  2	
11 120      0 97061840  14124  75160    0    0 163408     0 191049 204918 16  3  0 79  2	
 7 121      0 97061776  14124  75160    0    0 163344     0 192453 206110 16  4  0 79  2	
 9 119      0 97062096  14132  75160    0    0 163328    12 192080 208257 16  4  0 79  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 122      0 97061840  14132  75164    0    0 163408     0 191572 208340 17  3  0 78  2	
 6 123      0 97061872  14132  75164    0    0 163328     0 192106 208349 14  4  0 80  2	
14 115      0 97061808  14132  75164    0    0 163264     0 192151 208830 15  4  0 79  2	
 9 119      0 97061648  14132  75164    0    0 163440     0 192197 208340 16  4  0 78  2	
 6 124      0 97061648  14140  75156    0    0 163360    12 192373 207119 15  4  0 80  2	
 8 122      0 97061616  14140  75164    0    0 163312     0 191105 206194 15  4  0 79  2	
11 120      0 97061680  14140  75164    0    0 163360     0 191358 205889 16  4  0 78  2	
10 119      0 97061776  14140  75164    0    0 163296     0 193059 209186 16  4  0 77  2	
12 117      0 97061584  14140  75164    0    0 163360     0 192744 208001 15  4  0 79  2	
11 120      0 97061648  14140  75164    0    0 163360     0 190752 209443 16  5  0 77  2	
 6 123      0 97061744  14148  75164    0    0 163376    12 192408 206428 15  5  0 78  2	
 6 124      0 97061488  14148  75164    0    0 163360     0 193803 209484 15  3  0 79  2	
 6 122      0 97061936  14152  75164    0    0 163344    16 192467 208646 16  4  0 78  2	
10 120      0 97061936  14152  75164    0    0 163360     0 192420 208259 16  4  0 79  2	
 5 124      0 97061744  14152  75164    0    0 163376     0 193821 208958 15  4  0 78  2	
14 117      0 97061936  14160  75160    0    0 163248    32 192685 208184 15  4  0 78  2	
12 117      0 97062032  14160  75164    0    0 163392     0 192289 208288 17  4  0 77  2	
 5 124      0 97062000  14160  75164    0    0 163408     0 195026 210956 16  3  0 78  2	
 8 121      0 97061808  14160  75164    0    0 163312     0 192106 207896 17  4  0 78  2	
 7 123      0 97061776  14160  75164    0    0 163344     0 190514 205165 15  4  0 79  2	
 5 123      0 97061968  14160  75164    0    0 163424     0 193152 210803 16  4  0 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 119      0 97062064  14168  75164    0    0 163248    12 192463 204993 15  4  0 79  2	
 6 123      0 97061904  14168  75168    0    0 163360     8 192580 205521 15  4  0 79  2	
12 121      0 97062000  14168  75168    0    0 163360     0 191824 207552 15  4  0 78  2	
13 120      0 97061936  14168  75168    0    0 163344     0 190808 204918 16  4  0 78  2	
 7 121      0 97061840  14168  75168    0    0 163376     0 185635 202966 17  4  0 77  2	
12 118      0 97062096  14176  75168    0    0 163344    12 190560 205916 14  5  0 79  2	
10 121      0 97062096  14176  75168    0    0 163344    28 190761 206049 16  4  0 78  2	
 8 122      0 97062032  14176  75168    0    0 163328     0 191906 205441 16  5  0 78  2	
 7 122      0 97062032  14176  75168    0    0 163328     0 192424 206515 15  4  0 79  2	
14 117      0 97061904  14176  75168    0    0 163328     0 192499 207913 15  4  0 79  2	
 4 124      0 97061776  14176  75168    0    0 163456     0 194031 209761 15  4  0 79  2	
 8 121      0 97061808  14184  75168    0    0 163312    12 192786 209607 16  4  0 78  2	
 9 120      0 97061680  14184  75168    0    0 163296     0 192245 207716 15  4  0 79  2	
 9 122      0 97061680  14184  75168    0    0 163376     0 192557 207758 16  4  0 78  2	
11 119      0 97061552  14184  75168    0    0 163248     0 185465 204352 19  4  0 76  2	
11 117      0 97061552  14184  75168    0    0 163376     0 192155 208496 16  4  0 79  2	
 7 122      0 97062064  14192  75160    0    0 163392    12 192051 209070 14  4  0 79  2	
 7 121      0 97061712  14192  75168    0    0 163344     0 192422 208547 17  4  0 77  2	
 5 124      0 97061616  14192  75168    0    0 163408     0 190356 204522 14  4  0 79  2	
 8 121      0 97061424  14192  75168    0    0 163264     0 192596 207941 15  4  0 79  2	
 4 124      0 97061840  14192  75168    0    0 163376     0 191411 207643 15  4  0 79  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 123      0 97061904  14196  75168    0    0 163328    28 193104 207494 15  4  0 79  2	
11 119      0 97061840  14200  75172    0    0 163280     4 191863 205415 15  5  0 78  2	
 6 122      0 97061840  14200  75172    0    0 163472     0 191971 208402 16  4  0 78  2	
14 117      0 97061904  14200  75172    0    0 163248     0 188241 205727 18  5  0 76  2	
17 113      0 97061680  14200  75172    0    0 163312     0 194260 211480 16  5  0 76  2	
 4 125      0 97061216  14200  75172    0    0 163536     8 193208 209014 16  5  0 78  2	
14 117      0 97060912  14208  75180    0    0 163264    28 191654 206513 15  4  0 79  2	
 9 121      0 97060816  14208  75180    0    0 163376     0 193063 206167 16  4  0 78  2	
 9 120      0 97061328  14208  75180    0    0 163280     0 192938 208706 15  5  0 78  2	
 6 122      0 97061552  14208  75180    0    0 163360     0 192506 209733 16  4  0 78  2	
10 119      0 97061680  14208  75180    0    0 163312     0 192273 207441 15  4  0 78  2	
10 120      0 97061520  14216  75172    0    0 163344    28 188905 207340 17  5  0 76  2	
 9 120      0 97061552  14216  75180    0    0 163424     0 192394 207988 15  3  0 79  2	
 7 123      0 97061584  14216  75184    0    0 163360     0 192657 208332 16  4  0 78  2	
 8 122      0 97061520  14216  75184    0    0 163312     0 193773 209960 16  4  0 79  2	
11 117      0 97061744  14216  75184    0    0 163328     0 192144 206692 15  4  0 79  2	
10 119      0 97061872  14216  75184    0    0 163344     0 194569 211439 16  4  0 78  2	
 8 122      0 97061680  14224  75184    0    0 163392    12 192288 207752 14  4  0 80  2	
10 120      0 97061584  14224  75184    0    0 163328     0 192503 207444 15  5  0 78  2	
 6 124      0 97061552  14224  75184    0    0 163376     0 193044 207860 15  4  0 79  2	
 6 122      0 97061776  14224  75184    0    0 163312     0 191764 206409 14  4  0 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 121      0 97061520  14224  75184    0    0 163328    28 191975 206832 16  3  0 78  2	
 4 126      0 97061648  14232  75176    0    0 163440    16 192069 210687 17  5  0 77  2	
 8 121      0 97061712  14232  75184    0    0 163296     0 185983 202536 17  4  0 76  2	
 8 120      0 97061680  14232  75184    0    0 163328     0 193911 210108 16  4  0 78  2	
 8 121      0 97061776  14232  75184    0    0 163312     0 193439 207044 15  3  0 80  2	
13 118      0 97061928  14232  75184    0    0 163376     0 191511 204736 14  4  0 80  2	
11 119      0 97061800  14240  75176    0    0 163408    12 193811 208874 16  3  0 79  2	
11 118      0 97061576  14240  75184    0    0 163264     0 190940 206008 15  4  0 79  2	
 9 119      0 97061800  14240  75184    0    0 163392     0 192605 209237 15  4  0 79  2	
 7 120      0 97061864  14240  75184    0    0 163312     0 191492 206277 16  4  0 79  2	
 6 124      0 97061672  14240  75184    0    0 163440     0 190825 206790 16  3  0 79  2	
 7 122      0 97061608  14240  75184    0    0 163344     0 192694 206725 14  5  0 79  2	
 8 121      0 97061448  14248  75184    0    0 163328    12 190323 204002 14  4  0 79  2	
14 116      0 97061576  14248  75184    0    0 163328     0 192376 208283 16  4  0 78  2	
10 118      0 97061640  14248  75184    0    0 163360     0 189922 206775 16  5  0 78  2	
 5 124      0 97061512  14248  75184    0    0 163408    32 192066 207068 16  4  0 78  2	
 6 122      0 97061576  14248  75184    0    0 163344     0 191035 206730 14  4  0 80  2	
 5 124      0 97061416  14256  75176    0    0 163344    44 189834 203281 15  4  0 80  2	
10 119      0 97061384  14256  75184    0    0 163296     0 194411 210262 16  4  0 78  2	
 6 122      0 97061448  14256  75184    0    0 163360     0 191870 207491 15  4  0 79  2	
 5 124      0 97061608  14256  75184    0    0 163344     4 192520 207188 14  5  0 79  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 123      0 97061608  14256  75188    0    0 163360     0 192191 209399 16  4  0 78  2	
10 119      0 97061704  14256  75188    0    0 163312     0 191956 209602 17  4  0 76  2	
11 118      0 97061800  14264  75188    0    0 163392    12 192311 208531 16  4  0 78  2	
 6 123      0 97061512  14264  75188    0    0 163408     0 190702 205253 16  4  0 78  2	
10 119      0 97061544  14264  75192    0    0 163264     0 192242 206458 15  4  0 79  2	
 6 122      0 97061800  14264  75192    0    0 163424     0 191545 205459 15  4  0 79  2	
 9 121      0 97061544  14264  75192    0    0 163312     0 191028 204802 15  4  0 79  2	
