procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97522592   6348  68444    0    0 38672     0 20755 20687  1  0 90  9  0	
 0  2      0 97522592   6356  68444    0    0 38448    12 20787 21076  0  0 90  9  0	
 0  2      0 97522592   6356  68444    0    0 39856     0 22057 22163  0  0 91  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97522592   6356  68444    0    0 40144     0 21156 21306  0  0 90  9  0	
 2  1      0 97522592   6356  68444    0    0 40064     0 21366 21260  0  0 90  9  0	
 1  1      0 97522592   6356  68444    0    0 37552     0 20637 20936  0  0 90  9  0	
 0  2      0 97522592   6364  68436    0    0 39008    12 20951 20813  1  0 90  9  0	
 2  1      0 97522592   6364  68448    0    0 36432     0 20870 20963  0  0 90  9  0	
 0  2      0 97522592   6364  68448    0    0 38912     0 21495 21815  0  0 90  9  0	
 1  1      0 97522592   6440  68372    0    0 39564     4 20578 20868  0  0 90  9  0	
 1  1      0 97522592   6448  69028    0    0 38716     0 20705 20932  0  0 90  9  0	
 0  2      0 97522592   6448  69028    0    0 38448     0 21243 21340  0  0 90  9  0	
 0  2      0 97522592   6456  69020    0    0 38768    52 22117 22360  1  0 90  9  0	
 0  2      0 97522592   6456  69020    0    0 40544     0 20922 21418  0  0 90  9  0	
 1  2      0 97522592   6456  69020    0    0 39440     0 21519 21729  0  0 90  9  0	
 0  2      0 97522208   6456  68880    0    0 37216     0 21049 21113  0  0 90  9  0	
 0  2      0 97522208   6456  68880    0    0 39744     0 21119 21478  1  0 90  9  0	
 1  1      0 97522208   6464  68880    0    0 40576    12 22197 22657  0  0 90  9  0	
 0  2      0 97522208   6464  68880    0    0 40720    20 22414 22185  0  0 90  9  0	
 1  1      0 97522208   6464  68880    0    0 37056     0 23224 21171  0  0 89 10  0	
 1  1      0 97522208   6464  68880    0    0 38656     0 20656 20752  0  0 91  9  0	
 1  1      0 97522208   6464  68880    0    0 38640     0 21494 21832  0  0 90  9  0	
 0  2      0 97522208   6464  68880    0    0 37696     0 21098 20781  1  0 90  9  0	
 0  2      0 97522208   6472  68880    0    0 39424    20 21781 21991  0  0 91  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97522208   6472  68880    0    0 40368     0 21075 21303  0  0 90  9  0	
 0  2      0 97522208   6472  68880    0    0 39136     0 20714 20697  1  0 90  9  0	
 1  1      0 97522208   6472  68880    0    0 39840     0 20722 21451  0  0 90  9  0	
 0  2      0 97522208   6472  68880    0    0 35488     0 19798 20084  0  0 90  9  0	
 1  1      0 97522208   6480  68872    0    0 38576    12 20928 20879  0  0 91  9  0	
 0  2      0 97522208   6480  68872    0    0 40368     0 22065 21989  0  0 90  9  0	
 1  1      0 97522208   6480  68872    0    0 38208     0 20675 20683  0  0 90  9  0	
 0  2      0 97522208   6480  68884    0    0 39312     0 20885 21136  0  0 90  9  0	
 0  2      0 97522208   6480  68884    0    0 37312     0 21408 21448  0  0 90  9  0	
 0  2      0 97522208   6480  68884    0    0 38704     0 20894 20742  0  0 91  9  0	
 0  2      0 97522208   6488  68884    0    0 38320    60 21361 21241  0  0 90  9  0	
 1  1      0 97522208   6488  68884    0    0 38976     0 20457 20703  1  0 90  9  0	
 0  2      0 97522208   6488  68884    0    0 37888     0 21231 21257  0  0 90  9  0	
 1  1      0 97522208   6488  68884    0    0 39504     0 20636 20514  0  0 90  9  0	
 1  1      0 97522208   6488  68884    0    0 39264     0 19919 20120  0  0 90  9  0	
 1  1      0 97522208   6496  68884    0    0 36448    24 19555 19667  0  0 90  9  0	
 0  2      0 97522208   6496  68884    0    0 38208     0 20532 20390  0  0 90  9  0	
 1  1      0 97522208   6496  68884    0    0 39856     0 20759 21162  0  0 90  9  0	
 1  1      0 97522208   6496  68884    0    0 38832     0 21035 21128  0  0 90  9  0	
 1  1      0 97522208   6496  68884    0    0 35904     0 19649 19892  0  0 90  9  0	
 1  1      0 97522208   6496  68884    0    0 38176     0 19929 20486  0  0 90  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97521560   6672  69108    0    0 36836    12 20500 20457  0  0 90  9  0	
 1  1      0 97521560   6672  69108    0    0 37456     0 20253 20291  0  0 90  9  0	
 1  1      0 97521560   6672  69108    0    0 36832     0 19997 19843  0  0 90  9  0	
 0  2      0 97521560   6672  69108    0    0 34832     0 18555 18778  0  0 90  9  0	
 0  2      0 97521560   6672  69108    0    0 36960    16 19605 19763  0  0 91  9  0	
 0  2      0 97521560   6680  69100    0    0 38160    28 21048 21520  1  0 90  9  0	
 2  2      0 97521560   6680  69100    0    0 37616     0 20435 20626  0  0 90  9  0	
 1  1      0 97521560   6680  69100    0    0 37360     0 21136 21233  0  0 90  9  0	
 0  2      0 97521560   6680  69112    0    0 35952     0 19834 19748  0  0 90  9  0	
 0  2      0 97521560   6680  69112    0    0 37776     0 19471 19994  0  0 90  9  0	
 0  2      0 97521560   6688  69112    0    0 35984    12 18364 18749  0  0 91  9  0	
 0  2      0 97521560   6688  69112    0    0 35968     0 19264 19335  0  0 90  9  0	
 2  1      0 97521560   6688  69112    0    0 36736     0 19550 19845  0  0 90  9  0	
 1  1      0 97521560   6688  69112    0    0 35984     0 20060 20274  0  0 90  9  0	
 3  1      0 97521560   6688  69116    0    0 38768     0 19811 20041  0  0 91  9  0	
 0  2      0 97521560   6688  69116    0    0 38512     0 20682 20367  0  0 90  9  0	
 0  2      0 97521560   6696  69108    0    0 38000    12 19687 20111  0  0 91  9  0	
 0  2      0 97521560   6696  69108    0    0 37072     0 20089 20209  0  0 90  9  0	
 1  1      0 97521560   6696  69116    0    0 38016     0 19433 20000  0  0 90  9  0	
 1  1      0 97521560   6696  69116    0    0 36288     0 19276 19222  1  0 90  9  0	
 1  1      0 97521560   6696  69116    0    0 36608     0 21513 21417  0  0 90  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97521560   6704  69116    0    0 37056    12 20082 20033  1  0 90  9  0	
 1  1      0 97521560   6704  69116    0    0 37056     0 19800 19748  0  0 90  9  0	
 1  1      0 97521560   6704  69116    0    0 37888     0 21034 21028  0  0 90  9  0	
 0  2      0 97521560   6704  69116    0    0 40112     0 20541 20768  0  0 91  9  0	
 0  2      0 97521560   6704  69116    0    0 40064    28 21101 21296  0  0 90  9  0	
 1  1      0 97521560   6704  69116    0    0 41168     0 21322 21502  1  0 90  9  0	
 2  1      0 97521560   6712  69116    0    0 38160    12 20367 20325  0  0 90  9  0	
 0  2      0 97521560   6712  69116    0    0 37808     0 19513 19848  0  0 91  9  0	
 1  1      0 97521560   6712  69116    0    0 37488     0 20353 20445  0  0 90  9  0	
 2  2      0 97521560   6712  69116    0    0 38320     0 20072 20378  0  0 91  9  0	
 1  1      0 97521560   6712  69116    0    0 37440     0 20401 20398  0  0 90  9  0	
 2  1      0 97521560   6720  69108    0    0 39792    12 21079 21076  1  0 90  9  0	
 2  1      0 97521560   6720  69116    0    0 38128     0 20200 20075  0  0 91  9  0	
 0  2      0 97521560   6720  69116    0    0 37664     0 19870 20000  1  0 90  9  0	
 1  1      0 97521560   6724  69112    0    0 37104    20 20208 20216  0  0 91  9  0	
 0  2      0 97521560   6724  69112    0    0 36656     0 19881 20171  1  0 90  9  0	
 2  0      0 97521560   6724  69112    0    0 38240     0 21310 21122  1  0 90  9  0	
 1  1      0 97521560   6732  69104    0    0 37296    28 21026 20982  0  0 90  9  0	
 0  2      0 97521560   6732  69104    0    0 36304     0 19086 19186  0  0 91  9  0	
 1  1      0 97521560   6732  69104    0    0 36960     0 19917 19719  0  0 90  9  0	
 0  2      0 97521560   6732  69104    0    0 36592     0 19257 19294  0  0 90  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97521560   6732  69116    0    0 37456     0 20554 20517  0  0 90  9  0	
 1  2      0 97521560   6740  69116    0    0 37168    12 20476 20436  1  0 90  9  0	
 0  2      0 97521560   6740  69116    0    0 36640     0 19548 19568  0  0 90  9  0	
 1  1      0 97521560   6740  69116    0    0 39200     0 20982 20994  1  0 90  9  0	
 0  2      0 97521560   6740  69116    0    0 39008     0 21671 21656  0  0 90  9  0	
 1  1      0 97521560   6740  69116    0    0 38544     0 20825 21033  0  0 90  9  0	
 0  2      0 97521560   6740  69116    0    0 38864     0 21488 21374  0  0 90  9  0	
 1  1      0 97521560   6748  69116    0    0 39056    12 20454 20591  0  0 90  9  0	
 0  2      0 97521560   6748  69124    0    0 38368     0 21427 21420  0  0 90  9  0	
 1  1      0 97521560   6748  69124    0    0 37792     0 20610 20657  0  0 90  9  0	
 0  2      0 97521560   6748  69124    0    0 40384     0 21223 21313  0  0 91  9  0	
 0  2      0 97521560   6748  69124    0    0 36944     0 20421 20560  1  0 90  9  0	
 1  1      0 97521560   6756  69116    0    0 37344    12 20459 20393  0  0 90  9  0	
 1  1      0 97521560   6756  69116    0    0 37440     0 19827 19854  1  0 90  9  0	
 1  1      0 97521560   6756  69116    0    0 36368     0 20316 20332  0  0 90  9  0	
 2  1      0 97521560   6756  69116    0    0 35456     0 19658 19880  0  0 90  9  0	
 1  1      0 97521560   6756  69124    0    0 37424     0 19485 19710  0  0 90  9  0	
 1  1      0 97521560   6756  69124    0    0 38656     0 19710 19776  1  0 90  9  0	
 1  1      0 97521560   6764  69124    0    0 38592    36 21032 20937  0  0 91  9  0	
 0  2      0 97521560   6764  69124    0    0 39024     0 21475 21475  0  0 90  9  0	
 0  2      0 97521560   6764  69124    0    0 39552     0 21826 22204  0  0 91  9  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97521560   6764  69124    0    0 41008     0 21304 21162  0  0 90  9  0	
 1  2      0 97521560   6764  69124    0    0 39968     0 21159 21232  0  0 90  9  0	
 0  2      0 97521560   6772  69124    0    0 39760    12 21838 21532  0  0 90  9  0	
 2  1      0 97521560   6772  69124    0    0 38272    16 21721 21543  0  0 91  9  0	
 0  2      0 97521560   6772  69124    0    0 39536     0 21524 21767  0  0 90  9  0	
 1  1      0 97521560   6772  69124    0    0 38928     0 20015 19949  0  0 90  9  0	
 0  2      0 97521560   6772  69124    0    0 39328     0 23400 22114  1  0 90  9  0	
 0  2      0 97521560   6772  69124    0    0 40128     0 23474 22420  0  0 90  9  0	
 1  0      0 97521560   6780  69116    0    0 39568    24 22064 22465  0  0 90  9  0	
 1  1      0 97521560   6780  69116    0    0 38560     0 21154 20934  1  0 90  9  0	
 1  0      0 97521560   6780  69116    0    0 30128     0 18827 19177  0  0 92  8  0	
 0  1      0 97521560   6780  69124    0    0 13616     0 16937 17890  0  0 96  4  0	
 1  0      0 97521560   6780  69124    0    0 13552     0 16683 17685  0  0 96  4  0	
 1  0      0 97521560   6788  69124    0    0 13984    12 17139 18136  0  0 96  4  0	
 1  0      0 97521560   6788  69124    0    0 13808     0 16747 17717  0  0 96  4  0	
 0  1      0 97521560   6796  69116    0    0 14224    16 17398 18398  0  0 96  4  0	
 2  0      0 97521560   6796  69116    0    0 13712     0 16124 17079  0  0 96  4  0	
 0  1      0 97521560   6796  69124    0    0 14656     0 16686 17756  1  0 96  4  0	
 1  0      0 97521560   6796  69124    0    0 13904     0 17187 18170  0  0 96  4  0	
 1  0      0 97521560   6804  69124    0    0 13712    12 15921 16908  0  0 96  4  0	
 1  0      0 97521560   6804  69124    0    0 13952     4 16150 17161  0  0 96  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 97521560   6808  69120    0    0 14160     4 17790 18767  1  0 96  3  0	
 0  1      0 97521560   6808  69120    0    0 13920     0 17109 18086  0  0 96  4  0	
 0  1      0 97521560   6808  69120    0    0 12864     0 15828 16721  0  0 96  4  0	
 0  1      0 97521560   6816  69120    0    0 13488    12 17277 17142  0  0 96  4  0	
 0  1      0 97521560   6816  69120    0    0 13248     0 17799 17104  0  0 96  4  0	
 0  1      0 97521560   6816  69128    0    0 14256     0 18187 17480  0  0 96  4  0	
 0  1      0 97521560   6816  69128    0    0 13936     0 18333 17650  0  0 96  4  0	
 0  1      0 97521560   6816  69128    0    0 13664     4 19033 18394  0  0 96  4  0	
 0  1      0 97521560   6816  69128    0    0 14304     0 18438 18276  1  0 96  4  0	
 2  0      0 97521560   6824  69120    0    0 13760    12 16245 17212  0  0 96  4  0	
 0  1      0 97521560   6824  69132    0    0 14208     0 16498 17471  0  0 96  4  0	
 2  0      0 97521560   6824  69132    0    0 13744     0 17599 18541  0  0 96  3  0	
 1  0      0 97521560   6824  69132    0    0 14176    12 17731 18724  0  0 96  3  0	
 2  0      0 97521560   6824  69132    0    0 14000     0 17291 18267  0  0 96  4  0	
 0  1      0 97521560   6832  69132    0    0 13744    12 17198 18162  0  0 96  4  0	
 1  0      0 97521560   6832  69132    0    0 13728     0 17670 18655  0  0 96  3  0	
 0  1      0 97521560   6832  69132    0    0 13392     0 16606 17555  0  0 96  4  0	
 0  1      0 97521560   6836  69128    0    0 13904    16 16865 17823  1  0 96  4  0	
 0  1      0 97521560   6836  69128    0    0 13456     0 16477 17410  0  0 96  4  0	
 0  1      0 97521560   6836  69128    0    0 13664     0 16870 17835  0  0 96  4  0	
 1  0      0 97521560   6844  69120    0    0 13408    32 17842 18797  0  0 96  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 97521560   6844  69120    0    0 13872     0 17780 18759  0  0 96  3  0	
 0  1      0 97521560   6844  69132    0    0 14032     0 16503 17487  0  0 96  4  0	
 1  0      0 97521560   6844  69132    0    0 13760     0 17154 18143  0  0 96  3  0	
 1  1      0 97521560   6844  69132    0    0 13872     0 15291 16319  0  0 96  4  0	
 2  0      0 97522056   6852  69140    0    0 12528    20 16053 16899  0  0 96  4  0	
 0  1      0 97522056   6852  69140    0    0 13280     0 16077 17013  1  0 96  4  0	
 1  0      0 97522056   6852  69140    0    0 13488     0 16878 17842  1  0 96  4  0	
 0  1      0 97522056   6852  69140    0    0 14144     0 16316 17312  0  0 96  4  0	
 0  1      0 97522056   6852  69140    0    0 13200     0 16375 17299  0  0 96  4  0	
 1  0      0 97522056   6852  69140    0    0 13776     0 16883 17864  0  0 96  4  0	
 0  1      0 97522056   6860  69140    0    0 13728    12 16615 17560  1  0 96  4  0	
 0  1      0 97522056   6860  69140    0    0 14688     0 17247 18224  0  0 96  4  0	
 1  0      0 97522056   6860  69140    0    0 14352     0 18255 19273  1  0 96  3  0	
 2  0      0 97522056   6860  69140    0    0 13840     0 16953 17890  0  0 96  4  0	
 0  1      0 97522056   6860  69140    0    0 13984     0 17858 18797  1  0 96  3  0	
 0  1      0 97522056   6868  69136    0    0 13888    12 16447 17429  0  0 96  4  0	
 2  0      0 97522056   6868  69136    0    0 13792     0 16510 17462  0  0 96  4  0	
 0  1      0 97522056   6868  69144    0    0 14096     0 17029 17970  1  0 96  4  0	
 3  0      0 97522056   6868  69144    0    0 13648     0 17010 17945  0  0 96  3  0	
 1  0      0 97522056   6868  69144    0    0 13696     0 17344 18302  1  0 96  3  0	
 0  1      0 97522056   6868  69144    0    0 14128     0 16654 17609  0  0 96  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 97522056   6876  69144    0    0 14576    12 16871 17958  1  0 95  4  0	
 0  1      0 97522056   6876  69144    0    0 14144     0 16887 17869  0  0 96  4  0	
 1  0      0 97522056   6876  69144    0    0 14160     0 17220 18197  0  0 96  3  0	
 1  0      0 97522056   6876  69144    0    0 14272     0 17487 18484  0  0 96  4  0	
 0  1      0 97522056   6876  69144    0    0 13088     0 16580 17550  0  0 96  4  0	
 1  0      0 97522056   6884  69136    0    0 14352    12 17368 18433  0  0 96  4  0	
 0  1      0 97522056   6884  69136    0    0 13888    40 17346 18374  0  0 96  4  0	
 0  1      0 97522056   6884  69144    0    0 14560     0 17342 18395  0  0 96  4  0	
 0  1      0 97522056   6884  69144    0    0 14320     0 16819 17821  0  0 96  4  0	
 0  1      0 97522056   6884  69144    0    0 13840     0 17930 18943  0  0 96  3  0	
 1  0      0 97522056   6884  69144    0    0 14576     0 16671 17687  0  0 96  4  0	
 0  1      0 97522056   6892  69148    0    0 14272    24 17651 18623  0  0 96  4  0	
 2  0      0 97522056   6892  69148    0    0 14576     0 18041 19045  0  0 96  3  0	
 0  1      0 97522056   6892  69148    0    0 14576     0 17549 18556  0  0 96  3  0	
 0  1      0 97522056   6892  69148    0    0 13984     0 16903 17874  0  0 96  4  0	
 1  0      0 97522056   6892  69148    0    0 14128     0 17316 18302  0  0 96  3  0	
 1  0      0 97522056   6900  69140    0    0 14304    52 17772 18802  0  0 96  4  0	
 0  1      0 97522056   6900  69140    0    0 14448     0 16823 17863  1  0 96  4  0	
 1  0      0 97522056   6900  69148    0    0 14320     0 17549 18580  0  0 96  3  0	
 0  1      0 97522056   6900  69148    0    0 14144     0 17741 18731  1  0 96  3  0	
 1  0      0 97522056   6900  69148    0    0 14208     0 17283 18315  0  0 96  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97522056   6900  69148    0    0 14000     8 16424 17410  0  0 96  4  0	
 1  0      0 97522056   6908  69140    0    0 13824     4 17439 18421  0  0 96  3  0	
 1  0      0 97522056   6908  69148    0    0 13472     0 16628 17584  0  0 96  4  0	
 0  1      0 97522056   6908  69148    0    0 13712     0 17331 18247  0  0 96  3  0	
 0  1      0 97522056   6908  69148    0    0 13744     0 17549 18482  0  0 96  3  0	
 1  0      0 97522056   6908  69148    0    0 14096     0 17969 18947  0  0 96  3  0	
 0  1      0 97522056   6916  69144    0    0 14480    12 16434 17409  0  0 96  4  0	
 1  0      0 97522056   6916  69152    0    0 14032     0 16662 17657  0  0 96  4  0	
 0  1      0 97522056   6916  69152    0    0 14256     0 17202 18173  0  0 96  3  0	
 0  1      0 97522056   6916  69152    0    0 14656     0 16530 17572  0  0 96  4  0	
 0  1      0 97522056   6916  69152    0    0 14448     0 17515 18552  0  0 96  3  0	
 1  0      0 97522056   6924  69144    0    0 14512    12 17834 18852  0  0 96  3  0	
 1  0      0 97522056   6924  69144    0    0 14048     0 17985 18948  0  0 96  3  0	
 1  0      0 97522056   6924  69152    0    0 14656     0 16431 17500  0  0 96  4  0	
 0  1      0 97522056   6924  69152    0    0 14608     0 17591 18587  0  0 96  3  0	
 0  1      0 97522056   6924  69152    0    0 13984     0 18096 19064  1  0 96  3  0	
 0  1      0 97522056   6924  69152    0    0 14544    16 16929 17930  0  0 96  4  0	
 1  0      0 97522056   6932  69144    0    0 14272    28 16317 17327  0  0 96  4  0	
 0  1      0 97522056   6932  69152    0    0 14224     0 17017 18015  0  0 96  4  0	
 0  1      0 97522056   6932  69152    0    0 14096     0 16851 17832  0  0 96  4  0	
 2  0      0 97522056   6932  69152    0    0 13712     0 17600 18551  0  0 96  3  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 97522056   6932  69152    0    0 14624    36 17599 18633  0  0 96  3  0	
 0  1      0 97522056   6940  69148    0    0 14192    16 17073 18050  0  0 96  4  0	
 0  1      0 97522056   6940  69148    0    0 14272     0 16802 17824  0  0 96  4  0	
 0  1      0 97522056   6940  69152    0    0 13920     0 17352 18308  0  0 96  4  0	
