procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97507696   7936  69488    0    0 29104    12 37602 37936  1  0 92  7  0	
 1  1      0 97507696   7936  69488    0    0 28752     0 36649 37046  1  0 92  7  0	
 0  2      0 97507696   7936  69488    0    0 28432     0 36533 36899  1  0 92  7  0	
 1  1      0 97507696   7936  69488    0    0 28480     0 37776 38227  1  0 92  7  0	
 1  1      0 97507696   7936  69488    0    0 27968     0 35950 36307  1  0 92  7  0	
 2  1      0 97507696   7936  69488    0    0 28752     0 36061 36572  1  0 92  7  0	
 1  2      0 97507696   7944  69480    0    0 28448    24 34983 35513  1  0 92  7  0	
 1  2      0 97507696   7944  69480    0    0 28688     0 36287 36704  0  0 92  7  0	
 1  2      0 97507696   7944  69480    0    0 28032     0 36376 36839  1  0 92  7  0	
 2  2      0 97507696   7944  69480    0    0 27824     0 36501 36893  1  0 92  7  0	
 0  3      0 97507200   7948  69476    0    0 28768     8 37821 38292  1  0 92  7  0	
 3  0      0 97506704   7952  69472    0    0 28688     4 37646 38079  1  0 92  7  0	
 1  2      0 97506328   7952  69488    0    0 27808     0 35646 35989  1  0 92  7  0	
 2  1      0 97506328   7952  69488    0    0 24672     0 33258 33653  0  0 92  7  0	
 1  1      0 97506328   7952  69488    0    0 25504     0 34278 34761  1  0 92  7  0	
 0  2      0 97506768   7964  69480    0    0 26668    44 34070 34354  1  0 91  8  0	
 0  2      0 97506768   7964  69480    0    0 27200     0 35821 36137  1  0 92  7  0	
 2  0      0 97506768   7964  69480    0    0 27424     0 35706 36083  1  0 92  7  0	
 1  1      0 97506768   7964  69480    0    0 26896     0 35549 35836  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97506768   7964  69480    0    0 27632     0 34806 35053  1  0 91  7  0	
 1  1      0 97506768   7972  69472    0    0 27648    12 34615 34893  1  0 92  7  0	
 2  0      0 97506944   7972  69532    0    0 27184    12 34235 34576  0  0 92  7  0	
 1  1      0 97506944   7972  69532    0    0 29520     0 37437 37770  1  0 92  7  0	
 0  2      0 97506944   7972  69532    0    0 27728     0 36565 36932  1  0 92  7  0	
 0  2      0 97506944   7972  69532    0    0 29072     0 37851 38226  1  0 92  7  0	
 0  2      0 97506944   7972  69536    0    0 29072     0 37295 37558  1  0 92  7  0	
 1  1      0 97506944   7980  69528    0    0 28544    20 36382 36771  1  0 92  7  0	
 2  1      0 97506944   7980  69528    0    0 29712     0 38537 39126  1  0 92  7  0	
 1  1      0 97506944   7980  69528    0    0 27584     0 35249 35878  1  0 92  7  0	
 0  2      0 97506944   7980  69536    0    0 27824     0 35281 35666  1  0 92  7  0	
 1  1      0 97506944   7980  69536    0    0 27200     0 35473 35949  1  0 92  7  0	
 0  2      0 97506944   7988  69536    0    0 28304    16 35910 36384  1  0 92  7  0	
 1  1      0 97506944   7988  69536    0    0 28704     0 37164 37805  1  0 92  7  0	
 2  1      0 97506944   7988  69536    0    0 27120     0 34313 34845  1  0 92  7  0	
 0  2      0 97506944   7988  69536    0    0 27056     0 34304 34826  1  0 92  7  0	
 2  1      0 97506944   7988  69536    0    0 27552     0 34871 35529  1  0 92  7  0	
 0  2      0 97506944   7988  69536    0    0 27488     0 35213 35949  1  0 92  7  0	
 0  2      0 97506944   7996  69528    0    0 28176    12 35987 36875  1  0 92  6  0	
 2  1      0 97506944   7996  69528    0    0 27680     0 34036 34771  1  0 92  7  0	
 0  2      0 97506944   7996  69536    0    0 26848     0 35351 35797  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97506944   7996  69536    0    0 27008     0 34227 34861  1  0 92  7  0	
 0  2      0 97506944   7996  69536    0    0 27024     0 35114 35500  1  0 92  7  0	
 2  1      0 97506944   8004  69540    0    0 27904    12 36482 36331  1  0 92  7  0	
 1  2      0 97506944   8004  69540    0    0 26896     0 34550 35099  1  0 92  7  0	
 3  0      0 97506944   8004  69540    0    0 27408     0 35720 36285  1  0 92  7  0	
 2  2      0 97506944   8004  69540    0    0 28624     0 36130 36652  1  0 92  7  0	
 1  1      0 97506944   8004  69540    0    0 27616    36 34952 35522  1  0 92  7  0	
 1  1      0 97506944   8004  69540    0    0 28432     0 35857 36464  0  0 93  7  0	
 1  1      0 97506944   8012  69532    0    0 27584    12 34798 35330  1  0 92  7  0	
 1  1      0 97506944   8012  69532    0    0 26624     0 34232 34708  1  0 92  7  0	
 0  2      0 97506944   8012  69532    0    0 26448     0 35891 36416  1  0 92  7  0	
 0  2      0 97506944   8012  69532    0    0 26688     0 35056 35674  1  0 92  7  0	
 0  2      0 97506944   8012  69540    0    0 27632    16 35665 36178  0  0 92  7  0	
 2  1      0 97506944   8020  69540    0    0 26496    20 34251 34885  1  0 92  7  0	
 1  1      0 97506944   8020  69540    0    0 27616     0 34224 34665  1  0 92  7  0	
 2  1      0 97506944   8020  69540    0    0 25936     0 33888 34273  1  0 92  7  0	
 0  2      0 97506944   8020  69540    0    0 27936     0 35038 35749  1  0 92  7  0	
 1  1      0 97506944   8020  69540    0    0 28336     0 36165 36817  1  0 92  7  0	
 2  1      0 97506944   8020  69540    0    0 28688     0 36385 36939  1  0 92  7  0	
 2  1      0 97506944   8028  69532    0    0 26480    12 35136 35943  1  0 92  7  0	
 1  1      0 97506944   8028  69544    0    0 27376     0 35712 36241  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97506944   8028  69544    0    0 27632     0 35140 35922  1  0 92  7  0	
 2  0      0 97506944   8028  69544    0    0 27008     4 34501 35073  1  0 92  7  0	
 0  2      0 97506944   8028  69544    0    0 28704     0 37695 38055  1  0 92  7  0	
 0  2      0 97506944   8036  69540    0    0 27568    12 37074 37464  0  0 92  7  0	
 0  2      0 97506944   8036  69540    0    0 27200     0 36797 37171  1  0 92  7  0	
 1  1      0 97506944   8036  69540    0    0 29040     0 36013 36597  1  0 92  7  0	
 0  2      0 97506944   8036  69544    0    0 27776     0 35925 36382  1  0 92  7  0	
 0  2      0 97506944   8036  69544    0    0 29040     0 37003 37468  1  0 92  7  0	
 1  1      0 97506944   8036  69544    0    0 29328     0 35750 36080  1  0 92  7  0	
 0  2      0 97506944   8044  69544    0    0 28160    12 36250 36573  1  0 92  7  0	
 1  1      0 97506944   8044  69544    0    0 27904     0 36259 35325  1  0 91  7  0	
 1  1      0 97506944   8044  69544    0    0 27296     0 36481 36866  1  0 92  7  0	
 0  2      0 97506944   8044  69544    0    0 28000     0 36034 36346  1  0 92  7  0	
 0  2      0 97506944   8044  69544    0    0 29008     0 36068 36402  1  0 92  7  0	
 0  2      0 97506944   8052  69536    0    0 28944    12 36277 36732  0  0 92  7  0	
 1  1      0 97506944   8052  69544    0    0 27520     0 35538 35928  1  0 92  7  0	
 2  1      0 97506944   8052  69544    0    0 28096     0 34899 35307  0  0 92  7  0	
 2  0      0 97506944   8052  69544    0    0 27968     0 37070 37421  1  0 92  7  0	
 2  1      0 97506944   8052  69544    0    0 27616     0 36549 36927  1  0 92  7  0	
 0  2      0 97506944   8052  69544    0    0 28720     0 35611 36011  1  0 92  7  0	
 2  1      0 97506944   8060  69536    0    0 28416    12 35886 36293  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97506944   8060  69536    0    0 29040     8 36587 36933  1  0 92  7  0	
 3  0      0 97506944   8060  69536    0    0 28864     0 36427 36813  1  0 92  7  0	
 1  1      0 97506944   8060  69544    0    0 27920     0 36540 37010  1  0 92  7  0	
 2  0      0 97506944   8060  69544    0    0 28352     0 35948 36377  1  0 92  7  0	
 1  1      0 97506944   8068  69544    0    0 27120    12 36644 36977  1  0 91  7  0	
 1  1      0 97506944   8068  69544    0    0 27936    16 35836 36198  1  0 92  7  0	
 1  1      0 97506944   8068  69544    0    0 29360     0 36402 36760  1  0 92  7  0	
 2  0      0 97506944   8068  69548    0    0 27792     0 36096 36479  0  0 92  7  0	
 1  1      0 97506944   8068  69548    0    0 27888     0 35772 36101  1  0 92  7  0	
 0  2      0 97506944   8068  69548    0    0 28592     0 35613 35997  1  0 92  7  0	
 0  2      0 97506944   8076  69548    0    0 28448    20 37014 37406  1  0 92  7  0	
 1  1      0 97506944   8076  69548    0    0 28592     0 37453 37778  1  0 92  7  0	
 1  1      0 97506944   8076  69548    0    0 28912     0 38678 39043  1  0 92  7  0	
 1  1      0 97506944   8076  69548    0    0 28640     0 37825 38192  1  0 92  7  0	
 0  2      0 97506944   8076  69548    0    0 28800     0 37374 37828  1  0 92  7  0	
 1  1      0 97506944   8084  69544    0    0 28736    12 37910 38275  1  0 92  7  0	
 0  2      0 97506944   8084  69544    0    0 29344     0 38450 38782  1  0 92  7  0	
 2  0      0 97506944   8084  69544    0    0 28768     0 37894 38331  1  0 92  7  0	
 2  1      0 97506944   8084  69552    0    0 29184     0 37139 37472  1  0 92  7  0	
 1  1      0 97506944   8084  69552    0    0 29552     0 37269 37644  1  0 92  7  0	
 3  0      0 97506944   8084  69552    0    0 28576     0 37430 37727  0  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97506944   8092  69544    0    0 29872    12 37626 37919  1  0 92  7  0	
 1  1      0 97506944   8092  69544    0    0 29344     0 38683 38994  1  0 92  7  0	
 1  1      0 97506944   8092  69544    0    0 27888     0 37946 38288  1  0 92  7  0	
 0  2      0 97506944   8092  69544    0    0 27648     0 36725 37147  0  0 92  7  0	
 2  0      0 97506944   8092  69544    0    0 29632     0 37346 37772  1  0 92  7  0	
 2  0      0 97506944   8100  69552    0    0 29584    12 36741 37146  1  0 92  7  0	
 0  2      0 97506944   8100  69552    0    0 28432     0 36176 36574  1  0 92  7  0	
 2  0      0 97506944   8100  69552    0    0 28176     0 36569 36949  1  0 92  7  0	
 1  1      0 97506944   8100  69552    0    0 28464     0 35756 36081  1  0 92  7  0	
 1  1      0 97506944   8100  69552    0    0 29184     0 36820 37338  1  0 92  7  0	
 1  1      0 97506944   8100  69552    0    0 27888     0 36537 36890  0  0 92  7  0	
 1  1      0 97506944   8108  69544    0    0 28304    12 35175 35502  1  0 92  7  0	
 2  0      0 97506944   8108  69544    0    0 29024     0 36871 37225  0  0 92  7  0	
 1  1      0 97506944   8108  69552    0    0 28304     0 35128 35637  1  0 92  7  0	
 2  0      0 97506944   8108  69552    0    0 28256     0 36546 36925  1  0 92  7  0	
 3  0      0 97506944   8108  69552    0    0 29312    20 36186 36600  0  0 92  7  0	
 0  2      0 97506944   8116  69544    0    0 28944    20 37902 38288  1  0 92  7  0	
 2  1      0 97506944   8116  69544    0    0 27568     0 35513 35857  1  0 92  7  0	
 0  2      0 97506944   8116  69544    0    0 28256     0 35198 35652  1  0 92  7  0	
 1  1      0 97506944   8116  69544    0    0 28688     0 36659 37009  1  0 92  7  0	
 2  1      0 97506944   8116  69544    0    0 27232     0 36349 36703  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 97506944   8116  69552    0    0 27920     8 35154 35579  1  0 92  7  0	
 2  0      0 97506944   8124  69552    0    0 28304     4 35689 36080  0  0 92  7  0	
 0  2      0 97506944   8124  69552    0    0 28432     0 36379 36792  1  0 92  7  0	
 0  2      0 97506944   8124  69552    0    0 27808     0 35469 35913  1  0 92  7  0	
 2  0      0 97506944   8124  69552    0    0 28192     0 36531 36970  0  0 92  7  0	
 0  2      0 97506944   8124  69552    0    0 27136     0 36211 36529  1  0 92  7  0	
 2  1      0 97506944   8132  69544    0    0 28560    12 36487 36856  1  0 92  7  0	
 3  0      0 97506944   8132  69544    0    0 28816     0 35607 36047  1  0 92  7  0	
 1  1      0 97506944   8132  69560    0    0 27808     0 36576 37102  1  0 92  7  0	
 3  0      0 97506944   8132  69560    0    0 28144     0 36253 36587  1  0 92  7  0	
 1  1      0 97506944   8132  69560    0    0 28128     0 36882 37241  1  0 92  7  0	
 1  1      0 97506944   8140  69560    0    0 28016    12 36555 36862  1  0 92  7  0	
 2  1      0 97506944   8140  69560    0    0 28144     0 36719 37310  0  0 92  7  0	
 1  1      0 97506944   8140  69560    0    0 28864     0 37102 37521  1  0 92  7  0	
 1  1      0 97506944   8140  69560    0    0 29328     0 37261 37584  1  0 92  7  0	
 1  1      0 97506944   8140  69560    0    0 28496     0 35440 35788  1  0 92  7  0	
 1  1      0 97506944   8140  69560    0    0 28352     0 36708 37055  1  0 92  7  0	
 1  1      0 97506944   8148  69552    0    0 28080    12 36095 36566  1  0 92  7  0	
 2  0      0 97506944   8148  69560    0    0 28400     0 36589 36999  1  0 92  7  0	
 0  2      0 97506944   8148  69560    0    0 28368     0 35217 35581  1  0 92  7  0	
 0  2      0 97506944   8148  69560    0    0 28864     0 36977 37312  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 97506944   8148  69560    0    0 28432     0 36977 37299  1  0 92  7  0	
 1  1      0 97506944   8156  69552    0    0 28896    12 35980 36466  1  0 92  7  0	
 0  2      0 97506944   8156  69552    0    0 28208     0 36464 36907  1  0 92  7  0	
 1  1      0 97506944   8156  69560    0    0 28064     0 36213 36639  1  0 92  7  0	
 1  1      0 97506944   8164  69552    0    0 27984    16 36642 37014  1  0 91  7  0	
 2  0      0 97506944   8164  69552    0    0 28320     0 38014 38405  1  0 92  7  0	
 1  2      0 97506944   8164  69552    0    0 27056     0 36541 36884  1  0 92  7  0	
 0  2      0 97506944   8172  69544    0    0 28080    32 37098 37512  1  0 92  7  0	
 0  2      0 97506944   8172  69544    0    0 27696     0 36034 36332  1  0 92  7  0	
 2  0      0 97506944   8172  69560    0    0 27712    24 36010 36390  1  0 92  7  0	
 1  1      0 97506944   8172  69560    0    0 28608     0 37106 37467  0  0 92  7  0	
 1  2      0 97506944   8172  69560    0    0 29008     0 36099 36587  1  0 92  7  0	
 2  0      0 97506944   8180  69560    0    0 27776    16 37413 37791  1  0 92  7  0	
 2  1      0 97506944   8180  69560    0    0 29328     0 37053 37342  1  0 92  7  0	
 1  1      0 97506944   8180  69560    0    0 28160     0 37943 38270  1  0 92  7  0	
 1  1      0 97506944   8180  69560    0    0 27728     0 36133 36426  1  0 92  7  0	
 1  1      0 97506944   8180  69560    0    0 28960     0 36303 36627  0  0 92  7  0	
 2  0      0 97506944   8180  69560    0    0 27968     0 36872 37172  1  0 92  7  0	
 0  2      0 97506944   8188  69552    0    0 27344    12 36744 37040  1  0 92  7  0	
 1  1      0 97506944   8188  69564    0    0 28368     0 35735 36060  1  0 92  7  0	
 0  2      0 97506944   8188  69564    0    0 28464     0 36530 36862  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 97506944   8188  69564    0    0 28464     0 36691 37001  1  0 92  7  0	
 0  2      0 97506944   8188  69564    0    0 28368     0 36016 36295  1  0 92  7  0	
 1  1      0 97506944   8196  69556    0    0 27984    12 37885 38177  0  0 92  7  0	
 2  0      0 97506944   8196  69556    0    0 28288     0 37747 38065  1  0 92  7  0	
 1  1      0 97506944   8196  69556    0    0 29040     0 37114 37413  1  0 92  7  0	
 1  1      0 97506944   8196  69556    0    0 28304     0 39012 39314  1  0 92  7  0	
 0  2      0 97506944   8196  69564    0    0 28912     0 37427 37720  1  0 92  7  0	
 2  1      0 97506944   8196  69564    0    0 28800     0 36657 36977  1  0 92  7  0	
 0  2      0 97506944   8204  69556    0    0 28608    12 37077 37462  1  0 92  7  0	
 1  1      0 97506944   8204  69556    0    0 29088     0 37439 37731  1  0 92  7  0	
 2  0      0 97506944   8204  69556    0    0 28608     0 36699 37003  1  0 92  7  0	
 1  1      0 97506944   8204  69556    0    0 28560     0 37877 38237  1  0 92  7  0	
 1  1      0 97506944   8204  69556    0    0 28816     0 37346 37617  1  0 92  7  0	
 2  1      0 97506944   8212  69548    0    0 29056    12 37052 37350  1  0 92  7  0	
 0  2      0 97506944   8212  69568    0    0 28816    16 38917 39253  1  0 92  7  0	
 1  1      0 97506944   8212  69568    0    0 27968     0 37426 37741  1  0 92  7  0	
 0  2      0 97506944   8212  69568    0    0 29616     0 38843 39159  1  0 92  7  0	
 0  2      0 97506944   8212  69568    0    0 28976     0 37005 37330  0  0 92  7  0	
 1  1      0 97506944   8212  69568    0    0 27984     0 36685 36960  1  0 92  7  0	
 1  1      0 97506944   8220  69560    0    0 27680    28 36618 36940  1  0 92  7  0	
 2  0      0 97506944   8220  69560    0    0 28368     0 36860 37173  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97506944   8220  69560    0    0 28320     0 37485 37796  1  0 92  7  0	
 1  1      0 97506944   8220  69568    0    0 27760     0 36487 36857  1  0 92  7  0	
 2  1      0 97506944   8220  69568    0    0 28048     0 37316 37669  1  0 92  7  0	
 3  0      0 97506944   8228  69568    0    0 28032    36 37725 38046  1  0 92  7  0	
 2  1      0 97506944   8228  69568    0    0 28896     0 37492 37821  1  0 92  7  0	
 2  0      0 97506944   8228  69568    0    0 28416     0 37203 37523  1  0 92  7  0	
 0  2      0 97506944   8228  69568    0    0 28432     0 37604 37867  1  0 92  7  0	
 2  0      0 97506944   8228  69568    0    0 28592     0 36639 36981  1  0 92  7  0	
 0  2      0 97506944   8228  69568    0    0 28208     0 36853 37233  1  0 92  7  0	
 0  2      0 97506944   8236  69568    0    0 27888    16 37226 37552  1  0 92  7  0	
 0  2      0 97506944   8236  69568    0    0 28368     0 36789 37234  0  0 92  7  0	
 1  1      0 97506944   8236  69568    0    0 27872     0 35714 36302  1  0 92  7  0	
 1  1      0 97506944   8236  69568    0    0 27360     0 36075 36398  1  0 92  7  0	
 0  2      0 97506944   8236  69568    0    0 27456     0 35718 36021  1  0 92  7  0	
 1  1      0 97506944   8244  69560    0    0 27472    12 37653 38015  1  0 92  7  0	
 0  2      0 97506944   8244  69560    0    0 27520     0 37113 37533  1  0 92  7  0	
 1  1      0 97506944   8244  69560    0    0 28368     0 37187 37658  1  0 92  7  0	
 1  1      0 97506944   8244  69572    0    0 29136     0 37145 37598  0  0 92  7  0	
 1  1      0 97506944   8244  69572    0    0 28992     0 36981 37386  1  0 92  7  0	
 2  0      0 97506944   8244  69572    0    0 29696     0 36945 37501  1  0 92  7  0	
 1  1      0 97506944   8252  69568    0    0 28656    12 36422 36835  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97506944   8252  69568    0    0 29104     0 37068 37406  1  0 92  7  0	
 2  1      0 97506944   8252  69568    0    0 28224     0 36825 37261  1  0 92  7  0	
 1  1      0 97506944   8252  69568    0    0 28224     8 36901 37304  1  0 92  7  0	
 0  2      0 97506944   8252  69568    0    0 27936     0 38094 38382  1  0 92  7  0	
 1  1      0 97506704   8260  69576    0    0 29392    32 37726 38102  1  0 92  7  0	
 0  2      0 97506704   8260  69576    0    0 28032     0 38311 38581  1  0 91  7  0	
 0  2      0 97506704   8260  69576    0    0 28240     0 37415 37751  1  0 92  7  0	
 1  1      0 97506704   8260  69576    0    0 29504     0 36873 37211  1  0 92  7  0	
 1  1      0 97506704   8260  69576    0    0 28576     4 36162 36526  1  0 92  7  0	
 1  1      0 97506704   8260  69576    0    0 28096     0 37445 37796  1  0 92  7  0	
 1  1      0 97506704   8268  69568    0    0 28144    12 37512 37879  1  0 92  7  0	
 2  0      0 97506704   8268  69568    0    0 28880     0 35853 36168  1  0 92  7  0	
 0  2      0 97506704   8268  69580    0    0 28912     0 37258 37557  1  0 92  7  0	
 0  2      0 97506704   8268  69580    0    0 28016    20 37039 37480  1  0 92  7  0	
 0  2      0 97506704   8268  69580    0    0 27920     0 37905 38308  1  0 92  7  0	
 0  2      0 97506704   8276  69580    0    0 28496    12 37095 37456  1  0 92  7  0	
 1  1      0 97506704   8276  69580    0    0 28144     0 36762 37133  1  0 92  7  0	
 0  2      0 97506704   8276  69580    0    0 28432     0 36756 36989  1  0 91  7  0	
 1  1      0 97506704   8276  69580    0    0 27312     4 36772 37087  1  0 92  7  0	
 1  1      0 97506704   8276  69580    0    0 28112     0 36154 36470  1  0 91  7  0	
 0  2      0 97506704   8276  69580    0    0 26704     0 36590 36942  0  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 97506704   8284  69572    0    0 27344    12 37472 37807  1  0 92  7  0	
 1  2      0 97506704   8284  69572    0    0 29280     0 36302 36704  1  0 92  7  0	
 1  1      0 97506704   8284  69572    0    0 27520     0 36842 37225  1  0 92  7  0	
 3  0      0 97506704   8284  69572    0    0 28256     0 35940 36292  1  0 92  7  0	
 2  0      0 97506704   8284  69572    0    0 28032     0 36313 36780  1  0 92  7  0	
 2  0      0 97506704   8292  69564    0    0 27328    12 35586 36031  1  0 92  7  0	
 0  2      0 97506704   8292  69564    0    0 28384     0 37605 38077  1  0 92  7  0	
 1  1      0 97506704   8292  69584    0    0 29088     0 38017 38434  1  0 92  7  0	
 0  2      0 97506704   8292  69584    0    0 28800     0 36586 36945  1  0 92  7  0	
 2  1      0 97506704   8292  69584    0    0 28528     0 37602 38037  1  0 92  7  0	
 1  1      0 97506704   8300  69584    0    0 29424    12 36819 37310  1  0 92  7  0	
 0  2      0 97506704   8300  69584    0    0 29152     0 37115 37519  1  0 92  7  0	
 3  0      0 97506704   8300  69584    0    0 28512     8 37252 37698  1  0 92  7  0	
 1  1      0 97506704   8300  69584    0    0 28944     0 37386 37743  1  0 91  7  0	
 2  1      0 97506704   8300  69584    0    0 28384     0 35946 36419  1  0 92  7  0	
 0  2      0 97506704   8300  69584    0    0 27824     0 36602 37039  1  0 92  7  0	
 0  2      0 97506704   8308  69584    0    0 27952    28 35981 36444  1  0 92  7  0	
 2  1      0 97506704   8308  69584    0    0 27008     8 33801 34366  1  0 92  7  0	
 1  1      0 97506704   8308  69584    0    0 27536     0 34732 35145  1  0 92  7  0	
 2  0      0 97506704   8308  69584    0    0 28048     0 37076 37531  1  0 92  7  0	
 1  1      0 97506704   8308  69584    0    0 28048     0 36397 36785  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97506704   8316  69576    0    0 28064    24 36793 36386  1  0 92  7  0	
 2  0      0 97506704   8316  69576    0    0 27568     8 35942 36341  1  0 91  7  0	
 0  2      0 97506704   8316  69584    0    0 28560     0 36173 36589  1  0 92  7  0	
 2  0      0 97506704   8316  69584    0    0 28336     0 36506 36986  1  0 92  7  0	
