procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
131 81      0 69038128  14184  78456    0    0 125808    24 11476 234059 75 25  0  0  0	
128 83      0 69037104  14184  78456    0    0 123632     0 11281 233275 75 25  0  0  0	
125 81      0 69037152  14192  78448    0    0 125168    60 11473 233819 75 25  0  0  0	
127 68      0 69037232  14192  78464    0    0 127808     0 11485 233812 74 27  0  0  0	
126 85      0 69037232  14192  78464    0    0 124608     0 11318 233873 75 25  0  0  0	
124 85      0 69037232  14192  78464    0    0 122432     0 11149 229411 75 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
130 81      0 69037232  14192  78464    0    0 125856     0 11411 233777 75 25  0  0  0	
131 76      0 69037232  14192  78464    0    0 124928     8 11341 233177 75 25  0  0  0	
126 84      0 69037232  14200  78464    0    0 123808    24 11300 233808 75 25  0  0  0	
125 85      0 69037232  14200  78464    0    0 125136     0 11448 232281 73 27  0  0  0	
130 76      0 69037232  14200  78464    0    0 125280     0 11394 233928 75 25  0  0  0	
127 75      0 69037232  14200  78464    0    0 123520     0 11354 233941 75 25  0  0  0	
125 77      0 69037232  14200  78464    0    0 124096     0 11350 233911 77 24  0  0  0	
129 79      0 69037232  14208  78464    0    0 126192    12 11439 234046 75 25  0  0  0	
131 80      0 69037232  14208  78464    0    0 125872     0 11416 233936 74 26  0  0  0	
124 77      0 69037232  14208  78464    0    0 127168     0 11479 233835 75 25  0  0  0	
127 76      0 69037232  14208  78464    0    0 126880     0 11514 233781 74 26  0  0  0	
104 69      0 69037232  14208  78464    0    0 125008     0 11304 233689 75 25  0  0  0	
125 77      0 69037232  14208  78464    0    0 120512     0 11185 233513 74 26  0  0  0	
126 88      0 69037232  14216  78464    0    0 123872    12 11416 231168 74 26  0  0  0	
130 77      0 69037232  14216  78464    0    0 124064     0 11340 233419 74 26  0  0  0	
127 73      0 69037232  14216  78464    0    0 126240     0 11545 233570 76 24  0  0  0	
123 81      0 69037232  14216  78464    0    0 124944     0 11391 233481 75 25  0  0  0	
126 89      0 69037232  14216  78464    0    0 123504     0 11341 233430 76 24  0  0  0	
126 78      0 69037232  14224  78464    0    0 126832    12 11464 233461 74 26  0  0  0	
129 75      0 69037232  14224  78464    0    0 124752     0 11289 233527 75 25  0  0  0	
127 73      0 69037232  14224  78464    0    0 125552     0 11408 233961 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
129 76      0 69037232  14224  78464    0    0 127024     0 11458 233874 75 25  0  0  0	
125 81      0 69037232  14224  78468    0    0 123856     0 11336 233875 75 25  0  0  0	
124 74      0 69037232  14224  78468    0    0 122576     0 11313 227419 75 25  0  0  0	
128 78      0 69037232  14232  78468    0    0 125248    12 11382 232063 75 25  0  0  0	
128 80      0 69037232  14232  78468    0    0 125808     0 11445 233951 74 26  0  0  0	
127 75      0 69037232  14232  78468    0    0 126784     0 11500 233889 76 24  0  0  0	
128 87      0 69037232  14232  78468    0    0 125520    32 11394 233982 75 25  0  0  0	
130 75      0 69037232  14232  78468    0    0 124640     0 11362 233871 75 25  0  0  0	
128 75      0 69037232  14240  78472    0    0 127344    24 11524 233844 74 26  0  0  0	
127 74      0 69037232  14240  78472    0    0 128624     0 11590 233551 74 26  0  0  0	
130 84      0 69037232  14240  78472    0    0 125488     0 11410 233448 74 26  0  0  0	
128 83      0 69037232  14240  78472    0    0 129040     8 11572 233803 74 26  0  0  0	
126 72      0 69037232  14240  78472    0    0 126352     0 11468 232363 75 25  0  0  0	
124 85      0 69037232  14240  78472    0    0 125744     0 11421 234050 75 25  0  0  0	
131 81      0 69037104  14248  78472    0    0 125760    24 11421 234097 74 26  0  0  0	
126 79      0 69037104  14248  78472    0    0 125120     0 11466 234143 76 24  0  0  0	
123 74      0 69037104  14248  78472    0    0 125232     0 11386 234023 76 24  0  0  0	
128 80      0 69037104  14248  78472    0    0 124688     0 11382 231994 74 26  0  0  0	
122 74      0 69037104  14248  78472    0    0 126592     0 11448 233830 75 25  0  0  0	
128 81      0 69036984  14256  78472    0    0 125280    12 11404 233863 75 25  0  0  0	
127 86      0 69036984  14256  78472    0    0 125088     0 11322 233795 76 24  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
121 71      0 69036984  14256  78472    0    0 125872     0 11410 234005 74 26  0  0  0	
128 75      0 69036984  14256  78472    0    0 125776     0 11492 231492 75 25  0  0  0	
122 77      0 69036984  14256  78472    0    0 123152     0 11300 234073 76 24  0  0  0	
127 83      0 69036984  14256  78472    0    0 123776     0 11365 233865 75 25  0  0  0	
123 81      0 69036984  14264  78472    0    0 123856    12 11310 233922 75 25  0  0  0	
128 80      0 69036984  14264  78472    0    0 122896     0 11315 234010 75 25  0  0  0	
126 81      0 69036984  14264  78472    0    0 125680     0 11360 233870 73 27  0  0  0	
129 84      0 69036984  14264  78472    0    0 126096     0 11460 234063 75 25  0  0  0	
125 85      0 69036984  14264  78472    0    0 129552     0 11595 233935 75 25  0  0  0	
120 75      0 69036984  14272  78472    0    0 126448    12 11480 232922 75 25  0  0  0	
127 72      0 69036576  14272  78472    0    0 124784     0 11530 234050 75 25  0  0  0	
130 73      0 69036576  14272  78472    0    0 125200     0 11497 232062 75 25  0  0  0	
126 94      0 69036576  14272  78472    0    0 127280     0 11524 233997 73 27  0  0  0	
126 81      0 69036576  14272  78472    0    0 123584     0 11416 233969 74 26  0  0  0	
125 84      0 69036576  14272  78472    0    0 126320     0 11456 233757 75 25  0  0  0	
125 82      0 69036576  14280  78472    0    0 123024    20 11272 233875 76 24  0  0  0	
126 80      0 69036576  14280  78472    0    0 125744     0 11432 233861 75 25  0  0  0	
126 79      0 69036576  14280  78472    0    0 127312     0 11419 233978 76 24  0  0  0	
129 75      0 69036576  14280  78472    0    0 127184     0 11486 233801 76 24  0  0  0	
125 81      0 69036576  14280  78472    0    0 127504     0 11471 233462 76 24  0  0  0	
131 78      0 69036456  14288  78476    0    0 125728    52 11412 233909 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
128 73      0 69036456  14288  78476    0    0 122592     0 11296 226135 75 25  0  0  0	
129 76      0 69036456  14288  78480    0    0 123440     0 11307 232667 76 24  0  0  0	
123 82      0 69036456  14288  78480    0    0 125968     0 11430 233914 76 24  0  0  0	
129 85      0 69036456  14288  78480    0    0 127280     0 11410 233533 76 24  0  0  0	
130 77      0 69036456  14288  78480    0    0 125040     0 11566 233267 74 26  0  0  0	
129 74      0 69036456  14296  78480    0    0 126416    24 11484 234028 75 25  0  0  0	
126 76      0 69036456  14296  78480    0    0 124928     0 11395 233882 74 26  0  0  0	
123 76      0 69036456  14296  78480    0    0 127424     0 11520 233932 74 26  0  0  0	
127 80      0 69036456  14296  78480    0    0 124432     0 11343 233680 75 25  0  0  0	
127 78      0 69036456  14296  78480    0    0 126784     0 11468 234031 74 26  0  0  0	
124 87      0 69036456  14304  78480    0    0 121904    12 11290 230749 74 26  0  0  0	
