procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 69347480  13100  73636    0    0  1424  2092   72   62 25  6 63  5  0	
127 31      0 69044680  13100  73664    0    0 24816     0 239452 280231 25 11 62  1  2	
124 74      0 69037360  13100  73664    0    0 129360     0 21324 243395 79 21  0  0  0	
128 86      0 69032656  13100  73664    0    0 134624     0 18293 246763 79 21  0  0  0	
124 81      0 69028432  13108  73664    0    0 136416    44 15553 252241 79 21  0  0  0	
126 83      0 69026944  13108  73664    0    0 134144     0 12646 251874 80 20  0  0  0	
124 80      0 69025336  13108  73664    0    0 135872     0 12645 252321 79 21  0  0  0	
124 82      0 69024720  13108  73664    0    0 135792     0 12104 251523 79 21  0  0  0	
126 81      0 69023968  13108  73664    0    0 134384     0 11978 252240 80 20  0  0  0	
125 70      0 69022976  13116  73656    0    0 132576    20 12019 248226 80 20  0  0  0	
125 78      0 69022480  13116  73664    0    0 135312     0 12014 252210 80 20  0  0  0	
108 28      0 69022360  13116  73664    0    0 134672     0 12129 252297 79 21  0  0  0	
124 79      0 69022112  13116  73664    0    0 133376     0 11905 252242 79 21  0  0  0	
127 84      0 69021744  13116  73664    0    0 134800     0 12102 248196 80 20  0  0  0	
132 86      0 69021368  13116  73664    0    0 135216     0 11973 251945 79 21  0  0  0	
125 81      0 69021248  13124  73664    0    0 134208    24 12067 250718 79 21  0  0  0	
128 88      0 69021248  13124  73664    0    0 133328     0 11954 251556 80 20  0  0  0	
127 87      0 69021248  13124  73664    0    0 135456     0 12006 252104 80 20  0  0  0	
128 86      0 69021248  13124  73664    0    0 135376     0 12049 252223 79 21  0  0  0	
126 82      0 69021248  13124  73664    0    0 133152     0 11961 251344 78 22  0  0  0	
127 83      0 69021120  13132  73656    0    0 139200    28 12315 252265 81 19  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
130 82      0 69020992  13132  73664    0    0 135328     0 12057 250961 80 20  0  0  0	
131 68      0 69020872  13132  73664    0    0 139392     0 12219 251830 80 20  0  0  0	
126 73      0 69020872  13132  73664    0    0 135696     0 12142 250699 79 21  0  0  0	
133 84      0 69020872  13132  73664    0    0 135120     0 12056 252040 80 20  0  0  0	
129 82      0 69020872  13140  73656    0    0 135040    16 12097 248642 79 21  0  0  0	
130 76      0 69020872  13140  73664    0    0 134304     0 11948 252186 79 21  0  0  0	
126 87      0 69020872  13140  73664    0    0 136112     0 12058 251590 78 22  0  0  0	
131 75      0 69020872  13140  73664    0    0 134592     0 11959 252254 79 21  0  0  0	
127 84      0 69020872  13140  73664    0    0 135216     0 12038 251911 78 22  0  0  0	
125 83      0 69020872  13140  73664    0    0 134496     0 12115 252284 78 22  0  0  0	
133 88      0 69020752  13148  73664    0    0 136016    12 12039 251738 80 20  0  0  0	
125 81      0 69020752  13148  73664    0    0 132384     0 11843 252166 78 22  0  0  0	
131 87      0 69020256  13148  73668    0    0 133440     0 12340 246645 80 20  0  0  0	
130 84      0 69020128  13148  73676    0    0 134208     0 12055 251829 80 20  0  0  0	
125 83      0 69020128  13148  73676    0    0 133632    48 12006 250487 80 20  0  0  0	
126 84      0 69020000  13156  73668    0    0 134832    32 12007 251596 79 21  0  0  0	
128 75      0 69020000  13156  73676    0    0 135408     0 12064 251312 79 21  0  0  0	
128 86      0 69020000  13156  73676    0    0 133504     0 11945 251502 80 21  0  0  0	
131 81      0 69020000  13156  73676    0    0 134976     0 12013 250501 80 20  0  0  0	
130 77      0 69020000  13156  73676    0    0 136880     0 12125 251698 79 21  0  0  0	
125 88      0 69020000  13156  73676    0    0 136160     0 12053 252003 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
128 78      0 69020000  13164  73676    0    0 133232    12 11895 252038 80 20  0  0  0	
126 87      0 69020000  13164  73680    0    0 133776     0 12061 247733 80 20  0  0  0	
133 78      0 69020000  13164  73680    0    0 135664     0 12017 252165 79 21  0  0  0	
128 67      0 69020000  13164  73680    0    0 133744     0 11916 251495 80 20  0  0  0	
128 87      0 69020000  13164  73680    0    0 134480     0 11901 251975 80 20  0  0  0	
128 81      0 69020000  13172  73672    0    0 137504    12 12104 252165 79 21  0  0  0	
124 89      0 69020000  13172  73680    0    0 137424     0 12062 252039 79 21  0  0  0	
123 35      0 69020000  13172  73680    0    0 133088     0 11817 252001 80 20  0  0  0	
133 77      0 69020000  13172  73680    0    0 135216     0 11971 252204 81 20  0  0  0	
128 73      0 69020000  13172  73680    0    0 134112     0 11908 251966 79 21  0  0  0	
130 82      0 69020000  13172  73680    0    0 135360     0 11982 252304 78 22  0  0  0	
129 85      0 69020000  13180  73680    0    0 133408    12 12298 246775 79 21  0  0  0	
128 80      0 69020000  13180  73680    0    0 133104     0 11836 252012 80 20  0  0  0	
127 89      0 69020000  13180  73680    0    0 134992     0 11966 250718 78 22  0  0  0	
129 82      0 69020000  13180  73680    0    0 132592     0 11812 252294 80 20  0  0  0	
129 87      0 69020000  13180  73680    0    0 138992     0 12190 252125 79 21  0  0  0	
130 85      0 69020000  13188  73672    0    0 137808    12 12306 252254 79 21  0  0  0	
132 79      0 69020000  13188  73680    0    0 134912     0 11952 251978 79 21  0  0  0	
129 84      0 69020000  13188  73680    0    0 133488     0 11849 252313 80 20  0  0  0	
130 78      0 69020000  13188  73680    0    0 137280     0 12036 252074 79 21  0  0  0	
131 79      0 69020000  13188  73680    0    0 135312     0 12646 251920 80 20  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
126 82      0 69020000  13188  73680    0    0 133760     0 12136 247491 80 20  0  0  0	
122 80      0 69020000  13196  73680    0    0 137072    12 12121 252171 79 21  0  0  0	
130 83      0 69020000  13196  73684    0    0 135152     0 12084 251403 80 20  0  0  0	
133 80      0 69020000  13196  73684    0    0 133728    32 11948 252119 80 20  0  0  0	
130 81      0 69020000  13196  73684    0    0 135552     0 12073 251560 79 21  0  0  0	
131 82      0 69020000  13196  73684    0    0 133184     0 11788 252173 80 20  0  0  0	
