procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 46954936  12568  69876    0    0    96     0 4771 240437 75 25  0  0  0	
18  0      0 46954936  12576  69876    0    0    48    12 4487 238711 76 24  0  0  0	
22  0      0 46954812  12576  69876    0    0   112     0 4812 240530 76 24  0  0  0	
20  0      0 46954688  12576  69876    0    0    32     0 4274 239675 76 24  0  0  0	
18  0      0 46954688  12576  69876    0    0    96     0 4705 240831 76 24  0  0  0	
20  0      0 46954688  12576  69876    0    0    48     0 4339 240256 74 26  0  0  0	
20  0      0 46954688  12576  69876    0    0    32     0 4378 240574 75 26  0  0  0	
17  0      0 46954688  12584  69876    0    0    32    12 4356 240804 76 25  0  0  0	
20  0      0 46954688  12584  69876    0    0    80     0 4563 240030 74 26  0  0  0	
17  0      0 46954688  12584  69876    0    0    64     0 4596 240126 77 23  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 46954688  12584  69876    0    0    80     0 4604 240564 75 25  0  0  0	
17  0      0 46953688  12584  69876    0    0    96     0 4397 238857 74 26  0  0  0	
20  0      0 46952936  12592  69884    0    0    64    16 4429 240622 76 24  0  0  0	
17  0      0 46952688  12592  69892    0    0    48     0 4620 240056 74 26  0  0  0	
19  0      0 46952564  12592  69892    0    0   112     0 4722 240373 75 25  0  0  0	
20  0      0 46953648  12592  69892    0    0    16     0 4261 240014 75 25  0  0  0	
19  0      0 46952672  12592  69896    0    0    32     0 4328 240170 75 25  0  0  0	
18  0      0 46952548  12592  69896    0    0     0     0 4101 239825 75 25  0  0  0	
16  0      0 46952400  12608  69896    0    0    96    72 4581 237347 75 25  0  0  0	
20  0      0 46951872  12608  69900    0    0    80     0 4539 239485 76 24  0  0  0	
18  0      0 46952264  12608  69900    0    0    32     0 4482 240061 75 25  0  0  0	
20  0      0 46951360  12608  69900    0    0    48    16 4311 237937 75 25  0  0  0	
22  0      0 46951236  12608  69900    0    0    48     0 4381 238876 78 22  0  0  0	
18  0      0 46951732  12616  69896    0    0    80    32 5011 240270 75 25  0  0  0	
21  0      0 46951236  12616  69904    0    0    16     0 4211 239090 77 23  0  0  0	
18  0      0 46951080  12616  69912    0    0    64     0 4595 240151 76 24  0  0  0	
18  0      0 46950584  12616  69912    0    0    80    16 4646 240414 76 24  0  0  0	
22  0      0 46950784  12616  69912    0    0    16     0 4224 239875 76 24  0  0  0	
21  0      0 46950072  12624  69908    0    0    80    56 4668 239943 75 25  0  0  0	
21  0      0 46950072  12624  69916    0    0     0     0 4154 240921 76 24  0  0  0	
19  0      0 46950444  12624  69916    0    0    80     0 4715 240771 76 23  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 46950320  12624  69920    0    0    32     0 4285 238256 75 25  0  0  0	
19  0      0 46950456  12624  69924    0    0    32     0 4311 240029 76 24  0  0  0	
19  1      0 46950196  12632  69920    0    0   128    32 4902 239985 75 25  0  0  0	
20  0      0 46951280  12632  69928    0    0    16     0 4511 240290 75 25  0  0  0	
18  0      0 46950196  12632  69932    0    0    32     0 4225 240277 76 24  0  0  0	
20  0      0 46949824  12632  69932    0    0     0     0 4122 240253 74 26  0  0  0	
19  0      0 46950072  12640  69940    0    0    64    56 4458 239737 75 25  0  0  0	
16  0      0 46949764  12640  69940    0    0    80     0 4660 240254 75 25  0  0  0	
20  0      0 46949208  12640  69940    0    0    96     0 4670 240364 75 25  0  0  0	
18  0      0 46948972  12640  69944    0    0    80     0 4664 240636 74 26  0  0  0	
20  0      0 46949860  12640  69944    0    0    16     0 4216 235500 75 25  0  0  0	
20  0      0 46949088  12648  69944    0    0    80    44 4510 240731 73 27  0  0  0	
22  0      0 46948212  12648  69952    0    0    96     0 4642 239299 74 26  0  0  0	
22  0      0 46948336  12648  69952    0    0    32     0 4311 239872 75 25  0  0  0	
19  0      0 46947964  12648  69952    0    0    32     0 4365 239800 75 25  0  0  0	
22  0      0 46948852  12648  69952    0    0    32     0 4221 240502 74 26  0  0  0	
18  0      0 46948336  12656  69948    0    0    16    64 4212 239859 74 26  0  0  0	
20  0      0 46948924  12656  69956    0    0    16     0 4263 240301 76 24  0  0  0	
20  0      0 46948460  12656  69960    0    0    80     0 4593 240584 75 25  0  0  0	
16  0      0 46949792  12656  69960    0    0    16     0 4216 241104 75 25  0  0  0	
20  0      0 46948832  12656  69964    0    0    16     0 4161 235721 76 24  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 46948584  12664  69956    0    0    16    56 4439 240911 74 26  0  0  0	
18  0      0 46949328  12664  69968    0    0    32     0 4693 240268 74 26  0  0  0	
22  0      0 46949244  12664  69968    0    0    48     0 4492 240730 76 24  0  0  0	
19  0      0 46949880  12664  69968    0    0    96     0 5344 240349 75 25  0  0  0	
20  0      0 46949120  12664  69976    0    0    16     0 4179 239987 76 24  0  0  0	
21  0      0 46950452  12808  69964    0    0   160    68 4411 240390 75 25  0  0  0	
18  0      0 46949244  12808  69984    0    0    64     0 4819 240935 74 26  0  0  0	
22  0      0 46948748  12808  69984    0    0    48     0 4504 240318 76 24  0  0  0	
19  0      0 46949136  12808  69984    0    0    16     0 4284 239930 74 26  0  0  0	
21  0      0 46948376  12808  69988    0    0    64     0 4377 238638 76 24  0  0  0	
18  0      0 46949264  12808  69988    0    0    80    44 4563 240360 75 25  0  0  0	
17  0      0 46948004  12816  69992    0    0    96    40 4815 239764 74 26  0  0  0	
22  0      0 46948004  12816  69992    0    0    48     0 4281 240446 75 25  0  0  0	
17  0      0 46948376  12816  69992    0    0    32     0 4262 240483 76 24  0  0  0	
20  0      0 46948376  12816  69992    0    0    48     0 4481 240309 74 26  0  0  0	
18  0      0 46948520  12824  69992    0    0    80    56 4535 240473 76 24  0  0  0	
19  0      0 46948376  12824  70000    0    0    16     0 4179 239915 75 25  0  0  0	
22  0      0 46949708  12824  70000    0    0    48     0 4312 240101 75 25  0  0  0	
21  0      0 46949260  12824  70004    0    0     0     0 4119 240440 76 24  0  0  0	
19  0      0 46947872  12824  70004    0    0    32     0 4520 235038 76 24  0  0  0	
19  0      0 46948112  12832  70000    0    0    16    36 4562 240491 74 26  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 46947360  12832  70008    0    0    16     0 4144 240216 75 25  0  0  0	
19  0      0 46947740  12832  70012    0    0   112     0 4550 239987 76 24  0  0  0	
22  0      0 46947104  12832  70012    0    0    80     0 4657 241065 75 25  0  0  0	
19  0      0 46946980  12832  70012    0    0    64     0 4392 240564 74 25  0  0  0	
18  0      0 46947332  12840  70016    0    0    16    48 4197 239970 75 25  0  0  0	
23  0      0 46946944  12840  70016    0    0     0     0 4090 239515 75 25  0  0  0	
18  0      0 46947324  12840  70016    0    0    16     0 4160 239681 76 24  0  0  0	
21  0      0 46946696  12840  70020    0    0    64     0 4567 240657 75 25  0  0  0	
22  0      0 46947584  12840  70020    0    0    32     0 4337 238023 74 26  0  0  0	
17  0      0 46946572  12848  70028    0    0   112    24 4702 238263 75 24  0  0  0	
19  0      0 46946572  12848  70028    0    0    16    24 4251 240028 75 25  0  0  0	
22  0      0 46946696  12848  70028    0    0    48     0 4363 240177 74 26  0  0  0	
20  0      0 46946696  12848  70032    0    0    80     0 4496 240962 75 24  0  0  0	
22  0      0 46946276  12856  70024    0    0    64    56 4391 240587 75 25  0  0  0	
16  0      0 46946076  12856  70036    0    0    64     0 4559 240748 75 25  0  0  0	
20  0      0 46946520  12856  70036    0    0    32     0 4339 239852 74 26  0  0  0	
18  0      0 46946076  12856  70036    0    0    16     0 4244 240607 75 25  0  0  0	
22  0      0 46945580  12856  70040    0    0     0     0 4201 240502 75 25  0  0  0	
20  0      0 46946200  12856  70044    0    0    48     0 4338 235114 75 25  0  0  0	
18  0      0 46946200  12864  70044    0    0    16    24 4208 239894 75 25  0  0  0	
19  0      0 46947532  12864  70044    0    0    16    36 4182 239828 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 46946812  12864  70048    0    0    32     0 4228 239941 74 26  0  0  0	
19  0      0 46947700  12864  70048    0    0    48     0 4327 240036 74 26  0  0  0	
18  0      0 46947300  12872  70048    0    0    32    60 4276 240264 75 25  0  0  0	
19  0      0 46947052  12872  70056    0    0    16     0 4176 239547 75 25  0  0  0	
20  0      0 46947564  12872  70060    0    0    48     4 4356 239847 74 26  0  0  0	
20  0      0 46946680  12872  70060    0    0    32     0 4279 240166 75 25  0  0  0	
21  0      0 46947568  12872  70064    0    0    48     0 4429 240309 75 25  0  0  0	
18  0      0 46947052  12880  70060    0    0    48    24 4575 238889 76 24  0  0  0	
17  0      0 46947928  12880  70068    0    0    48     0 4414 240776 75 25  0  0  0	
18  0      0 46946920  12880  70072    0    0    48    16 4483 240429 76 24  0  0  0	
20  0      0 46946424  12880  70072    0    0    16     0 4230 239664 75 25  0  0  0	
19  0      0 46946424  12880  70076    0    0    32     0 4399 240121 76 24  0  0  0	
19  0      0 46945928  12888  70072    0    0    64    44 4568 240530 75 25  0  0  0	
18  0      0 46946196  12888  70076    0    0    16     0 4215 240014 74 26  0  0  0	
20  0      0 46945556  12888  70080    0    0    16     0 4169 240369 76 24  0  0  0	
17  0      0 46945556  12888  70080    0    0    48     0 4280 241023 75 25  0  0  0	
24  0      0 46945936  12888  70080    0    0    80     0 4541 240790 75 25  0  0  0	
17  0      0 46945556  12896  70076    0    0    32    24 4403 235611 76 24  0  0  0	
17  0      0 46945700  12896  70084    0    0    16     0 4137 240465 74 26  0  0  0	
21  0      0 46945308  12896  70084    0    0    16     0 4235 239749 76 24  0  0  0	
19  0      0 46946508  12896  70084    0    0    16     0 4201 239837 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 46946044  12896  70088    0    0    16     0 4230 240488 76 24  0  0  0	
16  0      0 46945664  12896  70088    0    0    48     0 4343 240394 75 25  0  0  0	
19  0      0 46946160  12912  70088    0    0    32    68 4396 239771 75 25  0  0  0	
17  0      0 46945788  12912  70092    0    0    16     0 4297 239772 75 25  0  0  0	
22  0      0 46945916  12920  70092    0    0    64    24 5055 240371 75 25  0  0  0	
18  0      0 46945912  12920  70096    0    0    48     0 4359 240962 75 25  0  0  0	
22  0      0 46947292  12920  70100    0    0    16     0 4267 238183 75 25  0  0  0	
17  0      0 46946656  12928  70092    0    0     0    52 4181 240000 75 25  0  0  0	
18  0      0 46947544  12928  70104    0    0    32     0 4452 239040 74 26  0  0  0	
19  0      0 46946780  12928  70116    0    0     0     0 4104 239800 76 24  0  0  0	
18  0      0 46946408  12928  70116    0    0    16     0 4221 239811 76 24  0  0  0	
17  0      0 46946732  12936  70108    0    0     0    56 4203 240379 75 25  0  0  0	
19  0      0 46946408  12936  70120    0    0    16     0 4180 240914 76 24  0  0  0	
20  0      0 46947408  12936  70120    0    0    80     0 4701 240266 74 26  0  0  0	
21  0      0 46946904  12940  70120    0    0     0    36 4131 240478 75 25  0  0  0	
20  0      0 46947532  12940  70124    0    0    48     0 4539 239770 74 26  0  0  0	
19  0      0 46947284  12948  70116    0    0    16    36 4413 236218 76 24  0  0  0	
21  0      0 46948160  12948  70128    0    0    16     0 4201 240161 77 23  0  0  0	
20  0      0 46946532  12948  70128    0    0    80     0 4728 240031 75 24  0  0  0	
18  0      0 46946036  12948  70128    0    0    16    16 4332 240296 72 28  0  0  0	
19  0      0 46947044  12956  70132    0    0    16    44 4179 240082 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 46946532  12956  70132    0    0     0     0 4109 240312 75 25  0  0  0	
23  0      0 46946780  12956  70136    0    0    32     0 4263 240580 73 27  0  0  0	
19  0      0 46946408  12956  70136    0    0    16     0 4166 240650 74 26  0  0  0	
18  0      0 46947292  12956  70140    0    0    32     0 4265 240117 74 25  0  0  0	
18  0      0 46946408  12964  70132    0    0    48    24 4373 239976 76 24  0  0  0	
20  0      0 46947648  12964  70144    0    0    16     0 4282 238561 76 24  0  0  0	
18  0      0 46946448  12964  70144    0    0    16     0 4395 239706 75 25  0  0  0	
20  0      0 46947336  12964  70144    0    0    16     0 4194 239790 75 25  0  0  0	
21  0      0 46946572  12972  70152    0    0    16    56 4153 238735 74 26  0  0  0	
17  0      0 46946200  12972  70152    0    0    32     0 4334 238814 76 24  0  0  0	
19  0      0 46946448  12972  70156    0    0     0     0 4126 239762 74 26  0  0  0	
17  0      0 46946324  12972  70156    0    0    32     0 4162 240225 75 25  0  0  0	
19  0      0 46946788  12972  70156    0    0    32     0 4332 237247 76 24  0  0  0	
23  0      0 46946324  12980  70160    0    0    32    48 4300 239978 76 24  0  0  0	
21  0      0 46946656  12980  70164    0    0    32     0 4399 240079 76 24  0  0  0	
18  0      0 46946200  12980  70172    0    0    32     0 4274 238804 74 26  0  0  0	
19  0      0 46946840  12980  70172    0    0    16     0 4236 239915 74 26  0  0  0	
18  0      0 46946208  12988  70164    0    0     0    52 4114 239215 76 25  0  0  0	
19  0      0 46945704  12988  70176    0    0    48    16 4325 240112 75 25  0  0  0	
19  0      0 46945780  12988  70180    0    0    48     0 4406 240390 76 24  0  0  0	
17  0      0 46945456  12988  70180    0    0    16     0 4225 239507 76 24  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 46944960  12988  70184    0    0    32     0 4510 240156 75 25  0  0  0	
18  0      0 46944836  12996  70176    0    0    32    40 4215 239978 75 25  0  0  0	
17  0      0 46945596  12996  70188    0    0    80     0 4827 239959 74 26  0  0  0	
20  0      0 46944836  12996  70188    0    0    16     0 4206 239619 75 25  0  0  0	
21  0      0 46946044  12996  70188    0    0    32     0 4308 236313 76 24  0  0  0	
18  0      0 46945084  13004  70184    0    0    32    56 4219 237336 75 25  0  0  0	
19  0      0 46944712  13004  70192    0    0    16     0 4268 239790 75 25  0  0  0	
18  0      0 46946044  13004  70192    0    0     0     0 4109 241408 75 25  0  0  0	
16  0      0 46946092  13004  70196    0    0    32    40 4215 241054 76 24  0  0  0	
18  0      0 46946092  13004  70196    0    0    32     0 4320 240561 74 26  0  0  0	
19  0      0 46946092  13012  70188    0    0    64    44 4367 239877 76 24  0  0  0	
18  0      0 46945968  13012  70196    0    0    48     0 4356 240530 77 23  0  0  0	
20  0      0 46945968  13012  70196    0    0    32     0 4239 240290 76 24  0  0  0	
19  0      0 46945224  13012  70196    0    0    16     0 4260 239995 75 25  0  0  0	
17  0      0 46945224  13012  70196    0    0    16     0 4162 238553 75 25  0  0  0	
23  0      0 46945100  13012  70196    0    0    32     0 4213 240289 75 25  0  0  0	
20  0      0 46945100  13020  70196    0    0     0    20 4142 239480 74 26  0  0  0	
17  0      0 46945100  13020  70196    0    0    16     0 4201 239909 75 25  0  0  0	
20  0      0 46945100  13020  70196    0    0    48     0 4714 240564 74 26  0  0  0	
19  0      0 46945100  13020  70196    0    0    48     0 4437 241057 74 26  0  0  0	
19  0      0 46945100  13020  70196    0    0     0     0 4100 241117 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 46945100  13028  70192    0    0    16    16 4389 237337 76 24  0  0  0	
17  0      0 46945100  13028  70196    0    0    16     0 4165 238843 75 25  0  0  0	
19  0      0 46945100  13028  70196    0    0     0     0 4100 240084 75 25  0  0  0	
19  0      0 46945100  13028  70196    0    0    48     0 4424 238988 75 25  0  0  0	
23  0      0 46945100  13028  70196    0    0    16     0 4258 239518 76 24  0  0  0	
19  0      0 46945100  13028  70196    0    0    16     0 4170 239813 76 24  0  0  0	
20  0      0 46945100  13036  70196    0    0     0    12 4219 239907 77 24  0  0  0	
18  0      0 46945100  13036  70196    0    0     0    16 4108 240930 75 25  0  0  0	
19  0      0 46945100  13036  70196    0    0    16     0 4157 240748 76 24  0  0  0	
19  0      0 46945100  13036  70196    0    0     0     0 4115 241012 76 24  0  0  0	
18  0      0 46945100  13036  70204    0    0    16     0 4295 239954 75 25  0  0  0	
21  0      0 46945100  13044  70204    0    0    32    24 4363 240170 77 23  0  0  0	
19  0      0 46945100  13044  70204    0    0    16     0 4142 240007 75 25  0  0  0	
20  0      0 46945100  13044  70204    0    0    32     0 4522 235524 77 23  0  0  0	
19  0      0 46945100  13044  70204    0    0    32     0 4175 240287 76 24  0  0  0	
19  0      0 46945100  13044  70204    0    0    32     0 4228 238075 75 25  0  0  0	
21  0      0 46945100  13044  70204    0    0     0     0 4102 239960 75 25  0  0  0	
22  0      0 46945100  13052  70196    0    0    16    12 4235 240039 76 24  0  0  0	
21  0      0 46945100  13052  70204    0    0    16     0 4194 240651 75 25  0  0  0	
20  0      0 46945100  13052  70204    0    0    16     0 4153 239679 75 25  0  0  0	
19  0      0 46945100  13052  70204    0    0     0     0 4104 239764 76 24  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 46945100  13052  70204    0    0     0     0 4099 240256 74 26  0  0  0	
17  0      0 46945100  13060  70204    0    0    16    72 4168 240111 74 26  0  0  0	
19  0      0 46945100  13060  70204    0    0    16     0 4192 238047 76 24  0  0  0	
18  0      0 46945100  13060  70204    0    0     0     0 4100 236255 75 25  0  0  0	
18  0      0 46945100  13060  70204    0    0    32     0 4332 239302 75 25  0  0  0	
18  0      0 46945100  13060  70204    0    0    32     0 4348 239745 77 23  0  0  0	
17  0      0 46945100  13060  70204    0    0     0     0 4105 238957 74 26  0  0  0	
20  0      0 46945100  13068  70204    0    0    16    12 4169 239670 75 25  0  0  0	
18  0      0 46945100  13068  70204    0    0     0     0 4105 238768 75 25  0  0  0	
19  0      0 46945100  13068  70204    0    0     0     0 4103 239531 75 25  0  0  0	
17  0      0 46944976  13068  70204    0    0    32     0 4335 239642 76 24  0  0  0	
20  0      0 46944852  13068  70204    0    0    16     0 4215 240325 76 24  0  0  0	
18  0      0 46944852  13076  70204    0    0     0    16 4106 238475 74 26  0  0  0	
17  0      0 46944852  13076  70204    0    0     0     0 4112 239976 73 27  0  0  0	
18  0      0 46944852  13076  70204    0    0     0     0 4102 239427 75 25  0  0  0	
21  0      0 46944852  13076  70204    0    0    16     0 4359 240308 76 24  0  0  0	
18  0      0 46944852  13076  70204    0    0    16     0 4189 240540 75 25  0  0  0	
20  0      0 46944852  13076  70204    0    0    16    16 4232 240023 74 26  0  0  0	
22  0      0 46944852  13084  70204    0    0    16    28 4165 240185 75 25  0  0  0	
19  0      0 46944852  13084  70204    0    0    16     0 4148 240285 76 24  0  0  0	
19  0      0 46944852  13084  70204    0    0     0     0 4110 239697 75 25  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 46944852  13084  70208    0    0    16     0 4689 239837 75 25  0  0  0	
19  0      0 46944852  13084  70208    0    0    16     0 4207 235610 76 25  0  0  0	
19  0      0 46944728  13092  70208    0    0    48    12 4492 240422 76 24  0  0  0	
19  0      0 46944728  13092  70208    0    0    16     0 4118 239589 75 25  0  0  0	
21  0      0 46944728  13092  70208    0    0    16     0 4273 239516 74 25  0  0  0	
24  0      0 46944728  13092  70208    0    0     0     0 4098 239810 74 26  0  0  0	
19  0      0 46944728  13092  70208    0    0     0     0 4090 239914 75 25  0  0  0	
22  0      0 46944728  13092  70208    0    0    16     0 4164 240072 75 25  0  0  0	
19  0      0 46944728  13100  70208    0    0    48    12 4423 240256 75 25  0  0  0	
19  0      0 46944728  13100  70208    0    0    32     0 4242 240200 76 24  0  0  0	
18  0      0 46944728  13100  70208    0    0    48     0 4473 239961 75 25  0  0  0	
21  0      0 46944604  13100  70208    0    0    48     0 4482 238676 76 24  0  0  0	
19  0      0 46944604  13100  70212    0    0    16     0 4222 240462 75 26  0  0  0	
26  0      0 46944604  13108  70212    0    0    48    12 4492 239959 76 24  0  0  0	
20  0      0 46944604  13108  70212    0    0    16     0 4277 236867 76 24  0  0  0	
19  0      0 46944604  13108  70212    0    0    16     0 4257 239690 73 27  0  0  0	
18  0      0 46944604  13108  70212    0    0    16    16 4156 240079 75 25  0  0  0	
23  0      0 46944604  13108  70212    0    0    16     0 4146 239801 76 24  0  0  0	
19  0      0 46944604  13108  70212    0    0    16     0 4206 239799 75 25  0  0  0	
