procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12 54      0 97257160  12036  70236    0    0 163264     0 188409 202510 14  4  0 80  2	
13 53      0 97257160  12036  70236    0    0 163280     0 186524 202214 15  4  1 78  2	
 7 57      0 97257160  12036  70236    0    0 163440     0 188084 203579 15  5  0 78  2	
 4 61      0 97257160  12036  70236    0    0 163312     0 186578 201157 14  5  0 79  2	
 9 55      0 97257160  12036  70236    0    0 163280     0 189291 203345 14  5  1 78  2	
10 57      0 97257160  12044  70236    0    0 163376    12 189940 205326 14  4  1 79  2	
 6 58      0 97257160  12044  70236    0    0 163392     0 186402 200547 14  4  1 80  2	
 7 57      0 97257160  12044  70236    0    0 163296     0 187216 202786 15  5  1 77  2	
11 55      0 97257160  12044  70236    0    0 163344     0 186782 202596 17  5  0 76  2	
 3 61      0 97257160  12044  70236    0    0 163376     0 187579 202402 15  4  1 78  2	
 8 58      0 97257160  12052  70236    0    0 163328    12 187521 202461 16  5  0 77  2	
 7 57      0 97257160  12052  70236    0    0 163312     0 186898 202389 17  4  1 77  2	
14 55      0 97257160  12052  70236    0    0 163312     0 189440 203413 14  5  1 79  2	
10 56      0 97257160  12052  70236    0    0 163408     0 189377 203660 14  5  1 78  2	
12 55      0 97257160  12052  70236    0    0 163360     0 189588 204499 15  4  0 79  2	
 7 58      0 97257160  12052  70236    0    0 163232     0 189195 204088 15  5  1 78  2	
 9 57      0 97257160  12060  70236    0    0 163472    12 188743 202377 14  4  1 80  2	
11 55      0 97257160  12060  70236    0    0 163264    36 187773 201884 15  4  0 79  2	
14 55      0 97257160  12060  70236    0    0 163344     0 188500 203001 14  5  1 79  2	
10 56      0 97257160  12060  70236    0    0 163360     0 188845 203349 14  4  0 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 54      0 97257160  12060  70236    0    0 163312     0 188467 203075 14  4  0 79  2	
 9 56      0 97257160  12068  70236    0    0 163376    12 187922 202987 14  5  1 79  2	
 9 55      0 97257160  12068  70236    0    0 163344    16 187314 202057 14  4  1 79  2	
11 55      0 97257160  12068  70236    0    0 163312     0 186856 201300 14  5  1 79  2	
11 54      0 97257160  12068  70240    0    0 163360     0 186364 203752 17  5  0 76  2	
 7 57      0 97257160  12068  70240    0    0 163360     0 189923 204873 14  5  1 79  2	
 7 59      0 97257160  12068  70240    0    0 163360     0 187996 202258 16  4  1 78  2	
 9 58      0 97257160  12076  70240    0    0 163296    36 187539 199798 13  4  0 81  2	
 9 56      0 97257160  12076  70240    0    0 163312     0 191063 205496 14  4  1 79  2	
 8 58      0 97257160  12076  70240    0    0 163360     0 188306 201100 13  4  0 80  2	
12 54      0 97257160  12076  70240    0    0 163264     0 188168 201546 14  4  1 80  2	
10 56      0 97257160  12076  70244    0    0 163360     0 186389 202265 16  5  1 77  2	
12 55      0 97257160  12084  70244    0    0 163280    24 186317 200559 13  4  1 81  2	
 5 59      0 97257160  12084  70244    0    0 163392     0 187270 201905 15  4  0 79  2	
 9 57      0 97257160  12084  70244    0    0 163328     0 187145 202245 14  5  1 79  2	
 6 58      0 97257160  12084  70244    0    0 163344     0 187186 200924 15  4  1 79  2	
 8 58      0 97257160  12084  70244    0    0 163296     0 187367 201752 17  5  1 76  2	
13 54      0 97257160  12084  70244    0    0 163296     0 187105 201967 15  5  1 78  2	
 6 60      0 97257160  12092  70244    0    0 163408    12 187639 202543 16  5  1 77  2	
 7 58      0 97257160  12092  70244    0    0 163328     0 187982 203433 15  5  0 78  2	
 4 61      0 97257160  12092  70244    0    0 163360     0 187661 201216 14  4  1 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18 48      0 97257160  12092  70244    0    0 163168     0 185986 201386 16  5  1 77  2	
 6 59      0 97257160  12092  70248    0    0 163520     0 187925 202266 13  4  0 80  2	
 9 58      0 97257160  12100  70248    0    0 163296    12 186711 200789 15  4  0 78  2	
 7 57      0 97257160  12100  70248    0    0 163360     0 188256 201353 14  5  1 79  2	
 9 55      0 97257160  12100  70248    0    0 163328     0 187818 202537 15  5  1 78  2	
 6 59      0 97257160  12100  70248    0    0 163376     0 188783 202578 15  5  0 79  2	
 4 60      0 97257160  12100  70248    0    0 163344     0 186832 202114 15  5  1 78  2	
13 54      0 97257160  12100  70248    0    0 163264     0 188904 203626 15  4  0 79  2	
 3 61      0 97257160  12108  70248    0    0 163392    12 188244 200925 14  4  1 79  2	
 8 56      0 97257160  12108  70248    0    0 163312     0 188427 204126 14  5  1 78  2	
 9 57      0 97257160  12108  70248    0    0 163328     0 187506 204038 16  5  1 76  2	
 3 61      0 97257160  12108  70248    0    0 163424     0 188156 201178 13  4  0 80  2	
15 54      0 97257160  12108  70248    0    0 163200    32 187525 202070 14  5  0 79  2	
 6 58      0 97257160  12116  70248    0    0 163392    20 188427 203127 15  5  1 78  2	
 6 60      0 97257160  12116  70248    0    0 163344     0 186842 201015 13  5  0 80  2	
 6 59      0 97257160  12116  70248    0    0 163328     0 186887 200106 13  3  1 81  2	
 9 56      0 97257160  12116  70252    0    0 163264     0 188548 202097 14  4  0 80  2	
 7 58      0 97257160  12116  70252    0    0 163408     8 187314 201349 14  4  1 79  2	
 7 57      0 97257160  12116  70252    0    0 163296     0 188362 204192 14  5  1 79  2	
12 54      0 97257160  12124  70252    0    0 163312    20 185114 201151 14  5  0 79  2	
 5 59      0 97257160  12124  70252    0    0 163424     0 186714 202572 15  5  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 58      0 97257160  12124  70252    0    0 163344     0 189503 204602 14  5  1 79  2	
 7 58      0 97257160  12124  70252    0    0 163328     8 187432 201374 15  4  0 79  2	
 8 57      0 97257160  12124  70252    0    0 163312     0 188397 202773 14  4  1 79  2	
 9 56      0 97257160  12132  70252    0    0 163360    24 188276 202510 14  5  0 79  2	
 4 60      0 97257160  12132  70252    0    0 163376     0 188228 202627 13  5  1 80  2	
 5 59      0 97257160  12132  70252    0    0 163280     0 185762 198529 14  4  1 80  2	
12 55      0 97257160  12132  70252    0    0 163312     0 188331 204125 16  4  0 78  2	
 6 59      0 97257160  12132  70252    0    0 163408     0 187221 201144 16  4  0 77  2	
 8 56      0 97257160  12132  70252    0    0 163264     0 186662 199246 12  5  1 80  2	
 8 57      0 97257160  12140  70252    0    0 163376    12 185607 200010 15  4  0 79  2	
 5 59      0 97257160  12140  70252    0    0 163328     0 183991 197884 15  5  1 77  2	
14 52      0 97257160  12140  70252    0    0 163248     0 185937 199780 14  4  0 79  2	
 8 58      0 97257160  12140  70252    0    0 163440     0 188339 202886 14  4  1 80  2	
13 52      0 97257160  12140  70252    0    0 163296     0 187855 201132 14  4  1 79  2	
10 56      0 97257160  12148  70252    0    0 163376    12 189712 203167 14  5  1 79  2	
14 51      0 97257160  12148  70252    0    0 163280     0 186335 200534 14  5  0 79  2	
 6 58      0 97257160  12148  70252    0    0 163408     0 187526 200781 13  4  0 81  2	
 6 60      0 97257160  12148  70252    0    0 163392     0 187946 201501 13  4  0 80  2	
 9 56      0 97257160  12148  70252    0    0 163312     0 187482 202147 14  5  1 78  2	
10 55      0 97257160  12148  70252    0    0 163360     0 186896 202194 15  5  1 77  2	
 7 59      0 97257160  12156  70252    0    0 163392    12 185404 199480 15  5  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 59      0 97257160  12156  70252    0    0 163280     0 186079 199134 14  4  1 80  2	
 5 58      0 97257160  12156  70256    0    0 163408     0 188367 202828 14  4  1 80  2	
10 54      0 97257160  12156  70256    0    0 163264     0 186014 200707 14  5  0 78  2	
 5 59      0 97257160  12156  70256    0    0 163424     0 188037 202069 14  4  1 79  2	
 6 58      0 97257160  12164  70256    0    0 163328    12 188533 201054 13  5  1 80  2	
10 57      0 97257160  12164  70256    0    0 163328     0 186229 198930 14  5  1 79  2	
10 56      0 97257160  12164  70256    0    0 163328    28 187770 202420 14  5  1 79  2	
 7 58      0 97257160  12164  70260    0    0 163296     0 185768 198353 12  5  1 81  2	
10 57      0 97257160  12164  70260    0    0 163376     0 184878 199427 16  4  0 78  2	
11 54      0 97257160  12164  70260    0    0 163312     0 185173 199765 15  4  0 79  2	
 8 59      0 97257160  12172  70260    0    0 163376    20 187066 201928 14  4  1 79  2	
 7 58      0 97257160  12172  70260    0    0 163344     0 188613 203044 14  5  0 79  2	
 6 59      0 97257160  12172  70260    0    0 163344     0 187788 201036 13  5  1 80  2	
 8 56      0 97257160  12172  70260    0    0 163280     0 187862 201016 14  4  1 80  2	
 8 57      0 97257160  12172  70260    0    0 163328     0 188074 203115 16  5  1 77  2	
 4 60      0 97257160  12180  70260    0    0 163312    12 188603 201850 13  5  1 80  2	
 7 58      0 97257160  12180  70260    0    0 163376     0 187991 202128 15  4  0 79  2	
 7 57      0 97257160  12180  70260    0    0 163344     0 188944 204316 14  5  1 79  2	
 7 58      0 97257160  12180  70260    0    0 163376     0 182671 197986 17  5  1 76  2	
 7 57      0 97257160  12180  70260    0    0 163312     0 185373 197366 13  4  0 81  2	
14 53      0 97257160  12180  70260    0    0 163312     0 185729 201989 16  5  1 77  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 61      0 97257160  12188  70260    0    0 163408    12 186277 199451 13  4  1 81  2	
10 54      0 97257160  12188  70260    0    0 163232     0 187631 201494 15  5  1 78  2	
15 54      0 97257040  12188  70260    0    0 163328     4 188055 202038 14  5  1 79  2	
 8 57      0 97257040  12188  70260    0    0 163376     0 186561 203385 16  4  1 77  2	
10 57      0 97257040  12188  70260    0    0 163376     0 186349 201635 17  5  1 76  2	
 4 60      0 97257040  12196  70260    0    0 163344    52 189189 203280 16  4  0 78  2	
 7 57      0 97257040  12196  70260    0    0 163296     0 186873 200612 15  4  1 79  2	
13 51      0 97257040  12196  70260    0    0 163280     0 185257 200082 15  4  0 78  2	
 5 60      0 97257040  12196  70260    0    0 163440     0 186727 200175 13  5  1 80  2	
 8 57      0 97257040  12196  70260    0    0 163296     0 186183 200745 13  4  1 81  2	
 7 58      0 97257040  12196  70260    0    0 163328     0 187442 200865 15  4  1 78  2	
 5 60      0 97257040  12204  70260    0    0 163392    12 187053 202520 14  4  0 79  2	
10 54      0 97257040  12204  70260    0    0 163248     0 187158 200416 13  4  1 80  2	
 7 58      0 97257040  12204  70260    0    0 163376     0 185753 200927 15  4  0 78  2	
 5 59      0 97257040  12204  70260    0    0 163376     0 187138 201620 14  4  1 79  2	
 4 61      0 97257040  12204  70260    0    0 163328     0 187368 200330 14  4  1 79  2	
11 56      0 97257040  12212  70260    0    0 163328    32 185406 199362 14  4  1 79  2	
12 56      0 97257040  12212  70260    0    0 163296     0 185865 199504 15  4  0 79  2	
12 55      0 97257040  12212  70260    0    0 163328     0 188584 202781 15  5  1 78  2	
 5 59      0 97257040  12212  70260    0    0 163392     0 186153 200258 15  5  0 78  2	
 5 59      0 97257040  12212  70264    0    0 163296     0 187571 201164 15  4  1 79  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 59      0 97257040  12216  70260    0    0 163328    60 187740 200665 14  4  1 79  2	
 7 59      0 97257040  12220  70268    0    0 163360     4 187749 200810 12  4  1 81  2	
 5 59      0 97257040  12220  70268    0    0 163328     0 184689 198423 14  4  1 80  2	
 6 58      0 97257040  12220  70268    0    0 163296     0 187677 201426 14  4  1 80  2	
10 54      0 97257040  12220  70268    0    0 163264     0 188206 202524 14  4  1 80  2	
 7 59      0 97257040  12220  70268    0    0 163424     0 188342 202358 14  5  0 79  2	
 9 58      0 97257040  12228  70268    0    0 163424    12 184344 199420 16  5  1 78  2	
 5 59      0 97257040  12228  70268    0    0 163280     0 185906 200128 14  5  0 79  2	
 6 59      0 97257040  12228  70268    0    0 163360     0 186602 198997 14  4  0 80  2	
18 50      0 97257040  12228  70268    0    0 163216     0 187526 200026 13  4  0 80  2	
 7 57      0 97257040  12228  70268    0    0 163472     0 186889 198449 12  4  0 81  2	
 8 58      0 97257040  12236  70268    0    0 163328    16 189560 203883 15  4  1 79  2	
12 54      0 97257040  12236  70268    0    0 163248     0 188234 202717 16  5  0 78  2	
11 55      0 97257040  12236  70268    0    0 163344     0 186923 199911 14  5  0 79  2	
12 54      0 97257040  12236  70268    0    0 163296     0 187294 199961 13  4  1 81  2	
10 56      0 97257040  12236  70268    0    0 163392     0 187255 200458 12  4  0 81  2	
11 56      0 97257040  12236  70268    0    0 163296     0 186462 201396 15  5  1 77  2	
 6 59      0 97257040  12244  70268    0    0 163408    12 186819 201605 14  4  1 80  2	
 6 60      0 97257040  12244  70268    0    0 163328     0 185900 199013 14  4  0 79  2	
 5 59      0 97257040  12244  70268    0    0 163312     0 185118 197070 12  4  0 81  2	
 6 59      0 97257040  12244  70268    0    0 163328     0 185492 198099 13  3  0 81  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 59      0 97257040  12244  70268    0    0 163312     4 187317 202095 15  4  1 79  2	
 5 60      0 97257040  12252  70268    0    0 163376    12 187218 200542 15  4  0 79  2	
 8 57      0 97257040  12252  70268    0    0 163216     0 186086 199464 15  4  0 79  2	
 9 57      0 97257040  12252  70268    0    0 163392     0 183802 198411 14  4  0 80  2	
11 56      0 97257040  12252  70268    0    0 163264     0 188545 203799 13  4  1 80  2	
 9 57      0 97257040  12260  70268    0    0 163424    16 183583 197748 16  5  1 77  2	
 9 56      0 97257040  12260  70268    0    0 163296     0 188129 202058 13  5  0 80  2	
 6 59      0 97257040  12268  70268    0    0 163440    32 185253 201626 17  4  0 77  2	
15 54      0 97257040  12268  70268    0    0 163296     0 186559 199016 15  4  1 78  2	
 8 58      0 97257040  12268  70268    0    0 163360     0 186614 199526 14  5  1 79  2	
10 55      0 97257040  12268  70268    0    0 163312    32 187027 199762 14  5  0 79  2	
 9 57      0 97257040  12268  70272    0    0 163344     0 185438 199406 14  4  0 79  2	
12 55      0 97257040  12276  70272    0    0 163248    16 185396 199713 14  5  1 79  2	
12 54      0 97257040  12276  70272    0    0 163392     0 187243 201462 14  5  1 79  2	
 5 61      0 97257040  12276  70272    0    0 163360     0 187492 200840 14  4  0 80  2	
14 52      0 97257040  12276  70272    0    0 163296     0 185924 200261 16  4  1 77  2	
13 56      0 97257040  12276  70272    0    0 163408     0 187460 202916 15  4  0 79  2	
10 55      0 97257040  12276  70272    0    0 163312     0 185738 199560 12  4  1 81  2	
 9 57      0 97257040  12284  70272    0    0 163344    12 187583 200427 12  4  1 82  2	
 9 56      0 97257040  12284  70272    0    0 163360     0 186462 200849 14  4  1 80  2	
 7 57      0 97257040  12284  70272    0    0 163328     0 187608 201907 13  4  1 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5 60      0 97257040  12284  70272    0    0 163376     0 188059 201032 14  4  1 80  2	
11 56      0 97257040  12284  70276    0    0 163216     0 186932 200351 13  4  0 81  2	
 8 58      0 97257040  12292  70276    0    0 163408    12 186383 198025 14  4  0 80  2	
 7 59      0 97257040  12292  70276    0    0 163312     0 187299 200812 14  4  1 80  2	
 8 59      0 97257040  12292  70276    0    0 163344     0 187030 201161 14  4  1 79  2	
 6 58      0 97257040  12292  70276    0    0 163328     0 188205 201202 14  4  0 80  2	
14 54      0 97257040  12292  70276    0    0 163264     0 185581 198713 14  4  1 79  2	
13 52      0 97257040  12292  70276    0    0 163360     0 188127 200976 14  4  1 79  2	
 5 60      0 97257040  12300  70276    0    0 163456    12 186693 200486 15  4  1 79  2	
 4 60      0 97257040  12300  70276    0    0 163312     0 187504 201173 13  5  1 80  2	
 6 58      0 97257040  12300  70276    0    0 163264     0 186483 198470 13  3  0 81  2	
 5 60      0 97257040  12300  70276    0    0 163360     0 187335 200673 13  5  1 80  2	
 4 61      0 97257040  12300  70276    0    0 163296     0 187533 200822 14  4  1 79  2	
 6 59      0 97257040  12308  70276    0    0 163376    12 188371 203060 15  4  1 79  2	
 9 57      0 97257040  12308  70276    0    0 163312     0 184344 198665 15  5  1 78  2	
 9 56      0 97257040  12308  70276    0    0 163328     8 187486 201789 16  6  0 77  2	
 4 61      0 97257040  12308  70276    0    0 163408     0 185555 198202 15  4  1 79  2	
12 54      0 97257040  12308  70276    0    0 163232     0 187332 201017 14  4  0 79  2	
11 56      0 97257040  12308  70276    0    0 163424     0 185936 199319 14  4  1 79  2	
12 55      0 97257040  12316  70276    0    0 163328    24 188895 202264 13  5  1 79  2	
 6 59      0 97257040  12316  70276    0    0 163328    12 185409 200050 16  5  1 77  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10 56      0 97257040  12316  70276    0    0 163344     0 185325 197192 12  4  0 82  2	
 7 57      0 97257040  12316  70276    0    0 163376     0 189334 204661 14  5  1 78  2	
 6 59      0 97257040  12316  70280    0    0 163328     0 188077 201218 15  5  0 78  2	
 8 58      0 97257040  12324  70280    0    0 163344    24 182963 198871 17  4  1 76  2	
 9 57      0 97257040  12324  70280    0    0 163328    24 186593 199831 15  4  0 79  2	
 7 59      0 97257040  12324  70280    0    0 163328     0 186404 200183 15  4  0 79  2	
 4 61      0 97257040  12324  70280    0    0 163376     0 185040 198735 14  4  1 80  2	
 8 57      0 97257040  12324  70280    0    0 163248     0 187246 200471 14  5  1 79  2	
10 58      0 97257040  12324  70280    0    0 163312     0 181805 196815 14  4  0 80  2	
11 55      0 97257040  12332  70280    0    0 163312    12 188116 201479 14  5  1 79  2	
10 55      0 97257040  12332  70280    0    0 163296     0 186106 199316 13  5  0 80  2	
 9 56      0 97257040  12332  70280    0    0 163360     0 187993 200724 12  5  0 81  2	
 7 58      0 97257040  12332  70280    0    0 163392     0 186838 201860 14  4  1 79  2	
12 53      0 97257040  12332  70280    0    0 163232     0 184388 198460 15  4  0 79  2	
10 55      0 97257040  12340  70280    0    0 163392    12 188799 202996 15  4  1 79  2	
10 57      0 97257040  12340  70280    0    0 163376     0 186472 200082 16  4  1 78  2	
 5 59      0 97257040  12340  70280    0    0 163360     0 188287 201550 14  4  1 80  2	
11 56      0 97257040  12340  70280    0    0 163248     0 187825 200945 13  4  0 81  2	
 7 58      0 97257040  12340  70280    0    0 163360     0 188014 201213 13  4  0 81  2	
 8 57      0 97257040  12340  70280    0    0 163312     0 189239 201515 13  4  1 80  2	
 4 60      0 97257040  12348  70280    0    0 163408    12 186394 200238 15  4  1 79  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8 57      0 97257040  12348  70280    0    0 163280     0 187998 202013 14  5  0 79  2	
11 55      0 97257040  12348  70284    0    0 163280     0 186245 198555 13  4  1 80  2	
16 52      0 97257040  12348  70284    0    0 163328     0 182964 196465 14  4  0 79  2	
 8 57      0 97257040  12348  70284    0    0 163424     0 186029 199856 14  5  1 79  2	
 9 55      0 97257040  12356  70284    0    0 163328    12 184444 195682 13  4  1 80  2	
 3 61      0 97257040  12356  70284    0    0 163392     0 187504 200371 13  4  0 81  2	
10 56      0 97257040  12356  70284    0    0 163296     0 186018 199535 12  4  1 81  2	
 6 58      0 97257040  12356  70284    0    0 163344     0 187199 200570 15  4  0 79  2	
 3 61      0 97257040  12356  70284    0    0 163376     0 186557 199351 14  4  1 80  2	
10 55      0 97257040  12356  70284    0    0 163248     8 186869 199881 14  4  1 80  2	
 8 57      0 97257040  12364  70284    0    0 163344    24 183500 196394 13  3  0 82  2	
11 55      0 97257040  12364  70284    0    0 163264     0 186918 198809 13  4  0 81  2	
 6 58      0 97257040  12364  70284    0    0 163408     0 187892 202343 15  4  1 78  2	
 9 57      0 97257040  12364  70284    0    0 163328     0 188489 202085 15  4  1 79  2	
 7 57      0 97257040  12364  70284    0    0 163328     8 187690 202322 16  4  1 78  2	
 5 59      0 97257040  12372  70288    0    0 163312    24 185582 197681 13  5  1 80  2	
 9 56      0 97257040  12372  70288    0    0 163296     0 187814 201025 15  4  1 79  2	
 8 57      0 97257040  12372  70288    0    0 163392     0 189163 202948 13  5  0 80  2	
 9 57      0 97256384  12372  70288    0    0 163312     0 187446 200870 13  4  1 80  2	
 9 57      0 97256384  12372  70288    0    0 163376    16 186610 199561 13  4  1 80  2	
 7 57      0 97256384  12372  70288    0    0 163408     0 186549 200208 13  5  0 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 57      0 97257280  12380  70288    0    0 163296    16 187539 200938 14  4  1 80  2	
10 56      0 97257280  12380  70288    0    0 163360     0 184773 199096 16  5  1 77  2	
12 55      0 97257280  12380  70288    0    0 163344     0 186271 200423 14  4  1 79  2	
10 56      0 97257280  12380  70288    0    0 163344     0 185041 200728 15  4  0 79  2	
12 53      0 97257280  12380  70288    0    0 163248     0 186217 200770 14  4  0 79  2	
12 54      0 97257280  12388  70288    0    0 163392    20 185185 199891 13  4  0 80  2	
 4 61      0 97257280  12388  70288    0    0 163456     0 184200 201337 15  5  1 77  2	
 7 59      0 97257280  12388  70288    0    0 163328     0 183476 198887 14  5  1 79  2	
10 57      0 97257280  12388  70288    0    0 163376     0 184691 199788 14  4  1 79  2	
 8 57      0 97257280  12388  70288    0    0 163280     0 182883 197425 14  4  0 81  2	
17 52      0 97257280  12388  70288    0    0 163264     0 187505 202439 15  4  1 79  2	
11 55      0 97257280  12396  70288    0    0 163376    12 185203 198980 13  4  0 80  2	
10 56      0 97257280  12396  70288    0    0 163344     0 184938 198666 15  5  0 77  2	
 5 60      0 97257280  12396  70288    0    0 163424     0 183453 197293 15  5  1 78  2	
 2 63      0 97257280  12396  70288    0    0 163376     0 187564 202951 16  5  0 78  2	
 6 59      0 97257280  12396  70288    0    0 163360     0 187493 200925 14  4  0 79  2	
 4 61      0 97257280  12404  70288    0    0 163280    12 189004 202585 14  4  1 79  2	
 6 59      0 97257280  12404  70288    0    0 163328     0 185773 199352 15  4  1 78  2	
10 56      0 97257280  12404  70288    0    0 163264     0 185301 197185 14  4  1 79  2	
 5 59      0 97257280  12404  70288    0    0 163376     0 187143 202342 14  5  1 79  2	
 8 57      0 97257280  12404  70288    0    0 163280     0 185670 198993 13  4  0 80  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 60      0 97257280  12408  70284    0    0 163376     8 185723 197991 14  5  1 79  2	
 6 58      0 97257280  12412  70292    0    0 163344     4 186386 199162 14  4  1 80  2	
10 54      0 97257280  12412  70292    0    0 163248    16 186144 199498 15  4  0 79  2	
10 55      0 97257280  12412  70292    0    0 163392     0 188350 201995 14  4  0 79  2	
 6 59      0 97257280  12412  70292    0    0 163376     0 187193 200449 13  5  0 80  2	
10 56      0 97257280  12412  70292    0    0 163264     0 187806 202083 14  4  0 80  2	
17 52      0 97257280  12420  70296    0    0 163344    28 185949 198814 14  4  1 79  2	
