procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  2      0 97509192   9380  69700    0    0 100464     0 137799 135720  5  2 63 29  1	
 7  2      0 97509192   9380  69704    0    0 103568     0 135911 134555  6  2 62 29  1	
 1  7      0 97509192   9380  69704    0    0 102992     0 140105 138227  5  1 63 29  1	
 2  6      0 97509192   9388  69704    0    0 100432    12 138576 137054  5  2 62 29  1	
 3  5      0 97509192   9388  69704    0    0 102944     0 138221 136801  6  2 62 29  1	
 4  4      0 97509192   9388  69704    0    0 104400     0 139306 138106  6  2 62 29  1	
 5  4      0 97509192   9388  69704    0    0 104128     0 139981 137878  5  2 63 30  1	
 5  3      0 97509192   9388  69704    0    0 103872     0 139703 137900  5  2 62 29  1	
 9  3      0 97509192   9396  69696    0    0 104768    12 140870 140007  5  2 63 29  1	
 4  6      0 97509192   9396  69704    0    0 106000     0 142795 141314  5  2 63 29  1	
 6  3      0 97509192   9396  69708    0    0 103760     0 140740 138651  5  2 63 28  1	
 5  3      0 97509192   9396  69708    0    0 105488     0 139417 137705  4  2 63 29  1	
 3  6      0 97509192   9396  69708    0    0 105904     0 141826 140879  5  2 62 29  1	
 4  4      0 97509192   9396  69708    0    0 103456     4 141349 140246  5  2 64 29  1	
 4  4      0 97509192   9404  69708    0    0 106496    12 141947 140159  5  2 62 29  1	
 3  5      0 97509192   9404  69708    0    0 106896     0 142216 141507  5  2 63 29  1	
 2  6      0 97509192   9404  69708    0    0 103488     0 141161 139566  5  2 63 29  1	
 1  7      0 97509192   9404  69708    0    0 105376     0 142794 140874  6  2 63 28  1	
 6  2      0 97509192   9404  69708    0    0 105008     8 143003 141182  5  2 63 28  1	
 5  4      0 97509192   9412  69700    0    0 103184    12 141384 140142  5  2 63 28  1	
 6  2      0 97509192   9412  69700    0    0 102912     0 139956 138637  5  2 63 28  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  2      0 97509072   9412  69708    0    0 105168     0 142002 140391  5  2 63 29  1	
 3  6      0 97509072   9412  69708    0    0 106080     0 142975 141385  5  2 63 29  1	
 5  4      0 97509072   9412  69708    0    0 104976     0 143986 142865  5  2 63 28  1	
 5  4      0 97509072   9412  69708    0    0 101200     0 137523 136673  5  2 62 30  1	
 5  4      0 97509072   9420  69708    0    0 103424    12 139290 137977  5  1 63 29  1	
 6  3      0 97509072   9420  69708    0    0 104064     0 139304 137902  5  2 63 29  1	
 4  6      0 97509072   9420  69708    0    0 104256     0 141542 140195  4  2 64 29  1	
 3  5      0 97509072   9420  69708    0    0 100864     8 139589 138208  5  2 63 29  1	
 2  6      0 97509072   9420  69708    0    0 103104     0 137967 136183  5  2 62 29  1	
 7  2      0 97509072   9428  69700    0    0 102320    20 138732 137206  5  2 63 29  1	
 4  4      0 97509072   9428  69708    0    0 102656     0 141017 139454  5  2 63 29  1	
 7  2      0 97509072   9428  69708    0    0 105536     0 137833 136381  5  2 63 30  1	
10  1      0 97509072   9432  69708    0    0 102144     8 137819 136700  5  2 63 29  1	
 5  4      0 97509072   9432  69708    0    0 105056     0 141633 140027  5  2 63 29  1	
 5  4      0 97509072   9432  69708    0    0 106496     0 141228 139553  5  2 62 29  1	
 7  3      0 97509072   9440  69708    0    0 105376    28 140550 139131  4  2 63 29  1	
 6  2      0 97509072   9440  69708    0    0 104784     0 141858 140421  5  1 63 29  1	
 5  4      0 97509072   9440  69708    0    0 103680     0 141673 140418  5  2 63 28  1	
 6  2      0 97509072   9440  69708    0    0 106144     0 141925 140232  5  2 63 29  1	
 4  4      0 97509072   9440  69708    0    0 102736     0 138934 136969  5  2 63 29  1	
 5  3      0 97509072   9448  69700    0    0 105904    12 143644 142050  6  2 63 28  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 97509072   9448  69712    0    0 106752     0 144214 143233  6  2 63 28  1	
 2  6      0 97509072   9448  69712    0    0 106512     0 142643 141357  5  2 64 28  1	
 8  2      0 97509072   9448  69716    0    0 102976     0 140662 139654  5  2 63 29  1	
 5  3      0 97509072   9448  69716    0    0 103456     0 138861 137745  5  2 63 30  1	
 3  5      0 97509072   9448  69716    0    0 102928     0 140489 139434  5  2 63 29  1	
 6  5      0 97509072   9456  69716    0    0 101664    12 136819 135417  5  2 62 30  1	
 5  4      0 97508576   9456  69716    0    0 102272     0 140514 139293  5  2 63 29  1	
 4  4      0 97508576   9456  69716    0    0 105424     0 143005 141397  5  2 63 29  1	
 6  3      0 97508576   9456  69716    0    0 104112     0 140316 138343  5  2 63 29  1	
 3  5      0 97508576   9456  69716    0    0 105024     0 140980 139579  5  2 63 29  1	
 5  4      0 97508576   9464  69716    0    0 104528    20 142588 140729  5  2 63 29  1	
 5  3      0 97508576   9464  69716    0    0 106416     0 141525 140269  5  2 64 29  1	
 4  4      0 97508576   9464  69716    0    0 106432    24 139212 137783  5  2 63 30  1	
 3  5      0 97508576   9464  69716    0    0 104656     0 138545 137459  5  2 63 30  1	
 5  4      0 97508576   9464  69716    0    0 101680     0 138625 137104  5  2 62 29  1	
 4  4      0 97508576   9464  69716    0    0 105456     0 141288 140057  5  2 63 28  1	
 6  4      0 97508576   9472  69716    0    0 105744    12 142868 141777  5  2 63 28  1	
 3  5      0 97508576   9476  69712    0    0 103888     8 138650 137676  5  2 63 29  1	
 6  3      0 97508576   9476  69716    0    0 102352     0 138672 136835  5  2 63 29  1	
 5  4      0 97508576   9476  69716    0    0 106992     0 140744 139491  6  2 62 29  1	
 6  3      0 97508576   9476  69716    0    0 103680     0 139737 138165  5  2 63 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  4      0 97508576   9484  69708    0    0 106832    28 143216 141857  5  2 64 29  1	
 7  3      0 97508576   9484  69716    0    0 104624     8 143085 141514  5  2 64 28  1	
 0  8      0 97508576   9484  69716    0    0 105344     0 144649 142736  6  2 63 28  1	
 8  2      0 97508576   9484  69716    0    0 107696     0 143123 141726  5  2 63 29  1	
 7  2      0 97508576   9484  69716    0    0 107088     0 143160 141721  6  2 63 28  1	
 4  4      0 97508576   9484  69716    0    0 97440     0 133790 132229  5  2 62 30  1	
 5  4      0 97508576   9492  69708    0    0 105280    24 138712 137186  5  2 63 29  1	
 5  3      0 97508576   9492  69716    0    0 103936     0 138972 137349  5  2 63 28  1	
 5  3      0 97508576   9492  69716    0    0 106064     0 143820 142773  5  2 64 28  1	
 5  4      0 97508576   9492  69716    0    0 104992     0 141311 140292  5  2 64 28  1	
 3  5      0 97508576   9492  69716    0    0 107664     0 145824 144137  5  2 64 28  1	
 5  3      0 97508576   9500  69708    0    0 106848    12 142439 141047  5  2 63 29  1	
 4  4      0 97508576   9500  69716    0    0 104608     0 143368 141701  5  2 63 29  1	
 2  6      0 97508576   9500  69716    0    0 104048     0 141074 140061  5  2 63 29  1	
 5  3      0 97508576   9500  69720    0    0 107248     0 142300 140260  5  2 63 29  1	
 6  2      0 97508576   9500  69720    0    0 109040     0 143243 142339  6  2 63 28  1	
 6  4      0 97508576   9500  69720    0    0 107632     8 143846 142701  5  2 63 29  1	
 8  2      0 97508576   9508  69720    0    0 102864    12 143578 141698  5  2 63 29  1	
 5  4      0 97508576   9508  69720    0    0 106944     0 140944 139091  5  2 62 29  1	
 5  5      0 97508576   9508  69720    0    0 105136     0 145428 144294  5  2 63 28  1	
 8  2      0 97508576   9508  69720    0    0 108352     0 144139 142706  5  2 63 28  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  4      0 97508576   9508  69720    0    0 105808     0 143302 141964  4  2 64 29  1	
 2  6      0 97508576   9516  69716    0    0 105008    12 140659 139296  5  2 64 29  1	
 5  4      0 97508576   9516  69724    0    0 104160     0 140543 139710  6  2 63 28  1	
 6  2      0 97508576   9516  69724    0    0 105168     0 142415 141318  5  2 63 29  1	
 6  3      0 97508576   9516  69724    0    0 106384     0 144054 142656  5  2 64 28  1	
 6  4      0 97508576   9516  69724    0    0 106464     0 143741 143115  6  2 63 28  1	
 4  5      0 97508576   9516  69724    0    0 103392    28 143097 141672  5  2 64 28  1	
 4  5      0 97508576   9524  69724    0    0 105664    28 142190 140627  5  2 63 28  1	
 5  4      0 97508576   9524  69724    0    0 103232     0 142756 141146  6  2 64 28  1	
 4  4      0 97508576   9524  69724    0    0 104016     0 135939 135581  5  1 63 30  1	
 7  1      0 97508576   9524  69724    0    0 106256     0 142223 141063  6  2 63 29  1	
 4  4      0 97508576   9524  69724    0    0 102160     8 140707 139475  5  2 63 28  1	
 5  3      0 97508576   9532  69720    0    0 105584    24 142695 140996  4  2 64 28  1	
 7  2      0 97508576   9532  69724    0    0 104592     0 141238 139782  6  2 63 29  1	
 6  2      0 97508576   9532  69724    0    0 107072     0 142536 140739  5  2 63 29  1	
 8  3      0 97508576   9532  69724    0    0 106720     0 143726 141430  5  2 63 29  1	
 6  2      0 97508576   9532  69724    0    0 105648     0 141911 140421  6  2 63 28  1	
 5  5      0 97508576   9532  69724    0    0 106064     0 143973 142846  5  2 63 29  1	
 6  4      0 97508576   9540  69724    0    0 106576    12 142282 141344  6  2 62 28  1	
 7  2      0 97508576   9540  69724    0    0 108624     0 143147 142043  5  2 63 29  1	
 4  4      0 97508576   9540  69724    0    0 105648     0 145409 143929  6  2 63 28  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6      0 97508576   9540  69724    0    0 103936     0 142413 140913  5  2 63 29  1	
 8  1      0 97508576   9540  69724    0    0 105456     0 143055 141625  5  2 63 29  1	
 6  2      0 97508576   9548  69716    0    0 106784    12 143340 141546  5  2 63 29  1	
 2  6      0 97508576   9548  69716    0    0 103248     0 142274 141165  5  2 63 28  1	
 4  4      0 97508576   9548  69724    0    0 105872     0 142208 141183  5  2 63 29  1	
 6  4      0 97508576   9548  69724    0    0 104496     0 142931 141088  5  2 63 29  1	
 7  2      0 97508576   9548  69724    0    0 107568     0 140994 139237  5  2 62 29  1	
 4  4      0 97508576   9548  69728    0    0 105360     0 143564 142115  5  2 63 29  1	
 2  6      0 97508576   9556  69728    0    0 105904    12 141950 140386  5  2 63 29  1	
 4  4      0 97508576   9556  69728    0    0 106912     0 140707 139324  5  1 63 29  1	
 6  3      0 97508576   9556  69728    0    0 107840     0 143993 141890  6  2 63 28  1	
 7  3      0 97508576   9556  69728    0    0 107056     0 141936 140699  4  2 64 29  1	
 4  4      0 97508576   9556  69728    0    0 102816     0 141385 140082  5  2 63 28  1	
 1  7      0 97508576   9564  69720    0    0 103856    12 140171 138270  4  2 63 29  1	
 2  6      0 97508576   9564  69728    0    0 107408     0 143194 141563  5  2 63 29  1	
 6  2      0 97508576   9564  69728    0    0 105632     4 139440 138297  5  2 63 29  1	
 4  4      0 97508576   9564  69728    0    0 105424     0 143071 142111  5  2 64 28  1	
 5  4      0 97508576   9564  69728    0    0 102640     0 136906 135879  5  2 63 30  1	
 6  2      0 97508576   9564  69728    0    0 104784     0 141927 140308  5  2 63 29  1	
 8  2      0 97508576   9572  69728    0    0 103408    12 142299 140328  5  2 63 28  1	
 6  2      0 97508576   9572  69728    0    0 107440    32 142071 141423  5  1 64 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  5      0 97508576   9572  69728    0    0 105888     0 144124 142309  5  2 63 28  1	
 8  1      0 97508576   9572  69732    0    0 107680     0 142991 141709  5  2 64 29  1	
 7  1      0 97508576   9572  69732    0    0 107136     0 143154 141331  5  1 63 29  1	
 6  3      0 97508576   9580  69732    0    0 107520    24 143244 141936  5  2 64 28  1	
 5  4      0 97508576   9580  69732    0    0 103680     0 139995 138877  6  2 63 28  1	
 5  3      0 97508576   9580  69732    0    0 104768     0 143696 142836  5  2 64 28  1	
 7  3      0 97508576   9580  69732    0    0 107488     0 144123 142396  6  2 63 28  1	
 8  1      0 97508576   9580  69732    0    0 104432     0 144942 143037  5  2 63 28  1	
 6  3      0 97508576   9580  69732    0    0 107856     0 146771 145307  5  2 64 28  1	
 6  2      0 97508576   9588  69732    0    0 110064    12 144414 143447  5  2 63 28  1	
 8  3      0 97508576   9588  69732    0    0 105120     0 144491 142884  5  2 63 28  1	
 3  5      0 97508576   9588  69732    0    0 107616     0 144619 143569  5  2 64 28  1	
 4  5      0 97508576   9588  69732    0    0 106400     0 142114 140416  5  2 63 29  1	
 5  3      0 97508576   9588  69732    0    0 108608     0 144331 142375  5  2 63 28  1	
 6  2      0 97508576   9596  69724    0    0 104688    12 141961 140321  5  2 63 29  1	
 6  5      0 97508448   9596  69732    0    0 105488     0 140560 139474  5  2 63 29  1	
 2  6      0 97508448   9596  69732    0    0 103744     0 143604 142204  5  2 63 29  1	
 5  3      0 97508448   9596  69732    0    0 106720     0 143223 142089  5  2 64 28  1	
 3  5      0 97508448   9596  69732    0    0 105968     0 142127 141045  4  2 64 29  1	
 5  3      0 97508448   9596  69736    0    0 104624     0 140403 139067  5  2 62 29  1	
 7  4      0 97508448   9604  69728    0    0 105856    12 140178 138554  4  2 64 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  3      0 97508448   9604  69736    0    0 104656     0 138488 137510  4  2 64 29  1	
 4  5      0 97508448   9604  69736    0    0 103296     0 141528 139725  5  2 63 29  1	
 4  4      0 97508448   9604  69736    0    0 102208     0 138902 137403  5  2 63 30  1	
 5  4      0 97508448   9604  69736    0    0 104480     0 142959 141466  5  2 63 29  1	
 5  4      0 97508448   9612  69728    0    0 106480    12 142991 141376  4  2 64 29  1	
 3  5      0 97508448   9612  69736    0    0 105536     0 141782 140496  5  2 63 29  1	
 6  2      0 97508448   9612  69736    0    0 104432     0 139524 138754  6  2 62 29  1	
 5  4      0 97508448   9612  69736    0    0 107440     0 142465 141410  5  2 63 29  1	
 5  4      0 97508448   9612  69736    0    0 105968     0 143202 141987  6  2 63 29  1	
 5  4      0 97508448   9612  69736    0    0 107408     8 142388 141158  5  2 63 29  1	
 6  4      0 97508448   9620  69736    0    0 105264    24 142342 141099  5  2 63 29  1	
 6  3      0 97508448   9620  69736    0    0 106576     0 142884 141011  5  2 63 29  1	
 3  5      0 97508448   9620  69736    0    0 107744     0 143641 141763  5  2 63 29  1	
 2  6      0 97508448   9620  69736    0    0 106656     0 141620 140481  5  2 63 29  1	
 5  5      0 97508448   9620  69736    0    0 106048    12 141621 140424  5  2 63 29  1	
 4  5      0 97508448   9628  69728    0    0 103040    24 135645 134511  4  2 63 30  1	
 3  6      0 97508448   9628  69736    0    0 107344     0 143355 142506  5  2 63 28  1	
 5  4      0 97508448   9628  69736    0    0 105440     0 139901 138452  5  2 63 29  1	
 7  4      0 97508448   9628  69736    0    0 105568     0 143160 142199  5  2 63 28  1	
 5  3      0 97508448   9628  69736    0    0 102160     0 139148 137546  5  1 63 30  1	
 2  6      0 97508448   9628  69736    0    0 97424     0 129809 128238  4  2 62 31  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 97508448   9636  69736    0    0 98064    12 136050 134680  6  2 62 29  1	
 7  3      0 97508448   9636  69736    0    0 102512     0 137527 136447  5  2 63 30  1	
 7  2      0 97508448   9636  69740    0    0 103808     0 138239 136361  4  2 63 30  1	
 3  5      0 97508448   9636  69740    0    0 102064     0 141073 139842  5  2 62 29  1	
