procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 58      0 97294112  12100  70152    0    0 163312     0 192672 208504 15  4  1 78  2	
 8 56      0 97294112  12100  70152    0    0 163392     0 194213 209839 14  5  1 78  2	
 8 58      0 97294112  12100  70152    0    0 163360     0 187690 204636 16  3  1 78  2	
12 56      0 97294112  12108  70152    0    0 163280    16 194740 211339 14  3  1 80  2	
 5 61      0 97294112  12108  70152    0    0 163424    16 193542 209161 15  5  1 77  2	
11 57      0 97294112  12108  70152    0    0 163312     0 192979 206975 14  4  1 79  2	
 4 60      0 97294112  12108  70152    0    0 163392     0 193231 209139 15  5  1 78  2	
13 55      0 97294112  12108  70152    0    0 163248     0 191465 207967 17  4  1 77  2	
11 55      0 97294112  12108  70152    0    0 163376     0 194405 212284 14  4  1 80  2	
 7 59      0 97294112  12116  70152    0    0 163392    16 193951 209741 14  4  1 79  2	
 9 56      0 97294112  12116  70152    0    0 163280     0 193645 208058 14  4  1 79  2	
10 56      0 97294112  12116  70152    0    0 163344     0 193438 206112 14  4  1 79  2	
 7 57      0 97294112  12116  70152    0    0 163392     0 189948 206819 17  4  1 76  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 59      0 97294112  12116  70152    0    0 163328     0 194005 209101 14  3  1 80  2	
16 51      0 97294112  12124  70152    0    0 163280    24 193036 208811 16  4  1 78  2	
10 55      0 97294112  12124  70152    0    0 163408     0 193814 209536 15  4  1 79  2	
 9 57      0 97294112  12124  70152    0    0 163408     0 192619 210633 15  5  1 77  2	
 7 59      0 97294112  12124  70152    0    0 163392     0 192740 205798 13  4  1 81  2	
 2 63      0 97294112  12124  70152    0    0 163376     0 191404 205457 14  3  1 81  2	
 7 58      0 97294112  12124  70152    0    0 163248     0 192280 207565 15  3  1 79  2	
 8 57      0 97294112  12132  70152    0    0 163344    24 192979 206171 14  4  1 80  2	
 7 57      0 97294112  12132  70152    0    0 163360     0 192154 207646 14  4  1 80  2	
 8 57      0 97294112  12132  70152    0    0 163328     0 193016 210276 16  4  1 77  2	
 4 60      0 97294112  12132  70152    0    0 163360     0 187994 206573 16  5  0 77  2	
 7 58      0 97294112  12132  70152    0    0 163216     0 192982 210654 16  3  1 78  2	
 6 59      0 97294112  12140  70152    0    0 163376    32 194710 208525 16  4  1 78  2	
 8 58      0 97294112  12140  70152    0    0 163360     0 196047 210661 15  4  1 78  2	
 5 59      0 97294112  12140  70152    0    0 163360     0 190744 203130 13  3  1 81  2	
 9 55      0 97294112  12140  70152    0    0 163280     0 194497 209831 15  4  1 78  2	
11 54      0 97294112  12140  70152    0    0 163312     0 192614 207348 15  3  1 78  2	
13 54      0 97294112  12148  70152    0    0 163376    16 195427 211269 14  4  1 79  2	
10 54      0 97294112  12148  70152    0    0 163376     0 191026 208189 15  4  1 77  2	
 4 60      0 97294112  12148  70152    0    0 163392     0 193015 206484 15  3  1 79  2	
 3 62      0 97294112  12148  70156    0    0 163344     0 193045 207321 15  4  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 59      0 97294112  12148  70156    0    0 163328     0 192801 207603 14  4  1 79  2	
 9 56      0 97294112  12148  70160    0    0 163296     0 190659 208424 16  5  1 76  2	
 3 61      0 97294112  12156  70160    0    0 163392    20 194084 210010 15  4  1 78  2	
 7 59      0 97294112  12156  70160    0    0 163296     0 192769 207302 14  4  1 79  2	
12 54      0 97294112  12156  70160    0    0 163312     0 193130 208676 15  4  1 78  2	
10 55      0 97294112  12156  70160    0    0 163344     0 193697 208043 14  4  1 79  2	
 6 59      0 97294112  12156  70160    0    0 163424    12 192677 208268 14  5  0 79  2	
15 52      0 97294112  12164  70160    0    0 163232    16 191132 207245 14  5  1 78  2	
10 56      0 97294112  12164  70160    0    0 163376     0 193103 210072 17  3  1 77  2	
14 52      0 97294112  12164  70160    0    0 163296     0 192224 207334 15  4  1 79  2	
 8 57      0 97294112  12164  70160    0    0 163424     0 194164 208953 14  4  1 79  2	
10 55      0 97294112  12164  70160    0    0 163376     0 191657 206248 13  4  1 80  2	
 7 58      0 97294112  12164  70160    0    0 163360     0 195714 211903 16  4  1 78  2	
12 55      0 97293992  12172  70160    0    0 163280    16 192336 208026 15  4  1 78  2	
12 52      0 97293992  12172  70160    0    0 163344     0 192396 207157 15  4  1 78  2	
 4 60      0 97293992  12172  70160    0    0 163440     0 189255 205403 16  4  0 78  2	
 9 57      0 97293992  12172  70160    0    0 163376     0 186592 204921 15  4  1 78  2	
 8 58      0 97293992  12172  70160    0    0 163360     0 193001 207993 14  4  1 79  2	
13 54      0 97293992  12180  70160    0    0 163280    16 194317 209131 16  4  1 77  2	
 9 56      0 97293992  12180  70160    0    0 163376     0 190434 205094 13  4  1 81  2	
12 55      0 97293992  12180  70160    0    0 163360     0 191959 207159 14  5  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 55      0 97293992  12188  70160    0    0 163312    16 194214 209385 15  4  1 78  2	
13 53      0 97293992  12188  70160    0    0 163328     0 194867 209951 15  4  1 79  2	
 9 57      0 97293992  12188  70160    0    0 163344     0 193541 211304 15  4  1 78  2	
 8 57      0 97293992  12196  70160    0    0 163392    36 195905 210375 15  4  1 79  2	
 6 59      0 97293992  12196  70160    0    0 163360     0 190659 207138 14  3  1 80  2	
