procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42675332  15352 115984    0    0    48     0 79298 79365  2  1 97  0  1	
 2  0      0 42675332  15360 115988    0    0    80    12 80712 80960  2  0 97  0  1	
 3  0      0 42675332  15360 115988    0    0    96     0 81069 81553  1  0 98  0  0	
 2  0      0 42675332  15360 115988    0    0    80     0 81870 82658  2  0 97  0  0	
 3  0      0 42675332  15360 115988    0    0   128     0 81829 82629  2  1 97  0  1	
 2  0      0 42675332  15360 115988    0    0    16     0 82028 82668  2  0 97  0  0	
 2  0      0 42675332  15360 115988    0    0    48     0 82005 82752  2  1 97  0  1	
 2  0      0 42675332  15368 115980    0    0    32    12 82056 82794  2  0 97  0  0	
 3  0      0 42674836  15368 115988    0    0    48     0 81681 82540  2  1 97  0  0	
 2  0      0 42674836  15368 115988    0    0    48     0 81815 82637  2  1 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42674836  15368 115988    0    0    96     8 80493 81090  2  1 97  0  0	
 4  0      0 42674836  15368 115988    0    0    48     0 81723 82533  2  1 97  0  1	
 2  0      0 42674836  15376 115980    0    0    16    24 82146 82868  2  0 97  0  0	
 2  0      0 42674836  15376 115980    0    0    32     0 82040 82792  2  1 97  0  0	
 2  0      0 42674836  15376 115980    0    0    64     0 81976 82688  2  1 97  0  0	
 2  0      0 42674836  15376 115980    0    0    64     0 81999 82754  2  0 97  0  0	
 2  0      0 42674340  15376 115988    0    0    96     0 81373 81833  2  1 97  0  0	
 2  0      0 42674340  15376 115988    0    0    96     0 79657 79907  2  0 97  0  0	
 3  0      0 42674216  15384 115988    0    0    64    12 78740 78886  1  1 97  0  0	
 3  0      0 42674216  15384 115988    0    0    64     0 79413 79646  1  1 98  0  0	
 2  0      0 42674216  15384 115988    0    0    16     8 78964 79153  1  1 97  0  1	
 3  0      0 42674216  15384 115988    0    0    64     0 79607 79780  1  1 97  0  0	
 2  0      0 42674216  15384 115988    0    0    64     0 79527 79678  2  1 97  0  1	
 2  0      0 42674216  15392 115980    0    0    48    24 79588 79774  2  1 97  0  0	
 2  0      0 42673968  15392 115988    0    0    64     0 79479 80269  1  0 97  0  0	
 2  0      0 42673844  15392 115988    0    0    64     0 79748 80761  2  1 97  0  0	
 2  0      0 42673844  15392 115988    0    0    48     0 79056 79630  2  1 97  0  0	
 2  0      0 42673844  15392 115988    0    0    16     0 79030 79658  2  1 97  0  1	
 2  0      0 42673844  15392 115988    0    0    48     0 78619 79154  2  0 97  0  0	
 2  0      0 42673844  15400 115980    0    0    48    12 79239 79770  2  0 97  0  0	
 2  0      0 42673844  15400 115980    0    0    48     0 78512 79064  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42673844  15400 115980    0    0    32     0 79415 79890  3  1 96  0  0	
 2  0      0 42673596  15400 115988    0    0    32     0 79266 79986  1  1 97  0  0	
 2  0      0 42673596  15400 115988    0    0    48     0 80856 81453  2  0 97  0  0	
 2  0      0 42673596  15408 115988    0    0    32    12 82103 82698  2  1 97  0  0	
 2  0      0 42673596  15408 115988    0    0   160     0 80820 81716  2  0 98  0  0	
 2  0      0 42673596  15408 115988    0    0    32     0 81100 81880  2  0 97  0  0	
 2  0      0 42673596  15408 115988    0    0    48     0 81325 82266  1  1 97  0  1	
 2  0      0 42673596  15408 115988    0    0    64     0 81006 81799  2  0 97  0  0	
 2  0      0 42673596  15408 115988    0    0    96     0 81162 82093  2  1 97  0  0	
 3  0      0 42673100  15416 115992    0    0    96    12 80843 81837  1  1 97  0  0	
 3  0      0 42673100  15416 115992    0    0    48     0 81351 82245  2  1 97  0  0	
 3  0      0 42673100  15416 115992    0    0    32     0 81318 82224  2  1 97  0  0	
 2  0      0 42673100  15416 115992    0    0     0     0 81402 82290  1  0 98  0  0	
 3  0      0 42673100  15416 115992    0    0    64     0 80966 81800  2  0 97  0  1	
 3  0      0 42673100  15424 115984    0    0    32    40 81363 82275  2  0 97  0  0	
 4  0      0 42673100  15424 115984    0    0    64     0 81239 82160  1  0 98  0  1	
 2  0      0 42673100  15424 115984    0    0    64     0 81011 81923  2  0 97  0  0	
 2  0      0 42672728  15424 115996    0    0    64     0 79632 80536  2  1 97  0  1	
 2  0      0 42672728  15424 115996    0    0    64     0 81179 82217  2  0 97  0  0	
 2  0      0 42672728  15432 115988    0    0    16    20 80530 81924  1  1 98  0  0	
 3  0      0 42672728  15432 115988    0    0    64     0 81198 82061  2  0 97  0  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42672728  15432 115988    0    0   160     0 81097 81917  1  1 97  0  0	
 2  0      0 42672728  15432 115988    0    0    48     0 81388 82203  1  0 98  0  0	
 2  0      0 42672728  15432 115988    0    0    96     0 81275 82154  2  0 97  0  0	
 3  0      0 42672728  15432 115988    0    0    48     0 80887 81900  1  0 98  0  0	
 3  0      0 42671860  15440 116000    0    0    32    28 80690 81423  1  1 97  0  0	
 3  0      0 42671860  15440 116000    0    0    64     0 79777 81312  1  1 98  0  0	
 2  0      0 42671860  15440 116000    0    0    48     0 79283 80902  1  1 97  0  0	
 2  0      0 42671736  15440 116000    0    0    32     0 78875 80777  1  1 98  0  0	
 2  0      0 42671736  15440 116000    0    0    32     0 76782 78507  1  1 97  0  1	
 2  0      0 42671736  15448 115992    0    0    64    24 79311 81067  2  1 97  0  1	
 2  0      0 42671612  15448 115992    0    0    48     0 81159 81624  2  1 97  0  0	
 2  0      0 42671612  15448 115992    0    0    32     0 81694 82085  2  1 97  0  1	
 2  0      0 42671488  15448 116000    0    0    80     0 80925 81396  2  1 97  0  0	
 2  0      0 42671488  15448 116000    0    0    64     0 79674 80241  2  1 97  0  0	
 2  0      0 42671488  15456 116000    0    0    48    20 78771 79507  1  1 97  0  0	
 2  0      0 42671488  15456 116000    0    0    48     0 78926 79535  2  1 97  0  0	
 2  0      0 42671488  15456 116000    0    0    48     0 78716 79340  2  1 97  0  0	
 2  0      0 42671488  15456 116000    0    0   128     0 78903 79489  1  1 98  0  0	
 2  0      0 42671488  15456 116000    0    0    96     0 77956 78584  1  1 97  0  1	
 2  0      0 42671488  15456 116000    0    0    64     0 80276 80712  2  1 97  0  0	
 2  0      0 42670992  15464 116004    0    0    48    12 80949 81397  2  1 97  0  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42670992  15464 116004    0    0    64     0 80800 81229  2  1 97  0  0	
 2  0      0 42670992  15464 116004    0    0    80     0 80757 81204  2  0 97  0  0	
 2  0      0 42670992  15464 116004    0    0    32     0 80875 81248  1  1 97  0  0	
 2  0      0 42670992  15464 116004    0    0    48    24 80833 81206  1  1 98  0  0	
 2  0      0 42670992  15472 115996    0    0    48    24 80712 81064  2  1 97  0  0	
 3  0      0 42670992  15472 115996    0    0    64     0 80486 80857  2  0 97  0  1	
 2  0      0 42670992  15472 115996    0    0    64     0 80618 80976  2  0 97  0  1	
 3  0      0 42670372  15472 116004    0    0    32     0 80183 80626  2  1 97  0  0	
 3  0      0 42670372  15472 116004    0    0    64    12 80769 81254  2  0 97  0  0	
 3  0      0 42670372  15472 116004    0    0    32     0 80881 81295  2  0 97  0  1	
 3  0      0 42670372  15480 116004    0    0    32    28 80830 81220  2  1 97  0  0	
 2  0      0 42670372  15480 116004    0    0    32     0 80730 81146  2  0 97  0  0	
 2  0      0 42670372  15480 116004    0    0    48     0 80832 81216  2  0 97  0  1	
 3  0      0 42670372  15480 116004    0    0    16     0 80684 81091  2  1 97  0  1	
 2  0      0 42670372  15480 116004    0    0    16     0 80773 81206  2  0 97  0  0	
 3  0      0 42670124  15488 116000    0    0    48    16 80486 81093  2  1 97  0  0	
 2  0      0 42670124  15488 116000    0    0    64     0 81103 81730  2  0 97  0  0	
 3  0      0 42670124  15488 116000    0    0    32     0 79605 80083  2  1 97  0  0	
 2  0      0 42670124  15488 116000    0    0    16     8 80994 81565  1  1 98  0  0	
 3  0      0 42670124  15488 116000    0    0    32     0 81222 81566  2  0 97  0  0	
 2  0      0 42670124  15488 116000    0    0    64     0 81526 82069  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42670124  15496 115992    0    0    16    24 81885 82570  2  0 97  0  1	
 3  0      0 42670124  15496 115992    0    0    48     0 81807 82686  2  0 98  0  0	
 2  0      0 42669876  15496 116008    0    0    16     0 81373 82429  2  0 97  0  0	
 2  0      0 42669752  15496 116008    0    0    64     0 80025 80303  1  0 97  0  1	
 2  0      0 42669752  15496 116008    0    0    16     0 80414 80528  3  0 97  0  0	
 2  0      0 42669752  15504 116008    0    0    48    12 81173 81370  1  0 98  0  1	
 3  0      0 42669752  15504 116008    0    0    48     0 80501 80624  2  0 97  0  0	
 3  0      0 42669752  15504 116008    0    0    96     0 81341 81439  2  1 97  0  1	
 2  0      0 42669752  15504 116008    0    0    96     0 81146 81301  1  0 98  0  1	
 2  0      0 42669752  15504 116008    0    0    96     0 80973 81097  2  1 97  0  0	
 3  0      0 42669256  15504 116012    0    0   144     0 80825 80952  2  1 97  0  0	
 3  0      0 42669132  15512 116004    0    0    48    12 81409 81509  3  0 96  0  0	
 2  0      0 42669132  15512 116004    0    0    48     0 80779 80921  2  0 97  0  1	
 2  0      0 42669132  15512 116004    0    0    64     8 81206 81399  1  0 98  0  0	
 3  0      0 42669132  15512 116004    0    0    48     0 80860 80994  2  1 97  0  0	
 3  0      0 42669132  15512 116004    0    0    96     0 81220 81361  2  1 97  0  0	
 3  0      0 42669132  15520 115996    0    0   112    24 80295 80460  2  1 97  0  1	
 3  0      0 42669132  15520 115996    0    0    64     0 81017 81226  1  0 99  0  0	
 2  0      0 42668760  15520 116012    0    0    32    32 81369 81560  1  1 98  0  1	
 2  0      0 42668760  15520 116012    0    0    64     0 81264 81375  2  1 97  0  0	
 3  0      0 42668760  15520 116012    0    0    80     0 81414 81476  3  0 96  0  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 42668760  15524 116008    0    0    64     8 81031 81210  1  0 98  0  1	
 2  0      0 42668760  15528 116004    0    0    96     4 81108 81246  2  0 97  0  0	
 3  0      0 42668760  15528 116004    0    0    64     0 81205 81378  2  1 97  0  1	
 3  0      0 42668760  15528 116004    0    0    64     0 81290 81415  2  1 97  0  0	
 3  0      0 42668760  15528 116004    0    0    64     0 81317 81498  2  0 98  0  0	
 2  0      0 42668140  15528 116012    0    0    48     0 79349 79499  2  1 97  0  1	
 2  0      0 42668140  15536 116012    0    0    16    12 81381 81574  2  1 97  0  0	
 3  0      0 42668140  15536 116012    0    0    32     8 81169 81302  1  1 97  0  1	
 3  0      0 42668140  15536 116012    0    0    16     0 81080 81265  1  1 97  0  1	
 2  0      0 42668140  15536 116012    0    0    48     0 81267 81433  1  0 98  0  0	
 2  0      0 42668140  15536 116012    0    0    32     0 81139 81281  2  0 97  0  0	
 2  0      0 42668140  15544 116004    0    0    80    12 81123 81276  2  1 97  0  0	
 2  0      0 42668140  15544 116004    0    0    48     0 81333 81464  2  1 97  0  1	
 2  0      0 42667768  15544 116012    0    0    32     0 81184 81290  2  0 97  0  0	
 3  0      0 42667768  15544 116012    0    0    32     0 81389 81535  2  0 97  0  1	
 4  0      0 42667768  15544 116012    0    0    16     0 79769 79878  2  1 97  0  1	
 2  0      0 42667768  15544 116012    0    0   128     0 80353 80522  1  0 98  0  1	
 2  0      0 42667768  15552 116004    0    0    48    12 81306 81423  2  0 97  0  0	
 2  0      0 42667768  15552 116004    0    0   112     0 81209 81330  2  0 97  0  0	
 2  0      0 42667768  15552 116004    0    0     0     0 81683 81813  2  0 97  0  0	
 2  0      0 42667768  15552 116004    0    0    80     0 81352 81517  2  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42667396  15552 116020    0    0    80     0 81126 81316  1  1 97  0  1	
 2  0      0 42667272  15560 116020    0    0    96    20 81050 81208  1  1 98  0  0	
 3  0      0 42667272  15560 116020    0    0    32     0 80134 80244  1  1 98  0  0	
 2  0      0 42667148  15560 116020    0    0    16     0 80451 80545  2  0 97  0  0	
 2  0      0 42667148  15560 116020    0    0    64     0 79784 79938  1  1 98  0  0	
 2  0      0 42667148  15560 116020    0    0    96     0 81046 81165  2  0 97  0  0	
 3  0      0 42667148  15560 116020    0    0    32     0 81135 81307  2  1 97  0  1	
 2  0      0 42667148  15568 116012    0    0    80    24 81096 81202  3  1 96  0  0	
 2  0      0 42666900  15568 116020    0    0    48     0 81376 81532  2  0 97  0  0	
 2  0      0 42666900  15568 116020    0    0    48     0 81232 81390  1  1 97  0  1	
 4  0      0 42666900  15568 116020    0    0    48     0 80956 81116  2  0 97  0  0	
 2  0      0 42666900  15568 116020    0    0    32     0 81299 81475  1  0 98  0  0	
 2  0      0 42666776  15576 116012    0    0    32    12 80956 81143  1  0 98  0  0	
 2  0      0 42666652  15576 116012    0    0    32     0 81428 81566  2  0 97  0  1	
 3  0      0 42666652  15576 116012    0    0    64     0 79839 79986  2  1 97  0  0	
 3  0      0 42666652  15576 116012    0    0    80     0 81276 81386  2  0 97  0  0	
 4  0      0 42666528  15576 116020    0    0    48     0 81392 81497  2  0 97  0  0	
 3  0      0 42666404  15576 116020    0    0    80    20 81504 82021  2  1 97  0  0	
 2  0      0 42666404  15584 116020    0    0    64    24 81095 81645  2  1 97  0  1	
 3  0      0 42666404  15584 116020    0    0    16     0 79781 80969  1  1 97  0  0	
 2  0      0 42666404  15584 116020    0    0    32     0 81010 81730  2  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42666404  15584 116020    0    0     0     0 81494 82235  1  0 98  0  0	
 2  0      0 42666404  15584 116020    0    0    48     0 81856 82682  2  1 97  0  0	
 3  0      0 42666404  15592 116012    0    0     0    12 82430 83395  2  0 97  0  0	
 2  0      0 42666156  15592 116020    0    0    16     0 81253 82101  2  1 97  0  0	
 2  0      0 42666156  15592 116020    0    0    48     0 82359 83317  2  1 97  0  1	
 2  0      0 42666156  15592 116020    0    0    64     0 82301 83236  2  0 97  0  0	
 3  0      0 42666156  15592 116020    0    0    64     0 82282 83269  2  1 97  0  0	
 2  0      0 42666156  15592 116020    0    0    64     0 82204 83219  2  1 97  0  0	
 3  0      0 42666156  15600 116012    0    0    80    12 82388 83268  2  0 97  0  0	
 4  0      0 42666156  15600 116012    0    0    16     0 81606 82900  2  0 97  0  0	
 2  0      0 42666156  15600 116012    0    0    64     0 82255 83288  2  1 97  0  0	
 2  0      0 42665784  15600 116024    0    0    48     0 81804 83009  1  0 98  0  1	
 2  0      0 42665784  15600 116024    0    0    32     0 82157 83439  2  0 97  0  0	
 2  0      0 42665784  15608 116024    0    0    64    12 81632 82590  2  0 97  0  1	
 3  0      0 42665784  15608 116024    0    0    16     0 82272 83295  2  1 97  0  0	
 2  0      0 42665784  15608 116024    0    0    32     0 82402 83384  2  0 97  0  0	
 2  0      0 42665784  15608 116024    0    0    48     8 82470 83332  2  1 97  0  0	
 3  0      0 42665784  15608 116024    0    0     0     0 82087 83112  2  1 97  0  0	
 3  0      0 42665784  15608 116024    0    0     0     0 82554 83492  2  0 97  0  0	
 2  0      0 42665660  15616 116028    0    0    32    24 80413 81912  2  1 97  0  0	
 3  0      0 42665660  15616 116028    0    0    48     0 79980 81508  1  1 97  0  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42665660  15616 116028    0    0   112     0 79612 81371  2  1 97  0  0	
 2  0      0 42665660  15616 116028    0    0    48     0 79530 81465  2  1 97  0  0	
 2  0      0 42665660  15616 116028    0    0   112     0 78006 79723  2  1 97  0  1	
 2  0      0 42665660  15624 116020    0    0    16    12 79696 81552  2  1 97  0  0	
 3  0      0 42665660  15624 116020    0    0     0     0 79741 81390  1  1 97  0  0	
 2  0      0 42665660  15624 116020    0    0    64     0 78574 79144  1  1 97  0  0	
 2  0      0 42665164  15624 116028    0    0    48     0 79013 79841  2  1 97  0  0	
 2  0      0 42665164  15624 116028    0    0    16     0 80426 81141  1  1 97  0  1	
 2  0      0 42665164  15624 116028    0    0    64     0 81447 81782  2  1 97  0  0	
 2  0      0 42665040  15632 116028    0    0    48    12 81266 81592  2  0 97  0  0	
 2  0      0 42665040  15632 116028    0    0    32     0 80877 81184  2  1 97  0  0	
 2  0      0 42665040  15632 116028    0    0    16    12 81321 81610  2  1 97  0  0	
 2  0      0 42665040  15632 116028    0    0    48     0 79927 80261  2  1 97  0  1	
 3  0      0 42665040  15632 116028    0    0    16     0 81241 81572  2  1 97  0  0	
 2  0      0 42664668  15640 116028    0    0    48    24 81123 81598  2  0 97  0  0	
 2  0      0 42664668  15640 116028    0    0    80     0 81174 81518  2  1 97  0  0	
 2  0      0 42664668  15640 116028    0    0    16     0 81219 81533  1  0 98  0  0	
 2  0      0 42664668  15640 116028    0    0    64     0 81084 81394  2  1 97  0  1	
 2  0      0 42664668  15640 116028    0    0    80     0 80897 81333  2  0 97  0  0	
 3  0      0 42664668  15640 116028    0    0    80     0 81127 81413  2  1 97  0  0	
 2  0      0 42664668  15648 116020    0    0    32    12 80927 81331  1  0 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 42664668  15648 116020    0    0   112     0 80883 81222  2  1 97  0  1	
 3  0      0 42664172  15648 116028    0    0    32     0 80365 80751  2  1 97  0  0	
 3  0      0 42664172  15648 116028    0    0    48     0 81081 81459  2  0 97  0  0	
 2  0      0 42664172  15648 116028    0    0    48     0 81152 81520  2  1 97  0  0	
 2  0      0 42664172  15656 116028    0    0     0    16 81211 81531  2  1 97  0  1	
 2  0      0 42664172  15656 116028    0    0    16     8 81257 81651  2  0 98  0  0	
 2  0      0 42664172  15656 116028    0    0    64     0 81208 81565  2  1 97  0  0	
 2  0      0 42664172  15656 116028    0    0    16     0 81069 81469  2  0 98  0  0	
 2  0      0 42664172  15656 116028    0    0     0     0 81086 81429  2  1 97  0  0	
 2  0      0 42664048  15656 116032    0    0    16     0 75223 75370  2  1 97  0  1	
 2  0      0 42664048  15664 116032    0    0    48    24 76771 76914  1  1 97  0  0	
 2  0      0 42664048  15664 116032    0    0   128     0 79657 79914  2  0 97  0  1	
 2  0      0 42664048  15664 116032    0    0    48     0 81123 81454  2  0 97  0  0	
 2  0      0 42664048  15664 116032    0    0    48     0 81151 81481  2  0 97  0  0	
 2  0      0 42664048  15664 116032    0    0     0     0 81305 81609  2  1 97  0  0	
 3  0      0 42664048  15672 116024    0    0     0    12 81145 81528  2  0 97  0  0	
 3  0      0 42664048  15672 116024    0    0    48     0 81117 81436  2  0 97  0  1	
 2  0      0 42663676  15672 116032    0    0    64     0 80998 81470  2  1 97  0  0	
 2  0      0 42663676  15672 116032    0    0    32     0 81028 81432  2  1 97  0  0	
 2  0      0 42663676  15672 116032    0    0    16     0 80662 80952  2  1 97  0  1	
 2  0      0 42663552  15672 116032    0    0    32     0 81033 81349  2  1 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42663552  15680 116024    0    0    64    12 80857 81171  1  1 97  0  0	
 2  0      0 42663552  15680 116024    0    0    32     0 81155 81825  2  1 97  0  0	
 2  0      0 42663428  15680 116036    0    0    64     0 81314 82096  2  0 97  0  0	
 2  0      0 42663304  15680 116036    0    0    64     0 80899 81904  2  1 97  0  0	
 2  0      0 42663304  15680 116036    0    0    80    20 80960 81878  2  1 97  0  0	
 3  0      0 42663304  15688 116036    0    0    80    24 80955 81719  1  1 97  0  0	
 4  0      0 42663304  15688 116036    0    0    80     0 81109 81832  2  0 97  0  1	
 3  0      0 42662932  15688 116036    0    0    96     0 81238 81935  2  1 97  0  0	
 3  0      0 42662932  15688 116036    0    0    64     0 81003 81509  2  1 97  0  1	
 2  0      0 42662932  15688 116036    0    0    32     0 80729 80924  1  1 98  0  0	
 2  0      0 42662932  15688 116036    0    0    48     0 80204 80340  1  1 97  0  0	
 3  0      0 42662932  15696 116028    0    0    32    12 80717 80961  2  1 97  0  0	
 2  0      0 42662808  15696 116036    0    0    32     0 81472 82295  2  1 97  0  0	
 2  0      0 42662808  15696 116036    0    0    48     0 81471 82358  2  1 97  0  0	
 2  0      0 42662808  15696 116036    0    0    64     0 81595 82375  2  0 97  0  0	
 2  0      0 42662808  15696 116036    0    0    80     8 81475 82342  2  1 97  0  0	
 2  0      0 42662808  15704 116028    0    0    48    12 81876 82531  2  0 97  0  0	
 2  0      0 42662436  15704 116040    0    0    96     0 81610 82405  2  1 97  0  0	
 3  0      0 42662312  15704 116040    0    0    96     0 81023 81987  2  0 97  0  0	
 3  0      0 42662312  15704 116040    0    0    48     0 81493 82314  3  0 96  0  1	
 2  0      0 42662312  15704 116040    0    0    48     0 80093 80876  2  1 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 42662312  15704 116040    0    0    80     8 81524 82380  2  0 98  0  0	
 2  0      0 42662188  15712 116040    0    0    16     4 81634 82427  2  0 97  0  0	
 2  0      0 42662188  15712 116040    0    0    16     0 81440 82414  2  0 97  0  0	
 2  0      0 42662188  15712 116040    0    0    16     0 81438 82284  2  0 97  0  0	
 2  0      0 42662188  15712 116040    0    0    32     0 81660 82384  2  0 97  0  1	
 2  0      0 42662188  15712 116040    0    0    32     0 81596 82334  2  1 97  0  0	
 2  0      0 42662064  15720 116040    0    0    16    12 81623 82482  2  1 97  0  0	
 2  0      0 42662064  15720 116040    0    0    16     0 80959 82010  1  1 98  0  0	
 2  0      0 42662064  15720 116040    0    0    48     0 81575 82470  2  0 97  0  0	
 3  0      0 42662064  15720 116040    0    0    48     0 80986 81680  2  0 97  0  0	
 2  0      0 42662064  15720 116040    0    0    64     0 81494 82265  2  1 97  0  0	
 3  0      0 42661816  15728 116040    0    0    80    12 81155 81932  2  1 97  0  0	
 2  0      0 42661816  15728 116040    0    0    64     0 79583 80320  2  1 97  0  0	
 2  0      0 42661816  15728 116040    0    0    80     0 78511 79155  2  1 97  0  0	
 2  0      0 42661816  15728 116040    0    0    48     4 79045 79688  2  1 97  0  0	
 2  0      0 42661568  15728 116040    0    0    64     0 78144 79927  2  1 97  0  0	
 3  0      0 42661568  15728 116040    0    0    32     0 77642 77781  1  1 97  0  0	
 3  0      0 42661568  15736 116040    0    0   112    12 77310 77417  2  1 97  0  0	
 2  0      0 42661568  15736 116040    0    0    48     0 77639 77693  2  1 97  0  0	
 2  0      0 42661568  15736 116040    0    0    16    12 77285 77330  1  1 97  0  0	
 2  0      0 42661568  15736 116040    0    0    64     0 77606 77654  2  1 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42661320  15736 116040    0    0    32     0 77358 77444  1  1 97  0  0	
 2  0      0 42661320  15744 116036    0    0    16    12 77470 77602  2  1 97  0  0	
 2  0      0 42661196  15744 116044    0    0    48     0 77552 77652  2  1 97  0  0	
 3  0      0 42661196  15744 116044    0    0    16     8 77528 77621  1  1 97  0  0	
 3  0      0 42661196  15744 116044    0    0    48     0 77207 77280  2  1 97  0  0	
 2  0      0 42661072  15744 116044    0    0    64     0 77444 77569  2  1 97  0  0	
 2  0      0 42661072  15744 116044    0    0    32     0 77327 77454  2  1 97  0  0	
 3  0      0 42661072  15752 116036    0    0    64    24 78696 79483  1  1 97  0  0	
 2  0      0 42661072  15752 116044    0    0     0     0 77333 78565  1  1 97  0  1	
 2  0      0 42660948  15752 116044    0    0    48     0 78225 80622  1  1 97  0  0	
 2  0      0 42660948  15752 116048    0    0    16     0 79061 80616  1  1 97  0  0	
 2  0      0 42660948  15752 116048    0    0    32     0 78954 80573  1  1 97  0  0	
 2  0      0 42660948  15760 116048    0    0   144    12 78656 80337  2  1 97  0  0	
 2  0      0 42660948  15760 116048    0    0    64     0 78863 80545  2  0 97  0  0	
 2  0      0 42660948  15760 116048    0    0    16     0 78987 80427  1  1 97  0  0	
 2  0      0 42660948  15760 116048    0    0    32     0 79028 80448  1  1 97  0  0	
 2  0      0 42660948  15760 116048    0    0    48     0 78815 80312  1  1 97  0  0	
 2  0      0 42660948  15760 116048    0    0    80     0 78213 79748  2  1 97  0  0	
 2  0      0 42660576  15768 116048    0    0    48    12 77498 79384  1  1 97  0  1	
 2  0      0 42660452  15768 116048    0    0    80     0 77968 80584  2  1 97  0  0	
 2  0      0 42660452  15768 116048    0    0    48     0 78678 80434  1  1 98  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42660452  15768 116048    0    0    48     0 79038 80591  1  1 97  0  1	
 3  0      0 42660452  15768 116048    0    0    48     0 78652 80243  1  1 97  0  0	
 2  0      0 42660452  15776 116040    0    0    96    12 78836 80302  1  1 98  0  0	
 3  0      0 42660452  15776 116040    0    0    32     8 78646 80132  1  1 97  0  0	
 3  0      0 42660452  15776 116040    0    0    96     0 78791 80352  1  1 98  0  0	
 2  0      0 42659956  15776 116048    0    0    32     0 78030 80297  2  1 97  0  1	
 2  0      0 42659956  15776 116048    0    0    64     0 78089 80572  2  1 97  0  0	
 2  0      0 42659956  15776 116048    0    0    64     0 77272 77920  2  1 97  0  1	
 2  0      0 42659956  15784 116048    0    0    64    24 78849 79716  1  1 97  0  0	
 2  0      0 42659584  15784 116048    0    0    32     0 78902 79660  2  1 97  0  0	
 3  0      0 42659584  15784 116048    0    0    16     0 79075 79732  2  1 97  0  0	
 3  0      0 42659584  15784 116048    0    0    48     0 78917 79377  2  1 97  0  0	
 2  0      0 42659584  15784 116048    0    0    32     0 78935 79281  1  1 97  0  0	
 3  0      0 42659584  15792 116040    0    0    32    32 78475 79095  1  1 97  0  0	
 2  0      0 42659584  15792 116040    0    0    32     0 79452 80403  2  1 97  0  0	
 2  0      0 42659584  15792 116040    0    0     0     0 79392 81360  2  1 97  0  0	
 3  0      0 42659584  15792 116040    0    0     0     0 79796 81555  2  1 97  0  1	
 4  0      0 42659584  15792 116040    0    0    16     0 78583 80174  2  1 97  0  1	
 2  0      0 42659584  15792 116040    0    0    48     8 79393 80854  1  1 97  0  1	
 2  0      0 42659584  15800 116032    0    0    48    24 80077 80604  2  0 97  0  0	
 2  0      0 42659584  15800 116032    0    0    64     0 82417 82826  2  1 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 42659336  15800 116052    0    0    96     0 81996 82559  2  1 97  0  0	
