procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 97496752   9400  69764    0    0 106320     0 142657 142669  5  2 63 29  1	
 3  5      0 97496752   9400  69764    0    0 103584     0 139497 139100  5  2 62 30  1	
 3  5      0 97496752   9400  69764    0    0 104976     0 140221 140863  5  2 63 30  1	
 6  2      0 97496752   9400  69764    0    0 102544     0 137817 137895  5  1 63 30  1	
 5  3      0 97496752   9408  69756    0    0 103824    12 140951 141916  5  2 63 29  1	
 4  5      0 97496752   9408  69764    0    0 105600     0 137649 138741  5  2 63 29  1	
 1  7      0 97496752   9408  69764    0    0 101712     0 136520 136047  5  2 63 30  1	
 3  5      0 97496752   9408  69764    0    0 102272     0 137717 138203  5  1 63 30  1	
 7  2      0 97496752   9408  69764    0    0 106560     0 139412 139948  5  2 63 29  1	
 9  1      0 97496752   9416  69756    0    0 104448    16 141492 141544  5  2 63 29  1	
 5  4      0 97496752   9416  69756    0    0 101824     0 137926 138251  4  2 63 30  1	
 4  4      0 97496752   9416  69764    0    0 103168     0 139369 140108  5  2 63 30  1	
 5  3      0 97496752   9416  69764    0    0 104080     0 139505 139665  5  1 63 30  1	
 7  3      0 97496752   9416  69764    0    0 106224    12 142162 141964  5  2 63 29  1	
 0  8      0 97496752   9416  69764    0    0 104832     0 139930 139343  4  2 62 30  1	
 8  1      0 97496752   9424  69764    0    0 106736    12 140264 140868  4  2 63 30  1	
 5  3      0 97496752   9424  69764    0    0 103920     0 139683 140005  4  2 63 30  1	
 3  5      0 97496752   9424  69764    0    0 104688     0 140578 140269  5  2 62 30  1	
 7  2      0 97496752   9424  69764    0    0 104368     4 138385 139633  5  2 62 30  1	
 3  6      0 97496752   9424  69764    0    0 103088     0 136215 135714  4  2 63 30  1	
 6  2      0 97496752   9432  69756    0    0 102832    12 140365 139943  5  2 62 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  6      0 97496752   9432  69764    0    0 102080     0 134913 134444  4  1 63 31  1	
 4  4      0 97496752   9432  69764    0    0 101232     0 135652 135736  5  2 62 30  1	
 7  3      0 97496752   9432  69768    0    0 98688     8 136170 136330  4  2 63 30  1	
 3  5      0 97496752   9432  69768    0    0 104192     0 138173 138611  5  2 62 30  1	
 7  2      0 97496752   9432  69768    0    0 103680     0 137809 138143  5  1 62 30  1	
 5  3      0 97496752   9440  69760    0    0 103600    20 140835 140737  5  2 63 30  1	
 4  4      0 97496752   9440  69768    0    0 104384     0 138986 139280  4  2 63 30  1	
 2  6      0 97496752   9440  69768    0    0 103136     0 141015 140828  4  2 63 30  1	
 6  2      0 97496752   9440  69768    0    0 104288     0 138959 138933  5  2 62 30  1	
 0  8      0 97496752   9440  69768    0    0 103904     0 135674 135516  4  2 63 31  1	
 1  7      0 97496752   9448  69760    0    0 104016    12 142070 141796  5  2 63 29  1	
 5  4      0 97496624   9448  69772    0    0 102592     0 137372 137885  5  2 62 30  1	
 5  4      0 97496624   9448  69772    0    0 105328     0 137113 137227  5  2 62 31  1	
 6  4      0 97496624   9448  69772    0    0 104784     0 141005 141905  5  1 63 29  1	
 5  2      0 97496624   9448  69772    0    0 104848     0 139993 140596  5  1 63 29  1	
 2  6      0 97496624   9448  69772    0    0 104960     0 140695 140923  5  2 62 30  1	
 4  5      0 97496624   9456  69772    0    0 104352    12 140619 140465  5  1 63 30  1	
 4  4      0 97496624   9456  69772    0    0 107168     0 140633 140114  5  1 63 30  1	
 7  4      0 97496624   9456  69772    0    0 105056     4 138091 138656  5  2 62 30  1	
 2  5      0 97496624   9456  69772    0    0 101088     0 138183 137728  5  2 63 29  1	
 5  3      0 97496624   9456  69772    0    0 102352     0 138074 137801  5  2 62 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  3      0 97496624   9464  69764    0    0 106112    12 142470 142160  4  2 63 29  1	
 6  4      0 97496624   9464  69772    0    0 104560     0 139900 139386  4  1 63 30  1	
 6  2      0 97496624   9464  69772    0    0 102496     0 139415 139369  4  1 63 30  1	
 3  5      0 97496624   9464  69772    0    0 103840     0 136950 137288  5  2 62 30  1	
 4  6      0 97496624   9464  69772    0    0 105200     0 141042 140095  4  2 63 30  1	
 3  6      0 97496624   9464  69772    0    0 103760     0 138952 138768  4  2 63 30  1	
 4  4      0 97496624   9472  69772    0    0 101616    12 137433 137860  5  1 62 30  1	
 3  5      0 97496624   9472  69772    0    0 101728    16 136900 136704  5  2 62 30  1	
 4  4      0 97496624   9472  69772    0    0 103632     0 136462 136571  5  1 62 30  1	
 5  3      0 97496624   9472  69772    0    0 102544     0 138409 138287  4  2 62 30  1	
 6  3      0 97496624   9472  69772    0    0 104208     0 141139 140721  4  2 63 30  1	
 7  2      0 97496624   9480  69764    0    0 105104    20 137799 138230  5  1 62 30  1	
 4  4      0 97496624   9484  69772    0    0 104768     8 141486 141954  5  2 63 29  1	
 5  3      0 97496624   9484  69772    0    0 102320     0 140794 141585  5  2 63 30  1	
 6  4      0 97496624   9484  69772    0    0 106880     0 140016 140285  5  2 62 30  1	
 7  1      0 97496624   9484  69772    0    0 106512     0 139681 141011  5  2 63 30  1	
 3  5      0 97496624   9484  69772    0    0 103360     0 139072 139526  5  1 63 30  1	
 4  5      0 97496624   9492  69772    0    0 104448    28 140055 139611  4  2 63 30  1	
 4  4      0 97496624   9492  69772    0    0 102320     0 138191 137275  5  2 62 30  1	
 2  6      0 97496624   9492  69772    0    0 104208     0 141041 140247  5  2 62 30  1	
 5  4      0 97496624   9492  69772    0    0 104160     0 139968 140588  5  2 63 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  3      0 97496624   9492  69772    0    0 106976     0 141746 141945  6  2 62 29  1	
 1  7      0 97496624   9500  69772    0    0 105184    12 140662 140624  5  2 62 29  1	
 5  3      0 97496624   9500  69780    0    0 107264     0 142380 141636  5  2 63 30  1	
 4  4      0 97496624   9500  69780    0    0 107104     0 140886 141152  5  2 63 30  1	
 4  5      0 97496624   9500  69780    0    0 107136     0 142701 142277  5  2 63 29  1	
 5  3      0 97496624   9500  69780    0    0 105568     0 140962 141109  4  2 63 30  1	
 5  4      0 97496624   9500  69780    0    0 103584     0 138477 137856  5  1 63 30  1	
 3  5      0 97496624   9508  69772    0    0 105424    12 138533 138618  5  2 62 30  1	
 1  7      0 97496624   9508  69780    0    0 103728     0 139623 140488  5  2 63 30  1	
 7  3      0 97496624   9508  69780    0    0 102336     0 135064 135328  5  2 62 30  1	
 3  5      0 97496624   9508  69780    0    0 106496     0 142423 142277  6  2 62 29  1	
 4  5      0 97496624   9508  69780    0    0 106096     0 140933 142048  5  2 63 29  1	
 3  5      0 97496624   9516  69780    0    0 105984    12 138683 139649  5  1 62 30  1	
 4  5      0 97496624   9516  69780    0    0 105296     0 140441 140756  5  2 62 30  1	
 4  5      0 97496624   9516  69780    0    0 107056     0 140887 140619  4  2 63 30  1	
 5  4      0 97496624   9516  69780    0    0 105584     0 139067 139575  5  1 63 30  1	
 3  5      0 97496624   9516  69780    0    0 102944     0 140146 139723  5  2 63 29  1	
 7  1      0 97496624   9520  69780    0    0 103504     8 139312 138728  5  2 63 29  1	
 7  3      0 97496624   9528  69780    0    0 106288    28 139753 139319  4  1 63 30  1	
 5  3      0 97496624   9528  69780    0    0 102432     0 137153 136485  5  1 62 30  1	
 2  6      0 97496624   9528  69780    0    0 105312     0 137894 138280  5  2 63 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  4      0 97496624   9528  69780    0    0 103408     0 141441 141429  5  2 63 29  1	
 3  5      0 97496624   9528  69780    0    0 106672    28 143081 143176  5  2 63 29  1	
 6  3      0 97496624   9536  69772    0    0 106960    24 144056 143743  5  2 63 29  1	
 1  7      0 97496624   9536  69780    0    0 105520     0 142995 143326  5  2 63 29  1	
 6  3      0 97496624   9536  69780    0    0 105600     0 142328 142558  5  2 63 29  1	
 3  5      0 97496624   9536  69780    0    0 106160     0 142901 142163  6  1 63 29  1	
 4  4      0 97495352   9536  69784    0    0 106720     0 142026 141718  6  2 62 30  1	
 5  4      0 97495232   9536  69784    0    0 105232     0 143512 143414  5  2 63 29  1	
 3  5      0 97495232   9544  69784    0    0 104576    16 138772 139038  5  2 62 30  1	
 5  3      0 97495632   9544  69784    0    0 104272     0 140569 140939  5  2 63 29  1	
 4  4      0 97495632   9544  69784    0    0 108640     0 145627 145754  5  2 63 29  1	
 3  6      0 97495632   9544  69784    0    0 107328     0 143273 142760  5  2 63 29  1	
 2  6      0 97495632   9544  69784    0    0 108912     0 143618 144917  5  2 63 29  1	
 5  4      0 97495632   9552  69776    0    0 107568    20 143259 143840  5  2 63 29  1	
10  1      0 97495632   9552  69788    0    0 107808     0 141548 141734  5  2 62 29  1	
 4  4      0 97495632   9552  69788    0    0 104976     0 141141 140739  5  2 63 29  1	
 6  3      0 97495632   9552  69788    0    0 106976     0 142176 142315  6  2 63 29  1	
 3  5      0 97495632   9552  69788    0    0 107344     0 142531 141783  4  2 63 29  1	
 7  2      0 97495632   9552  69788    0    0 107488     0 141038 140924  5  2 63 29  1	
 8  2      0 97495632   9560  69788    0    0 105840    12 139715 140778  5  2 63 29  1	
 7  2      0 97495632   9560  69788    0    0 107344     0 140384 140711  4  2 63 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  4      0 97495632   9560  69788    0    0 106240     0 141539 141052  5  1 63 29  1	
 3  5      0 97495632   9560  69792    0    0 106784     0 140871 140353  5  1 63 30  1	
 4  5      0 97495632   9560  69792    0    0 103328     0 138299 137769  5  2 62 30  1	
 6  4      0 97495632   9568  69792    0    0 103840    16 138399 138805  4  1 63 30  1	
 6  3      0 97495632   9568  69792    0    0 104048     0 138411 138433  5  2 63 29  1	
 4  4      0 97495632   9568  69792    0    0 105824     0 140552 140399  4  2 63 30  1	
 1  7      0 97495632   9568  69792    0    0 104800     0 140344 140260  5  2 63 30  1	
 4  5      0 97495632   9568  69792    0    0 107040     0 141360 141641  5  2 63 29  1	
 7  1      0 97495632   9576  69784    0    0 106064    12 141778 141948  5  2 63 29  1	
 6  3      0 97495632   9576  69792    0    0 107104     0 141591 141807  5  2 63 30  1	
 3  5      0 97495632   9576  69792    0    0 109152    16 141821 142696  5  2 63 29  1	
 6  3      0 97495632   9576  69792    0    0 107680     0 141548 141772  6  1 63 29  1	
 7  2      0 97494640   9576  69792    0    0 104288     0 141447 141976  6  2 63 29  1	
 5  3      0 97494240   9576  69796    0    0 103360     0 138750 138654  5  1 63 30  1	
 6  3      0 97494240   9584  69796    0    0 103680    32 142152 142094  5  1 63 29  1	
 5  4      0 97493864   9584  69796    0    0 106688     0 141953 141174  5  2 63 30  1	
 1  7      0 97493864   9584  69796    0    0 106672    40 139956 140253  5  2 63 29  1	
 5  3      0 97493864   9584  69796    0    0 104112     0 137732 138675  5  2 63 29  1	
 3  5      0 97493864   9584  69796    0    0 106416     0 141022 141662  5  2 63 29  1	
 5  3      0 97495008   9592  69792    0    0 106192    40 139537 139284  5  2 62 30  1	
 5  3      0 97495008   9592  69796    0    0 106016     0 140546 141274  5  1 63 30  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  4      0 97495008   9592  69796    0    0 107552     4 141952 141739  5  2 63 29  1	
 3  5      0 97495008   9592  69796    0    0 107616     0 139630 139712  4  2 63 29  1	
 4  5      0 97495008   9592  69796    0    0 103376     0 139653 140452  5  2 63 30  1	
 5  4      0 97495008   9592  69796    0    0 106416     0 141217 140322  6  1 63 29  1	
 5  4      0 97495008   9600  69796    0    0 107376    12 143563 143728  4  2 64 29  1	
 7  3      0 97495008   9600  69796    0    0 107552     0 139990 139421  5  2 63 30  1	
 7  3      0 97495008   9600  69800    0    0 108496     0 142471 142761  5  2 63 29  1	
 6  4      0 97495008   9600  69800    0    0 107200     0 142357 142679  4  2 64 29  1	
 4  4      0 97495008   9600  69800    0    0 106352     0 142470 142762  5  1 63 29  1	
 5  3      0 97495008   9608  69792    0    0 108464    12 141979 142005  5  2 63 29  1	
 5  3      0 97495008   9608  69800    0    0 107088     4 143136 143428  5  2 63 29  1	
 6  2      0 97495008   9608  69800    0    0 108768     0 141790 142252  5  1 63 30  1	
 7  2      0 97495008   9608  69800    0    0 108064     0 144623 144269  5  2 63 29  1	
 3  5      0 97495008   9608  69800    0    0 106992     0 140625 140420  6  1 62 29  1	
 6  6      0 97495008   9608  69800    0    0 107984     0 141784 141694  5  2 63 29  1	
 2  6      0 97495008   9616  69800    0    0 107312    12 142943 142087  5  2 63 29  1	
 6  3      0 97495008   9616  69800    0    0 105792     0 140949 140365  5  2 63 29  1	
 2  7      0 97495008   9616  69800    0    0 107216     0 142790 142211  5  2 63 29  1	
 6  2      0 97495008   9616  69800    0    0 106320     0 140540 140941  5  2 63 30  1	
 3  5      0 97495008   9616  69800    0    0 106864     0 145340 144919  5  2 63 29  1	
 5  3      0 97495008   9624  69792    0    0 107152    16 142438 143353  5  2 63 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  3      0 97495008   9624  69800    0    0 106224     0 142701 142588  5  2 63 29  1	
 6  3      0 97495008   9624  69804    0    0 108224     0 143738 144090  4  1 64 29  1	
 3  5      0 97495008   9624  69804    0    0 105120     0 141514 141446  6  2 63 29  1	
 5  3      0 97495008   9624  69804    0    0 105840     0 138984 139618  4  2 63 29  1	
 4  4      0 97495008   9624  69804    0    0 106336    12 139902 140037  5  2 62 30  1	
 6  3      0 97495008   9632  69804    0    0 106784    24 139739 140732  5  2 62 30  1	
 5  4      0 97495008   9632  69804    0    0 107504     0 141729 142061  5  2 63 30  1	
 3  5      0 97495008   9632  69804    0    0 105712     0 141349 141373  5  2 63 30  1	
 4  4      0 97495008   9632  69804    0    0 107296     0 144070 144129  5  2 63 29  1	
 4  5      0 97495008   9632  69804    0    0 107216    44 143111 143365  5  2 63 29  1	
 3  5      0 97495008   9640  69804    0    0 107232    12 140752 140223  5  1 63 30  1	
 3  5      0 97495008   9640  69804    0    0 107520     0 142846 143297  5  2 63 29  1	
 6  2      0 97495008   9640  69804    0    0 105568     0 141655 141566  5  2 63 29  1	
 6  2      0 97495008   9640  69804    0    0 102800     0 138293 138484  5  2 63 30  1	
 1  7      0 97495008   9640  69804    0    0 107888     0 143318 143402  5  2 63 29  1	
 9  2      0 97495008   9640  69804    0    0 109088     0 143089 143408  5  2 63 29  1	
 7  3      0 97495008   9648  69796    0    0 107424    12 144990 144909  6  2 63 29  1	
 7  1      0 97495008   9648  69804    0    0 108592     0 143516 143799  5  2 63 29  1	
 4  4      0 97495008   9648  69804    0    0 107888     0 141461 141908  5  2 63 29  1	
 9  1      0 97495008   9648  69808    0    0 109488     0 143420 143908  5  2 63 29  1	
 3  6      0 97495008   9648  69808    0    0 109264     0 145720 146029  5  2 64 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  2      0 97495008   9656  69808    0    0 106960    12 142993 143763  5  2 63 28  1	
 5  4      0 97495008   9656  69808    0    0 108864     0 141740 141587  5  2 63 29  1	
 7  2      0 97495008   9656  69808    0    0 107008     0 144171 143818  4  2 64 29  1	
 7  3      0 97492064   9656  69808    0    0 106128     0 144222 143737  6  3 61 28  1	
 4  4      0 97492064   9656  69808    0    0 106560     0 140350 140674  5  2 63 30  1	
 5  3      0 97492064   9656  69808    0    0 103904     0 140510 140432  5  1 63 30  1	
 4  5      0 97492064   9664  69808    0    0 107360    20 141903 141686  4  2 63 30  1	
 5  4      0 97492064   9664  69808    0    0 105488     0 141365 141336  6  2 63 29  1	
 2  6      0 97492064   9664  69808    0    0 106832     0 139287 140171  5  2 62 30  1	
 3  5      0 97492064   9664  69808    0    0 105840     8 140478 141069  5  2 63 30  1	
 7  1      0 97492064   9664  69808    0    0 106528     0 139769 140577  5  2 62 30  1	
 6  3      0 97492064   9672  69808    0    0 107040    24 138649 138552  5  2 63 30  1	
 4  5      0 97492064   9672  69808    0    0 106592     0 141203 141634  5  2 63 29  1	
 2  7      0 97492064   9672  69808    0    0 103824     0 137585 137246  5  2 62 30  1	
 2  6      0 97492064   9672  69808    0    0 104016     8 137422 137977  5  2 62 29  1	
 4  5      0 97492064   9672  69808    0    0 104208     0 139501 139590  4  1 63 30  1	
 3  6      0 97492064   9672  69808    0    0 104832     0 139850 140827  4  2 63 30  1	
 7  2      0 97492064   9680  69808    0    0 103472    24 136777 135954  5  2 63 30  1	
 6  4      0 97492064   9680  69808    0    0 104208     0 139158 138814  5  2 62 30  1	
 3  5      0 97492064   9680  69808    0    0 106160     0 140621 141171  5  2 62 30  1	
 3  6      0 97492064   9680  69808    0    0 106576     0 143243 143650  5  2 63 29  1	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  2      0 97492064   9680  69808    0    0 108272     0 142696 142405  4  2 63 29  1	
 5  3      0 97492064   9688  69804    0    0 108384    12 144602 144705  5  2 64 29  1	
10  1      0 97492064   9688  69812    0    0 107360     0 140406 139898  5  2 63 29  1	
 6  4      0 97492064   9688  69812    0    0 105072    24 142182 142552  5  1 63 29  1	
